ranker,season,player,pos,age,age_group,team,g,gs,mp_per_g,fp_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,ast_tov_ratio,efficiency
11,1973-1974,Rick Barry,SF,29,27-30,GSW,80,,36.5,10.0,21.8,0.456,,,0.0,10.0,21.8,0.456,0.456,5.2,5.8,0.899,1.3,5.5,6.8,6.1,2.1,0.5,,3.3,25.1,-1.0,24.9
12,1973-1974,Butch Beard,PG,26,23-26,GSW,79,,27.0,4.0,7.8,0.512,,,0.0,4.0,7.8,0.512,0.512,2.2,3.0,0.739,1.7,3.2,4.9,3.8,1.3,0.1,,3.1,10.2,-1.0,12.6
13,1973-1974,Ron Behagen,PF,23,23-26,KCO,80,,25.7,4.5,10.3,0.432,,,0.0,4.5,10.3,0.432,0.432,2.0,2.7,0.764,2.4,4.7,7.1,1.7,0.7,0.5,,3.6,11.0,-1.0,10.9
14,1973-1974,Dennis Bell,SF,22,18-22,NYK,1,0.0,4.0,0.0,1.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,-1.0
15,1973-1974,Walt Bellamy,C,34,31-34,ATL,77,,31.7,5.1,10.4,0.486,,,0.0,5.1,10.4,0.486,0.486,3.0,5.0,0.608,3.4,6.2,9.6,2.5,0.7,0.6,,3.0,13.1,-1.0,16.2
16,1973-1974,Henry Bibby,PG,24,23-26,NYK,66,1.0,14.9,3.2,7.0,0.452,,,0.0,3.2,7.0,0.452,0.452,1.1,1.3,0.83,0.7,1.3,2.0,1.4,1.0,0.0,,1.9,7.5,-1.0,6.0
17,1973-1974,Dave Bing,PG,30,27-30,DET,81,,38.6,7.2,16.5,0.436,,,0.0,7.2,16.5,0.436,0.436,4.4,5.4,0.813,1.3,2.1,3.5,6.9,1.3,0.2,,2.7,18.8,-1.0,17.7
18,1973-1974,John Block,PF,29,27-30,KCO,82,,21.7,3.4,7.7,0.434,,,0.0,3.4,7.7,0.434,0.434,2.0,2.5,0.796,1.6,3.2,4.7,1.1,0.8,0.4,,2.8,8.7,-1.0,8.1
19,1973-1974,Tom Boerwinkle,C,28,27-30,CHI,46,9.0,13.1,1.3,2.6,0.487,,,0.0,1.3,2.6,0.487,0.487,0.9,1.3,0.7,1.2,3.5,4.6,2.0,0.3,0.4,,1.7,3.4,-1.0,7.3
20,1973-1974,Freddie Boyd,PG,23,23-26,PHI,75,26.0,24.2,3.8,9.5,0.402,,,0.0,3.8,9.5,0.402,0.402,1.9,2.6,0.723,0.2,1.0,1.2,3.3,0.8,0.1,,2.3,9.5,-1.0,6.2
21,1973-1974,Steve Bracey,PG,23,23-26,ATL,75,,19.5,3.2,6.9,0.463,,,0.0,3.2,6.9,0.463,0.463,0.9,1.3,0.719,0.3,1.6,1.9,3.1,0.8,0.1,,2.1,7.3,-1.0,7.0
22,1973-1974,Bill Bradley,SF,30,27-30,NYK,82,82.0,34.3,6.1,13.6,0.451,,,0.0,6.1,13.6,0.451,0.451,1.8,2.0,0.874,0.7,2.4,3.1,3.0,0.5,0.3,,3.4,14.0,-1.0,9.8
23,1973-1974,Jim Brewer,PF,22,18-22,CLE,82,,22.7,2.6,6.7,0.383,,,0.0,2.6,6.7,0.383,0.383,1.0,1.5,0.65,2.5,3.9,6.4,1.8,0.6,0.4,,2.3,6.1,-1.0,8.4
24,1973-1974,Bill Bridges,PF,34,31-34,LAL,65,,27.9,3.3,7.9,0.421,,,0.0,3.3,7.9,0.421,0.421,1.8,2.5,0.707,3.0,4.7,7.7,2.3,0.9,0.5,,3.4,8.4,-1.0,11.1
25,1973-1974,John Brisker,SF,26,23-26,SEA,35,,20.5,5.1,11.3,0.449,,,0.0,5.1,11.3,0.449,0.449,2.3,2.9,0.82,1.7,2.5,4.2,1.6,0.8,0.2,,2.0,12.5,-1.0,10.5
26,1973-1974,Allan Bristow,SF,22,18-22,PHI,55,0.0,11.7,2.0,4.9,0.4,,,0.0,2.0,4.9,0.4,0.4,0.8,1.0,0.737,1.2,1.8,3.0,1.7,0.5,0.0,,1.2,4.7,-1.0,5.6
27,1973-1974,Fred Brown,SG,25,23-26,SEA,82,,30.5,7.0,15.0,0.471,,,0.0,7.0,15.0,0.471,0.471,2.4,2.8,0.863,1.4,3.5,4.9,5.0,1.7,0.2,,3.4,16.5,-1.0,16.5
28,1973-1974,John Brown,SF,22,18-22,ATL,77,,22.3,3.6,8.2,0.438,,,0.0,3.6,8.2,0.438,0.438,2.1,2.8,0.751,2.3,3.4,5.7,1.5,0.4,0.2,,3.1,9.3,-1.0,8.7
29,1973-1974,Corky Calhoun,SF,23,23-26,PHO,77,,28.7,3.5,7.5,0.461,,,0.0,3.5,7.5,0.461,0.461,1.3,1.7,0.76,1.5,3.8,5.3,1.8,0.9,0.4,,3.3,8.2,-1.0,8.9
30,1973-1974,Larry Cannon,SG,26,23-26,PHI,19,0.0,17.6,2.6,6.7,0.386,,,0.0,2.6,6.7,0.386,0.386,1.0,1.5,0.679,0.8,1.1,1.9,2.7,0.4,0.2,,2.5,6.2,-1.0,4.3
31,1973-1974,Austin Carr,SG,25,23-26,CLE,81,,38.3,9.2,20.8,0.445,,,0.0,9.2,20.8,0.445,0.445,3.4,4.0,0.856,1.7,1.9,3.6,3.8,1.1,0.2,,2.3,21.9,-1.0,16.1
32,1973-1974,Fred Carter,SG,28,27-30,PHI,78,78.0,39.0,9.1,21.0,0.43,,,0.0,9.1,21.0,0.43,0.43,3.3,4.6,0.709,1.1,3.7,4.8,5.7,1.4,0.3,,3.5,21.4,-1.0,16.9
33,1973-1974,Bill Chamberlain,SF,24,23-26,PHO,28,,13.1,2.0,4.6,0.438,,,0.0,2.0,4.6,0.438,0.438,1.4,2.0,0.696,1.2,1.7,2.9,1.3,0.7,0.4,,2.6,5.5,-1.0,5.0
34,1973-1974,Don Chaney,SG,27,27-30,BOS,81,,27.9,4.3,9.3,0.464,,,0.0,4.3,9.3,0.464,0.464,1.8,2.2,0.828,2.6,2.1,4.7,2.2,1.0,0.8,,3.0,10.4,-1.0,10.7
35,1973-1974,Ken Charles,SG,22,18-22,BUF,59,,11.7,1.5,3.1,0.476,,,0.0,1.5,3.1,0.476,0.476,0.9,1.3,0.671,0.4,0.7,1.1,0.9,0.5,0.2,,1.5,3.9,-1.0,3.1
36,1973-1974,Phil Chenier,SG,23,23-26,CAP,76,,38.7,9.2,21.1,0.434,,,0.0,9.2,21.1,0.434,0.434,3.6,4.4,0.82,1.5,3.6,5.1,3.1,2.0,0.9,,1.8,21.9,-1.0,18.5
37,1973-1974,Bob Christian,C,27,27-30,PHO,81,,15.4,1.7,3.6,0.486,,,0.0,1.7,3.6,0.486,0.486,1.3,1.9,0.702,1.0,3.1,4.2,1.2,0.2,0.4,,2.4,4.8,-1.0,5.9
38,1973-1974,Archie Clark,PG,32,31-34,CAP,56,,31.9,5.6,12.1,0.467,,,0.0,5.6,12.1,0.467,0.467,1.8,2.3,0.786,0.8,1.7,2.5,5.1,1.1,0.1,,2.2,13.1,-1.0,12.7
39,1973-1974,Jim Cleamons,PG,24,23-26,CLE,81,,20.3,2.9,6.7,0.433,,,0.0,2.9,6.7,0.433,0.433,1.1,1.6,0.699,0.8,2.1,2.8,2.8,0.8,0.2,,1.9,7.0,-1.0,7.4
40,1973-1974,Barry Clemens,SF,30,27-30,CLE,71,,12.9,2.3,4.9,0.471,,,0.0,2.3,4.9,0.471,0.471,0.9,1.0,0.849,0.6,1.7,2.3,1.1,0.5,0.0,,1.9,5.5,-1.0,4.8
41,1973-1974,E.C. Coleman,PF,23,23-26,HOU,58,,18.5,2.2,4.3,0.512,,,0.0,2.2,4.3,0.512,0.512,0.8,1.3,0.635,1.4,2.9,4.3,1.3,0.6,0.3,,2.8,5.2,-1.0,6.3
42,1973-1974,Doug Collins,SG,22,18-22,PHI,25,0.0,17.4,2.9,7.8,0.371,,,0.0,2.9,7.8,0.371,0.371,2.2,2.9,0.764,0.3,1.6,1.8,1.6,0.5,0.1,,2.6,8.0,-1.0,3.8
43,1973-1974,Mel Counts,C,32,31-34,LAL,45,,11.1,1.4,3.7,0.365,,,0.0,1.4,3.7,0.365,0.365,0.5,0.7,0.727,1.2,2.0,3.2,1.2,0.4,0.5,,1.9,3.2,-1.0,4.1
44,1973-1974,Dave Cowens,C,25,23-26,BOS,80,,41.9,8.1,18.4,0.437,,,0.0,8.1,18.4,0.437,0.437,2.9,3.4,0.832,3.3,12.4,15.7,4.4,1.2,1.3,,3.7,19.0,-1.0,27.1
45,1973-1974,Dick Cunningham,C,27,27-30,MIL,8,,5.6,0.4,0.8,0.5,,,0.0,0.4,0.8,0.5,0.5,0.0,0.9,0.0,0.1,1.9,2.0,0.0,0.3,0.3,,0.6,0.8,-1.0,1.5
46,1973-1974,Mike D'Antoni,SG,22,18-22,KCO,52,,19.0,2.1,5.1,0.402,,,0.0,2.1,5.1,0.402,0.402,0.6,0.9,0.702,0.5,1.3,1.8,2.4,1.4,0.3,,2.2,4.8,-1.0,5.2
47,1973-1974,Bob Dandridge,SF,26,23-26,MIL,71,,35.5,8.2,16.3,0.503,,,0.0,8.2,16.3,0.503,0.503,2.5,3.0,0.818,1.6,5.1,6.7,2.8,1.6,0.6,,3.8,18.9,-1.0,18.2
48,1973-1974,Charlie Davis,SG,24,23-26,POR,8,,11.3,1.8,5.0,0.35,,,0.0,1.8,5.0,0.35,0.35,0.4,0.5,0.75,0.3,1.1,1.4,1.4,0.3,0.0,,0.9,3.9,-1.0,2.8
49,1973-1974,Dwight Davis,PF,24,23-26,CLE,76,,32.6,4.9,11.3,0.436,,,0.0,4.9,11.3,0.436,0.436,2.6,3.6,0.719,2.3,6.2,8.5,2.4,0.8,1.0,,3.8,12.5,-1.0,14.0
50,1973-1974,Jim Davis,C,32,31-34,DET,78,,12.1,1.5,3.6,0.413,,,0.0,1.5,3.6,0.413,0.413,1.2,1.8,0.647,1.3,2.4,3.8,1.1,0.5,0.4,,2.0,4.2,-1.0,5.3
51,1973-1974,Mel Davis,PF,23,23-26,NYK,30,0.0,5.6,1.1,3.2,0.347,,,0.0,1.1,3.2,0.347,0.347,0.4,0.5,0.75,0.6,1.2,1.8,0.3,0.1,0.1,,1.2,2.6,-1.0,1.5
52,1973-1974,Mickey Davis,SF,23,23-26,MIL,73,,13.9,2.3,4.6,0.504,,,0.0,2.3,4.6,0.504,0.504,1.3,1.5,0.83,1.1,2.0,3.1,1.2,0.4,0.1,,1.3,5.9,-1.0,6.9
53,1973-1974,Dave DeBusschere,PF,33,31-34,NYK,71,71.0,38.0,7.9,17.1,0.461,,,0.0,7.9,17.1,0.461,0.461,2.3,3.1,0.756,1.9,8.8,10.7,3.6,0.9,0.5,,3.1,18.1,-1.0,20.7
54,1973-1974,Derrek Dickey,PF,22,18-22,GSW,66,,14.1,1.7,3.5,0.494,,,0.0,1.7,3.5,0.494,0.494,0.8,1.0,0.773,1.9,3.3,5.1,0.8,0.3,0.2,,1.7,4.3,-1.0,7.0
55,1973-1974,Ernie DiGregorio,PG,23,23-26,BUF,81,,35.9,6.5,15.6,0.421,,,0.0,6.5,15.6,0.421,0.421,2.1,2.4,0.902,0.6,2.1,2.7,8.2,0.7,0.1,,3.0,15.2,-1.0,14.5
56,1973-1974,Steve Downing,C,23,23-26,BOS,24,,5.7,0.9,2.7,0.328,,,0.0,0.9,2.7,0.328,0.328,0.9,1.6,0.579,0.6,1.0,1.6,0.5,0.2,0.0,,1.4,2.7,-1.0,1.1
57,1973-1974,Terry Driscoll,PF,26,23-26,MIL,64,,10.9,1.4,2.9,0.471,,,0.0,1.4,2.9,0.471,0.471,0.5,0.7,0.652,1.1,2.0,3.1,0.8,0.3,0.3,,1.9,3.2,-1.0,4.1
58,1973-1974,Ken Durrett,SF,25,23-26,KCO,45,,10.3,1.9,3.9,0.489,,,0.0,1.9,3.9,0.489,0.489,0.9,1.5,0.609,0.6,1.1,1.7,0.4,0.3,0.1,,1.5,4.8,-1.0,3.2
59,1973-1974,Joe Ellis,SF,29,27-30,GSW,50,,10.3,1.2,3.8,0.321,,,0.0,1.2,3.8,0.321,0.321,0.4,0.6,0.581,0.7,1.7,2.4,0.7,0.7,0.2,,1.5,2.8,-1.0,2.5
60,1973-1974,Leroy Ellis,C,33,31-34,PHI,81,81.0,35.0,4.0,8.9,0.452,,,0.0,4.0,8.9,0.452,0.452,1.8,2.4,0.75,3.6,7.4,11.0,2.3,1.1,1.1,,2.8,9.9,-1.0,17.1
61,1973-1974,Keith Erickson,SF,29,27-30,PHO,66,,30.8,6.0,12.5,0.477,,,0.0,6.0,12.5,0.477,0.477,2.7,3.3,0.801,1.4,4.8,6.3,3.1,1.0,0.3,,2.9,14.6,-1.0,15.3
62,1973-1974,Hank Finkel,C,31,31-34,BOS,60,,7.1,1.0,2.2,0.462,,,0.0,1.0,2.2,0.462,0.462,0.5,0.7,0.651,0.7,1.6,2.3,0.5,0.1,0.1,,1.0,2.5,-1.0,3.1
63,1973-1974,Chris Ford,SG,25,23-26,DET,82,,25.1,3.2,7.3,0.444,,,0.0,3.2,7.3,0.444,0.444,0.7,0.9,0.74,1.3,2.4,3.7,3.4,1.8,0.2,,1.9,7.1,-1.0,10.0
64,1973-1974,Fred Foster,SF,27,27-30,CLE,58,,11.2,1.9,5.0,0.389,,,0.0,1.9,5.0,0.389,0.389,0.9,1.1,0.844,0.7,1.1,1.9,1.1,0.3,0.1,,1.4,4.8,-1.0,3.5
65,1973-1974,Jim Fox,C,30,27-30,SEA,78,,27.9,4.1,8.6,0.478,,,0.0,4.1,8.6,0.478,0.478,3.1,3.8,0.823,3.1,6.0,9.2,2.9,0.7,0.3,,3.2,11.3,-1.0,16.0
66,1973-1974,Walt Frazier,PG,28,27-30,NYK,80,80.0,41.7,8.4,17.9,0.472,,,0.0,8.4,17.9,0.472,0.472,3.7,4.4,0.838,1.5,5.2,6.7,6.9,2.0,0.2,,2.7,20.5,-1.0,23.4
67,1973-1974,Rod Freeman,SF,23,23-26,PHI,35,0.0,7.6,1.1,2.9,0.379,,,0.0,1.1,2.9,0.379,0.379,0.8,1.2,0.683,0.6,0.9,1.5,0.4,0.3,0.0,,1.2,3.0,-1.0,1.8
68,1973-1974,Bernie Fryer,SG,24,23-26,POR,80,,20.9,2.8,6.1,0.46,,,0.0,2.8,6.1,0.46,0.46,1.3,1.7,0.793,0.8,1.2,2.0,3.5,1.2,0.1,,2.3,7.0,-1.0,7.8
69,1973-1974,Dick Garrett,SG,27,27-30,TOT,40,,8.2,1.1,3.2,0.341,,,0.0,1.1,3.2,0.341,0.341,0.4,0.5,0.789,0.4,0.6,1.0,0.6,0.3,0.0,,1.4,2.5,-1.0,0.8
69,1973-1974,Dick Garrett,SG,27,27-30,NYK,25,0.0,9.6,1.3,3.6,0.352,,,0.0,1.3,3.6,0.352,0.352,0.4,0.5,0.769,0.4,0.6,1.0,0.6,0.3,0.0,,1.6,3.0,-1.0,0.9
69,1973-1974,Dick Garrett,SG,27,27-30,MIL,15,,5.8,0.7,2.3,0.314,,,0.0,0.7,2.3,0.314,0.314,0.3,0.4,0.833,0.3,0.6,0.9,0.6,0.2,0.0,,1.0,1.8,-1.0,0.8
70,1973-1974,Rowland Garrett,SF,23,23-26,CHI,41,0.0,9.1,1.7,4.5,0.37,,,0.0,1.7,4.5,0.37,0.37,0.5,0.8,0.656,0.8,1.0,1.7,0.3,0.1,0.2,,1.0,3.8,-1.0,2.0
71,1973-1974,Jim Garvin,PF,23,23-26,BUF,6,,1.8,0.2,0.7,0.25,,,0.0,0.2,0.7,0.25,0.25,0.0,0.0,0.0,0.2,0.7,0.8,0.0,0.0,0.0,,0.2,0.3,-1.0,0.4
72,1973-1974,John Gianelli,C,23,23-26,NYK,70,41.0,20.3,3.0,6.2,0.479,,,0.0,3.0,6.2,0.479,0.479,1.3,1.7,0.76,1.6,3.3,4.9,1.1,0.3,0.6,,2.3,7.3,-1.0,8.3
73,1973-1974,Dick Gibbs,SF,25,23-26,SEA,71,,21.5,4.3,9.9,0.431,,,0.0,4.3,9.9,0.431,0.431,2.3,2.8,0.806,1.3,1.9,3.1,1.1,0.5,0.3,,2.7,10.8,-1.0,7.0
74,1973-1974,Herm Gilliam,PG,27,27-30,ATL,62,,32.3,6.2,13.6,0.454,,,0.0,6.2,13.6,0.454,0.454,1.7,2.2,0.791,1.0,3.3,4.3,5.7,2.2,0.3,,3.1,14.1,-1.0,15.6
75,1973-1974,Gail Goodrich,SG,30,27-30,LAL,82,,37.3,9.6,21.6,0.442,,,0.0,9.6,21.6,0.442,0.442,6.2,7.2,0.864,1.2,1.9,3.0,5.2,1.5,0.1,,2.8,25.3,-1.0,19.3
76,1973-1974,Travis Grant,SF,24,23-26,LAL,3,,2.0,0.3,1.3,0.25,,,0.0,0.3,1.3,0.25,0.25,0.3,1.0,0.333,0.0,0.3,0.3,0.0,0.0,0.0,,0.3,1.0,-1.0,-0.7
77,1973-1974,Lamar Green,PF,26,23-26,PHO,72,,15.3,1.8,4.4,0.407,,,0.0,1.8,4.4,0.407,0.407,0.5,0.9,0.559,1.2,3.7,4.9,0.6,0.4,0.5,,2.1,4.1,-1.0,5.4
78,1973-1974,Matt Guokas,SG,29,27-30,TOT,75,,24.9,2.6,5.3,0.492,,,0.0,2.6,5.3,0.492,0.492,0.5,0.8,0.65,0.4,1.2,1.6,3.2,0.7,0.3,,2.0,5.7,-1.0,6.5
78,1973-1974,Matt Guokas,SG,29,27-30,KCO,9,,35.0,4.6,9.2,0.494,,,0.0,4.6,9.2,0.494,0.494,0.9,1.3,0.667,0.2,2.1,2.3,4.0,0.9,0.1,,2.3,10.0,-1.0,10.0
78,1973-1974,Matt Guokas,SG,29,27-30,HOU,39,,25.8,2.4,5.2,0.458,,,0.0,2.4,5.2,0.458,0.458,0.5,0.7,0.75,0.4,1.1,1.5,3.4,0.7,0.4,,1.9,5.3,-1.0,6.4
78,1973-1974,Matt Guokas,SG,29,27-30,BUF,27,,20.3,2.3,4.1,0.555,,,0.0,2.3,4.1,0.555,0.555,0.4,0.7,0.5,0.4,1.0,1.5,2.6,0.7,0.2,,2.1,4.9,-1.0,5.7
79,1973-1974,Happy Hairston,PF,31,31-34,LAL,77,,34.2,5.0,9.9,0.507,,,0.0,5.0,9.9,0.507,0.507,4.5,5.8,0.771,4.4,9.2,13.5,2.7,0.8,0.2,,3.4,14.5,-1.0,22.1
80,1973-1974,Phil Hankinson,SF,22,18-22,BOS,28,,5.8,1.8,3.7,0.485,,,0.0,1.8,3.7,0.485,0.485,0.4,0.5,0.769,0.8,1.0,1.8,0.1,0.1,0.0,,0.6,3.9,-1.0,3.3
81,1973-1974,Clem Haskins,SG,30,27-30,PHO,81,,22.5,4.5,9.8,0.46,,,0.0,4.5,9.8,0.46,0.46,2.1,2.5,0.842,1.0,1.8,2.7,3.2,1.0,0.2,,2.0,11.1,-1.0,10.5
82,1973-1974,John Havlicek,SF,33,31-34,BOS,76,,40.7,9.0,19.8,0.456,,,0.0,9.0,19.8,0.456,0.456,4.6,5.5,0.832,1.8,4.6,6.4,5.9,1.3,0.4,,2.6,22.6,-1.0,22.3
83,1973-1974,Connie Hawkins,SF,31,31-34,TOT,79,,34.9,5.1,10.2,0.501,,,0.0,5.1,10.2,0.501,0.501,2.4,3.2,0.761,2.2,4.9,7.2,5.2,1.4,1.0,,2.8,12.6,-1.0,18.7
83,1973-1974,Connie Hawkins,SF,31,31-34,PHO,8,,27.9,4.5,9.3,0.486,,,0.0,4.5,9.3,0.486,0.486,2.3,3.4,0.667,1.8,3.6,5.4,3.5,1.0,0.4,,2.5,11.3,-1.0,13.2
83,1973-1974,Connie Hawkins,SF,31,31-34,LAL,71,,35.7,5.2,10.3,0.502,,,0.0,5.2,10.3,0.502,0.502,2.4,3.2,0.772,2.3,5.1,7.4,5.3,1.5,1.1,,2.9,12.8,-1.0,19.3
84,1973-1974,Nate Hawthorne,SG,24,23-26,LAL,33,,6.9,1.2,2.8,0.409,,,0.0,1.2,2.8,0.409,0.409,0.9,1.5,0.625,0.5,0.5,1.0,0.7,0.3,0.2,,1.0,3.2,-1.0,2.2
85,1973-1974,Elvin Hayes,PF,28,27-30,CAP,81,,44.5,8.5,20.1,0.423,,,0.0,8.5,20.1,0.423,0.423,4.4,6.1,0.721,4.4,13.7,18.1,2.0,1.1,3.0,,3.1,21.4,-1.0,29.2
86,1973-1974,Spencer Haywood,PF,24,23-26,SEA,75,,40.5,9.3,20.3,0.457,,,0.0,9.3,20.3,0.457,0.457,5.0,6.1,0.814,4.2,9.2,13.4,3.2,0.9,1.4,,2.6,23.5,-1.0,27.7
87,1973-1974,Walt Hazzard,PG,31,31-34,SEA,49,,11.7,1.6,3.7,0.422,,,0.0,1.6,3.7,0.422,0.422,0.7,0.9,0.756,0.4,0.8,1.2,2.5,0.5,0.1,,1.6,3.8,-1.0,4.2
88,1973-1974,Gar Heard,PF,25,23-26,BUF,81,,35.7,6.5,14.9,0.435,,,0.0,6.5,14.9,0.435,0.435,2.4,3.6,0.65,3.3,8.4,11.7,2.2,1.7,2.8,,3.7,15.3,-1.0,20.4
89,1973-1974,Lou Hudson,SF,29,27-30,ATL,65,,39.8,10.4,20.9,0.5,,,0.0,10.4,20.9,0.5,0.5,4.5,5.4,0.836,1.9,3.4,5.4,3.3,2.5,0.4,,3.2,25.4,-1.0,22.4
90,1973-1974,John Hummer,PF,25,23-26,TOT,53,,21.1,2.7,5.8,0.472,,,0.0,2.7,5.8,0.472,0.472,1.1,2.3,0.476,1.6,3.8,5.3,2.0,0.5,0.4,,2.2,6.5,-1.0,8.2
90,1973-1974,John Hummer,PF,25,23-26,CHI,18,0.0,10.3,1.3,2.6,0.5,,,0.0,1.3,2.6,0.5,0.5,0.8,1.6,0.5,0.7,1.3,2.1,0.7,0.2,0.1,,1.7,3.3,-1.0,2.6
90,1973-1974,John Hummer,PF,25,23-26,SEA,35,,26.7,3.5,7.4,0.467,,,0.0,3.5,7.4,0.467,0.467,1.3,2.7,0.469,2.0,5.0,7.0,2.7,0.7,0.6,,2.5,8.2,-1.0,11.4
91,1973-1974,Tom Ingelsby,PG,22,18-22,ATL,48,,8.3,1.0,2.7,0.382,,,0.0,1.0,2.7,0.382,0.382,0.6,0.8,0.784,0.2,0.7,0.9,0.8,0.4,0.1,,0.9,2.7,-1.0,2.1
92,1973-1974,Phil Jackson,PF,28,27-30,NYK,82,21.0,25.0,4.4,9.2,0.477,,,0.0,4.4,9.2,0.477,0.477,2.3,3.0,0.776,1.5,4.3,5.8,1.6,0.5,0.8,,3.4,11.1,-1.0,10.9
93,1973-1974,Charles Johnson,PG,24,23-26,GSW,59,,17.8,3.3,7.9,0.415,,,0.0,3.3,7.9,0.415,0.415,0.6,0.9,0.691,0.8,2.1,3.0,1.7,1.1,0.1,,1.9,7.2,-1.0,6.3
94,1973-1974,George Johnson,C,26,23-26,HOU,26,,9.2,0.9,2.0,0.451,,,0.0,0.9,2.0,0.451,0.451,0.3,0.7,0.471,0.8,1.6,2.3,0.3,0.3,0.3,,1.8,2.1,-1.0,2.0
95,1973-1974,George Johnson,C,25,23-26,GSW,66,,19.6,2.6,5.4,0.483,,,0.0,2.6,5.4,0.483,0.483,0.9,1.6,0.551,2.9,5.0,7.9,1.1,0.5,1.9,,2.7,6.1,-1.0,11.3
96,1973-1974,John Johnson,SF,26,23-26,POR,69,,33.1,6.7,14.3,0.464,,,0.0,6.7,14.3,0.464,0.464,3.1,3.8,0.812,2.3,5.1,7.5,4.1,1.0,0.4,,3.2,16.4,-1.0,17.9
97,1973-1974,Ollie Johnson,SF,24,23-26,POR,79,,21.7,2.6,5.5,0.482,,,0.0,2.6,5.5,0.482,0.482,1.0,1.2,0.819,1.5,2.6,4.1,2.1,0.8,0.4,,2.3,6.3,-1.0,8.3
98,1973-1974,Dwight Jones,PF,21,18-22,ATL,74,,19.6,3.2,6.8,0.474,,,0.0,3.2,6.8,0.474,0.474,1.6,2.1,0.744,2.0,4.2,6.1,1.2,0.4,0.9,,2.7,8.0,-1.0,9.8
99,1973-1974,Larry Jones,PG,31,31-34,PHI,72,60.0,26.1,3.7,8.6,0.423,,,0.0,3.7,8.6,0.423,0.423,2.7,3.3,0.838,1.0,1.6,2.6,3.2,1.2,0.3,,1.6,10.0,-1.0,10.2
100,1973-1974,Bob Kauffman,PF,27,27-30,BUF,74,,17.6,2.3,4.9,0.467,,,0.0,2.3,4.9,0.467,0.467,1.4,2.0,0.713,1.3,3.1,4.4,1.9,0.5,0.2,,2.1,6.1,-1.0,7.8
