ranker,season,player,pos,age,age_group,team,g,gs,mp_per_g,fp_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,ast_tov_ratio,efficiency
23,2003-2004,Jon Barry,SG,34,31-34,DEN,57,9,19.3,2.1,5.2,0.404,0.9,2.4,0.37,1.2,2.8,0.434,0.49,1.1,1.2,0.845,0.4,1.7,2.2,2.6,1.0,0.1,0.9,1.2,6.2,2.89,6.8
24,2003-2004,Mengke Bateer,C,28,27-30,TOR,7,0,5.7,0.6,1.0,0.571,0.0,0.0,0.0,0.6,1.0,0.571,0.571,0.0,0.0,0.0,0.7,0.4,1.1,0.1,0.1,0.0,0.3,1.4,1.1,0.33,0.3
25,2003-2004,Tony Battie,C,27,27-30,TOT,73,7,20.2,2.3,5.3,0.443,0.0,0.1,0.222,2.3,5.1,0.448,0.445,0.9,1.2,0.742,1.6,3.3,4.9,0.8,0.4,0.9,0.9,2.2,5.6,0.89,6.2
25,2003-2004,Tony Battie,C,27,27-30,BOS,23,6,21.8,2.4,5.1,0.479,0.0,0.0,1.0,2.4,5.0,0.474,0.483,1.0,1.4,0.697,1.7,3.4,5.1,0.9,0.3,0.9,1.0,2.4,5.9,0.9,6.6
25,2003-2004,Tony Battie,C,27,27-30,CLE,50,1,19.5,2.3,5.3,0.427,0.0,0.2,0.125,2.3,5.2,0.436,0.429,0.9,1.1,0.768,1.6,3.2,4.8,0.7,0.4,0.9,0.8,2.1,5.4,0.87,6.1
26,2003-2004,Shane Battier,SF,25,23-26,MEM,79,1,24.6,3.1,6.9,0.446,0.8,2.4,0.349,2.2,4.5,0.496,0.506,1.5,2.1,0.732,1.3,2.5,3.8,1.3,1.3,0.7,0.7,2.4,8.5,1.86,8.1
27,2003-2004,Lonny Baxter,C-PF,25,23-26,TOT,62,5,12.4,1.7,3.4,0.493,0.0,0.0,0.333,1.6,3.3,0.495,0.495,0.7,1.2,0.579,1.0,2.0,3.0,0.3,0.3,0.5,0.6,2.0,4.0,0.5,3.3
27,2003-2004,Lonny Baxter,PF,25,23-26,CHI,14,1,10.5,1.9,3.5,0.551,0.1,0.1,1.0,1.9,3.4,0.542,0.561,0.4,0.6,0.625,0.8,1.7,2.5,0.4,0.1,0.4,0.8,2.2,4.3,0.5,2.9
27,2003-2004,Lonny Baxter,C,25,23-26,TOR,36,4,13.5,1.7,3.6,0.469,0.0,0.0,0.0,1.7,3.5,0.472,0.469,0.8,1.6,0.536,1.2,2.2,3.4,0.3,0.4,0.5,0.6,1.9,4.2,0.5,3.6
27,2003-2004,Lonny Baxter,PF,25,23-26,WAS,12,0,11.0,1.3,2.7,0.5,0.0,0.1,0.0,1.3,2.6,0.516,0.5,0.8,1.0,0.75,0.9,1.7,2.6,0.4,0.2,0.4,0.4,1.9,3.4,1.0,3.1
28,2003-2004,Jerome Beasley,PF,23,23-26,MIA,2,0,2.5,0.5,1.5,0.333,0.0,0.0,0.0,0.5,1.5,0.333,0.333,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.5
29,2003-2004,Raja Bell,SG,27,27-30,UTA,82,4,24.6,4.0,9.8,0.409,0.8,2.0,0.373,3.3,7.8,0.418,0.447,2.4,3.0,0.786,0.7,2.2,2.9,1.3,0.8,0.2,1.4,3.2,11.2,0.93,5.4
30,2003-2004,Troy Bell,PG,23,23-26,MEM,6,0,5.7,0.7,3.0,0.222,0.0,0.7,0.0,0.7,2.3,0.286,0.222,0.5,0.5,1.0,0.5,0.2,0.7,0.7,0.2,0.0,1.0,1.0,1.8,0.7,-0.9
31,2003-2004,Jonathan Bender,SF,23,23-26,IND,21,0,12.9,2.4,5.0,0.472,0.4,1.0,0.409,2.0,4.0,0.488,0.514,1.9,2.2,0.83,0.4,1.5,1.9,0.4,0.2,0.5,1.6,1.1,7.0,0.25,4.4
32,2003-2004,Travis Best,PG,31,31-34,DAL,61,1,12.5,1.0,2.8,0.372,0.0,0.3,0.15,1.0,2.5,0.401,0.381,0.7,0.8,0.87,0.3,0.8,1.1,1.8,0.5,0.1,0.5,1.1,2.8,3.6,2.8
33,2003-2004,Mike Bibby,PG,25,23-26,SAC,82,82,36.3,6.4,14.3,0.45,1.8,4.6,0.392,4.6,9.7,0.479,0.514,3.7,4.5,0.815,0.8,2.6,3.4,5.4,1.4,0.2,2.1,1.8,18.4,2.57,16.2
34,2003-2004,Chauncey Billups,PG,27,27-30,DET,78,78,35.4,5.0,12.8,0.394,1.7,4.3,0.388,3.4,8.5,0.396,0.459,5.2,5.9,0.878,0.4,3.1,3.5,5.7,1.1,0.1,2.4,2.3,16.9,2.38,14.1
35,2003-2004,Steve Blake,PG,23,23-26,WAS,75,14,18.6,2.1,5.4,0.386,1.0,2.7,0.371,1.1,2.7,0.4,0.478,0.7,0.9,0.821,0.2,1.3,1.6,2.8,0.8,0.1,1.7,1.3,5.9,1.65,4.7
36,2003-2004,Corie Blount,PF-C,35,35-38,TOT,62,3,16.9,1.9,4.1,0.455,0.0,0.0,0.0,1.9,4.0,0.46,0.455,0.2,0.4,0.556,1.6,2.9,4.4,0.9,0.8,0.4,0.7,2.2,4.0,1.29,5.2
36,2003-2004,Corie Blount,PF,35,35-38,CHI,46,3,16.4,2.1,4.5,0.471,0.0,0.1,0.0,2.1,4.4,0.478,0.471,0.3,0.5,0.542,1.7,2.8,4.5,1.0,0.8,0.4,0.8,1.9,4.5,1.25,5.9
36,2003-2004,Corie Blount,C,35,35-38,TOR,16,0,18.4,1.1,2.9,0.383,0.0,0.0,0.0,1.1,2.9,0.383,0.383,0.1,0.2,0.667,1.4,2.9,4.3,0.6,0.7,0.3,0.5,3.1,2.4,1.2,2.8
37,2003-2004,Mark Blount,C,28,27-30,BOS,82,73,29.3,4.2,7.4,0.566,0.0,0.0,0.0,4.2,7.4,0.566,0.566,1.9,2.7,0.719,2.5,4.7,7.2,0.9,1.0,1.3,1.8,3.1,10.3,0.5,11.8
38,2003-2004,Keith Bogans,SF,23,23-26,ORL,73,36,24.5,2.5,6.2,0.403,0.9,2.6,0.358,1.6,3.7,0.434,0.477,0.9,1.4,0.631,1.5,2.9,4.3,1.3,0.6,0.1,1.0,1.8,6.8,1.3,6.1
39,2003-2004,Calvin Booth,C,27,27-30,SEA,71,35,17.0,1.9,4.1,0.466,0.0,0.0,0.0,1.9,4.1,0.469,0.466,1.1,1.3,0.798,1.2,2.7,3.9,0.4,0.2,1.4,0.6,2.1,4.9,0.67,5.7
40,2003-2004,Carlos Boozer,PF,22,18-22,CLE,75,75,34.6,6.3,12.0,0.523,0.0,0.1,0.167,6.3,11.9,0.526,0.524,2.9,3.8,0.768,3.1,8.4,11.4,2.0,1.0,0.7,1.8,2.7,15.5,1.11,19.5
41,2003-2004,Curtis Borchardt,C,23,23-26,UTA,16,0,16.1,1.4,3.5,0.393,0.0,0.1,0.0,1.4,3.4,0.4,0.393,0.9,1.1,0.778,0.8,2.6,3.4,0.9,0.3,0.9,1.1,2.5,3.6,0.82,3.2
42,2003-2004,Chris Bosh,C,19,18-22,TOR,75,63,33.5,4.4,9.5,0.459,0.1,0.2,0.357,4.3,9.3,0.461,0.463,2.7,3.8,0.701,2.5,4.9,7.4,1.0,0.8,1.4,1.4,2.9,11.5,0.71,11.6
43,2003-2004,Ruben Boumtje-Boumtje,C,25,23-26,POR,9,0,2.9,0.1,0.6,0.2,0.0,0.0,0.0,0.1,0.6,0.2,0.2,0.2,0.2,1.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.2,0.4,0.0,0.0
44,2003-2004,Bruce Bowen,SF,32,31-34,SAS,82,82,32.0,2.6,6.1,0.42,0.9,2.6,0.363,1.6,3.5,0.462,0.497,0.8,1.4,0.579,0.5,2.5,3.1,1.4,1.0,0.4,1.1,2.0,6.9,1.27,5.6
45,2003-2004,Ryan Bowen,PF,28,27-30,DEN,52,1,7.5,0.3,1.0,0.34,0.0,0.0,0.0,0.3,1.0,0.34,0.34,0.2,0.2,0.833,0.8,0.9,1.7,0.3,0.3,0.3,0.1,0.9,0.9,3.0,1.8
46,2003-2004,Earl Boykins,SG,27,27-30,DEN,82,3,22.5,3.9,9.3,0.419,0.7,2.1,0.322,3.2,7.3,0.447,0.455,1.7,2.0,0.877,0.5,1.2,1.7,3.6,0.6,0.0,1.2,1.0,10.2,3.0,8.2
47,2003-2004,Michael Bradley,C-PF,24,23-26,TOT,16,1,6.1,0.4,0.9,0.467,0.0,0.0,0.0,0.4,0.9,0.467,0.467,0.1,0.1,0.5,0.4,1.1,1.4,0.1,0.2,0.0,0.4,0.9,0.9,0.25,0.8
47,2003-2004,Michael Bradley,PF,24,23-26,TOR,5,0,7.6,0.2,0.6,0.333,0.0,0.0,0.0,0.2,0.6,0.333,0.333,0.2,0.4,0.5,0.2,2.0,2.2,0.2,0.2,0.0,0.6,1.2,0.6,0.33,0.8
47,2003-2004,Michael Bradley,C,24,23-26,ATL,11,1,5.5,0.5,1.1,0.5,0.0,0.0,0.0,0.5,1.1,0.5,0.5,0.0,0.0,0.0,0.5,0.6,1.1,0.0,0.2,0.0,0.4,0.7,1.1,0.0,0.7
48,2003-2004,Shawn Bradley,C,31,31-34,DAL,66,5,11.7,1.3,2.8,0.473,0.0,0.0,0.0,1.3,2.8,0.476,0.473,0.6,0.7,0.837,1.1,1.5,2.6,0.3,0.5,1.1,0.3,2.0,3.3,1.0,3.9
49,2003-2004,Torraye Braggs,PF,27,27-30,TOT,15,0,10.3,1.1,2.2,0.485,0.0,0.0,0.0,1.1,2.2,0.485,0.485,0.5,0.8,0.667,1.2,1.4,2.6,0.5,0.3,0.1,0.9,1.9,2.7,0.56,2.0
49,2003-2004,Torraye Braggs,PF,27,27-30,HOU,11,0,12.0,1.2,2.5,0.464,0.0,0.0,0.0,1.2,2.5,0.464,0.464,0.7,1.1,0.667,1.4,1.7,3.1,0.5,0.4,0.2,1.1,1.9,3.1,0.45,2.6
49,2003-2004,Torraye Braggs,PF,27,27-30,WAS,4,0,5.5,0.8,1.3,0.6,0.0,0.0,0.0,0.8,1.3,0.6,0.6,0.0,0.0,0.0,0.8,0.5,1.3,0.3,0.0,0.0,0.3,2.0,1.5,1.0,0.3
50,2003-2004,Elton Brand,PF,24,23-26,LAC,69,68,38.7,7.0,14.2,0.493,0.0,0.0,0.0,7.0,14.2,0.493,0.493,6.0,7.7,0.773,3.9,6.4,10.3,3.3,0.9,2.2,2.8,3.3,20.0,1.18,21.7
51,2003-2004,J.R. Bremer,PG,23,23-26,TOT,36,2,12.3,1.2,4.4,0.272,0.5,2.1,0.257,0.7,2.3,0.286,0.332,0.4,0.6,0.65,0.3,0.8,1.0,1.4,0.5,0.1,0.7,0.9,3.3,2.0,1.3
51,2003-2004,J.R. Bremer,PG,23,23-26,CLE,31,2,13.0,1.3,4.4,0.285,0.6,2.1,0.288,0.6,2.3,0.282,0.354,0.4,0.6,0.65,0.2,0.8,1.1,1.3,0.6,0.1,0.6,0.9,3.5,2.17,1.8
51,2003-2004,J.R. Bremer,PG,23,23-26,GSW,5,0,8.0,0.8,4.2,0.19,0.0,1.6,0.0,0.8,2.6,0.308,0.19,0.0,0.0,0.0,0.4,0.2,0.6,2.4,0.0,0.0,1.0,1.0,1.6,2.4,-0.8
52,2003-2004,Jamison Brewer,PG,23,23-26,IND,13,1,12.3,1.0,2.7,0.371,0.4,1.1,0.357,0.6,1.6,0.381,0.443,0.1,0.5,0.167,0.2,0.7,0.8,1.3,0.5,0.0,0.8,0.7,2.5,1.62,1.5
53,2003-2004,Primož Brezec,C,24,23-26,IND,18,0,4.0,0.7,1.4,0.462,0.0,0.0,0.0,0.7,1.4,0.462,0.462,0.2,0.3,0.667,0.3,0.6,0.8,0.2,0.0,0.2,0.3,0.7,1.6,0.67,1.0
54,2003-2004,Damone Brown,PF,24,23-26,NJN,3,0,5.7,0.3,3.3,0.1,0.0,0.0,0.0,0.3,3.3,0.1,0.1,0.3,0.7,0.5,1.0,0.7,1.7,0.0,0.7,0.0,0.3,0.7,1.0,0.0,-1.0
55,2003-2004,Devin Brown,SG,25,23-26,SAS,58,0,10.8,1.5,3.4,0.434,0.1,0.2,0.286,1.4,3.1,0.445,0.444,1.0,1.3,0.811,0.7,1.6,2.2,0.6,0.3,0.1,0.7,1.1,4.0,0.86,3.2
56,2003-2004,Kedrick Brown,SF,22,18-22,TOT,55,26,17.6,2.1,4.6,0.461,0.7,1.8,0.384,1.4,2.8,0.51,0.535,0.3,0.5,0.63,0.7,1.9,2.7,1.2,0.5,0.1,0.5,1.5,5.3,2.4,5.1
56,2003-2004,Kedrick Brown,SF,22,18-22,BOS,21,10,19.4,2.1,4.7,0.455,0.6,1.5,0.375,1.6,3.2,0.493,0.515,0.4,0.6,0.615,0.9,2.4,3.2,1.2,0.8,0.1,0.6,1.8,5.2,2.0,5.3
56,2003-2004,Kedrick Brown,SF,22,18-22,CLE,34,16,16.5,2.1,4.6,0.465,0.8,2.0,0.388,1.4,2.6,0.523,0.548,0.3,0.4,0.643,0.7,1.6,2.3,1.1,0.4,0.1,0.5,1.2,5.3,2.2,4.9
57,2003-2004,Kwame Brown,PF,21,18-22,WAS,74,57,30.3,3.9,8.0,0.489,0.0,0.0,0.5,3.9,7.9,0.489,0.49,3.1,4.5,0.683,2.4,5.0,7.4,1.5,0.9,0.7,1.9,1.9,10.9,0.79,12.1
58,2003-2004,P.J. Brown,PF,34,31-34,NOH,80,80,34.4,4.2,8.9,0.476,0.0,0.0,0.0,4.2,8.9,0.477,0.476,2.0,2.3,0.854,3.0,5.7,8.6,1.9,1.0,0.9,1.3,2.5,10.5,1.46,14.1
59,2003-2004,Tierre Brown,PG,24,23-26,NOH,3,0,5.7,0.7,1.3,0.5,0.0,0.0,0.0,0.7,1.3,0.5,0.5,0.7,1.3,0.5,0.0,0.3,0.3,0.7,0.0,0.0,2.3,0.3,2.0,0.3,-0.8
60,2003-2004,Rick Brunson,PG,31,31-34,TOT,40,0,10.3,1.0,2.6,0.381,0.3,0.6,0.478,0.7,2.1,0.354,0.433,0.7,0.8,0.871,0.2,0.7,0.9,2.1,0.6,0.1,0.8,1.1,3.0,2.62,3.1
60,2003-2004,Rick Brunson,PG,31,31-34,TOR,3,0,3.3,0.7,1.3,0.5,0.0,0.0,0.0,0.7,1.3,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.3,0.0,1.4
60,2003-2004,Rick Brunson,PG,31,31-34,CHI,37,0,10.9,1.0,2.7,0.376,0.3,0.6,0.478,0.7,2.1,0.346,0.431,0.7,0.8,0.871,0.2,0.8,1.0,2.2,0.7,0.1,0.9,1.2,3.1,2.44,3.2
61,2003-2004,Kobe Bryant,SG,25,23-26,LAL,65,64,37.6,7.9,18.1,0.438,1.1,3.3,0.327,6.8,14.8,0.463,0.468,7.0,8.2,0.852,1.6,3.9,5.5,5.1,1.7,0.4,2.6,2.7,24.0,1.96,20.0
62,2003-2004,Greg Buckner,SG,27,27-30,PHI,53,3,13.3,1.2,3.3,0.377,0.2,0.8,0.273,1.0,2.5,0.412,0.411,0.4,0.5,0.741,0.5,1.4,1.9,0.8,0.4,0.1,0.6,1.5,3.1,1.33,2.0
63,2003-2004,Rodney Buford,SF,26,23-26,SAC,22,0,6.4,0.9,2.5,0.339,0.0,0.1,0.0,0.9,2.5,0.352,0.339,0.1,0.3,0.5,0.3,0.4,0.7,0.3,0.3,0.0,0.2,0.4,1.9,1.5,0.8
64,2003-2004,Caron Butler,SF,23,23-26,MIA,68,56,29.9,3.5,9.3,0.38,0.1,0.6,0.238,3.4,8.7,0.39,0.388,2.0,2.6,0.756,1.4,3.4,4.8,1.9,1.1,0.2,1.3,2.4,9.2,1.46,7.1
65,2003-2004,Mitchell Butler,SG,33,31-34,WAS,41,4,13.5,1.3,3.0,0.435,0.3,0.7,0.367,1.0,2.3,0.457,0.48,0.4,0.6,0.625,0.6,1.1,1.7,0.8,0.5,0.1,0.6,1.3,3.3,1.33,2.6
66,2003-2004,Rasual Butler,SF,24,23-26,MIA,45,0,15.0,2.6,5.6,0.476,1.1,2.4,0.463,1.5,3.2,0.486,0.576,0.4,0.5,0.762,0.1,1.3,1.4,0.5,0.2,0.3,0.6,1.6,6.8,0.83,3.9
67,2003-2004,Žarko Čabarkapa,PF,22,18-22,PHO,49,4,11.6,1.7,4.0,0.411,0.1,0.7,0.188,1.5,3.4,0.455,0.426,0.7,1.1,0.66,0.5,1.5,2.0,0.8,0.2,0.3,1.1,1.5,4.1,0.73,2.1
68,2003-2004,Marcus Camby,C,29,27-30,DEN,72,72,30.0,3.6,7.6,0.477,0.0,0.0,0.0,3.6,7.6,0.479,0.477,1.4,1.9,0.721,2.9,7.2,10.1,1.8,1.2,2.6,1.4,3.3,8.6,1.29,15.1
69,2003-2004,Elden Campbell,C,35,35-38,DET,65,27,13.7,2.1,4.8,0.439,0.0,0.0,0.0,2.1,4.8,0.439,0.439,1.3,1.9,0.685,0.8,2.4,3.2,0.7,0.3,0.8,1.0,2.1,5.6,0.7,4.2
70,2003-2004,Brian Cardinal,PF,26,23-26,GSW,76,11,21.5,2.9,6.1,0.472,0.7,1.6,0.444,2.2,4.5,0.482,0.531,3.1,3.6,0.878,1.3,2.9,4.2,1.4,0.9,0.3,1.1,2.7,9.6,1.27,8.9
71,2003-2004,Matt Carroll,SG,23,23-26,TOT,16,0,4.4,0.4,1.0,0.438,0.1,0.2,0.333,0.4,0.8,0.462,0.469,0.3,0.4,0.667,0.1,0.3,0.4,0.1,0.1,0.0,0.4,0.5,1.2,0.25,0.2
71,2003-2004,Matt Carroll,SG,23,23-26,POR,13,0,3.7,0.4,0.8,0.455,0.1,0.2,0.333,0.3,0.6,0.5,0.5,0.2,0.2,1.0,0.0,0.2,0.2,0.1,0.0,0.0,0.2,0.2,1.0,0.5,0.5
71,2003-2004,Matt Carroll,SG,23,23-26,SAS,3,0,7.3,0.7,1.7,0.4,0.0,0.0,0.0,0.7,1.7,0.4,0.4,0.7,1.3,0.5,0.3,0.7,1.0,0.3,0.3,0.0,1.3,1.7,2.0,0.23,-1.0
72,2003-2004,Anthony Carter,PG,28,27-30,SAS,5,2,17.4,2.2,7.4,0.297,0.0,0.6,0.0,2.2,6.8,0.324,0.297,0.0,0.0,0.0,0.4,1.8,2.2,2.4,0.8,0.0,2.4,1.8,4.4,1.0,0.4
73,2003-2004,Maurice Carter,SG,27,27-30,TOT,10,0,11.0,1.1,3.5,0.314,0.4,1.1,0.364,0.7,2.4,0.292,0.371,1.6,2.0,0.8,0.2,0.9,1.1,0.4,0.0,0.0,0.9,1.0,4.2,0.44,1.0
