ranker,season,player,pos,age,age_group,team,g,gs,mp_per_g,fp_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,ast_tov_ratio,efficiency
11,1979-1980,Rick Barry,SF,35,35-38,HOU,72,,25.2,4.5,10.7,0.422,1.0,3.1,0.33,3.5,7.6,0.458,0.469,2.0,2.1,0.935,0.7,2.5,3.3,3.7,1.1,0.4,2.1,2.5,12.0,1.76,9.6
12,1979-1980,Tim Bassett,PF,28,27-30,TOT,12,,13.7,1.0,2.8,0.353,0.0,0.0,0.0,1.0,2.8,0.353,0.353,0.8,1.3,0.667,0.9,1.8,2.8,1.2,0.7,0.0,0.8,2.3,2.8,1.5,2.1
12,1979-1980,Tim Bassett,PF,28,27-30,NJN,7,,13.1,1.1,3.1,0.364,0.0,0.0,0.0,1.1,3.1,0.364,0.364,1.1,1.7,0.667,1.0,1.6,2.6,0.6,0.7,0.0,0.6,2.0,3.4,1.0,2.1
12,1979-1980,Tim Bassett,PF,28,27-30,SAS,5,,14.4,0.8,2.4,0.333,0.0,0.0,0.0,0.8,2.4,0.333,0.333,0.4,0.6,0.667,0.8,2.2,3.0,2.0,0.6,0.0,1.0,2.6,2.0,2.0,2.2
13,1979-1980,Billy Ray Bates,SG,23,23-26,POR,16,,14.7,4.5,9.1,0.493,0.5,1.2,0.421,4.0,7.9,0.504,0.521,1.8,2.4,0.718,0.8,1.0,1.8,1.9,0.9,0.1,1.3,1.6,11.3,1.46,7.9
14,1979-1980,Ron Behagen,PF,29,27-30,WSB,6,,10.7,1.5,3.8,0.391,0.0,0.0,0.0,1.5,3.8,0.391,0.391,0.8,1.0,0.833,1.0,1.3,2.3,1.2,0.0,0.7,0.7,2.3,3.8,1.71,2.5
15,1979-1980,Kent Benson,C,25,23-26,TOT,73,,25.9,4.1,8.5,0.484,0.0,0.1,0.2,4.1,8.4,0.486,0.485,1.4,1.9,0.702,1.7,4.5,6.2,2.4,1.0,1.3,2.2,3.4,9.6,1.09,10.0
15,1979-1980,Kent Benson,C,25,23-26,MIL,56,,24.8,3.8,7.7,0.494,0.0,0.0,0.0,3.8,7.7,0.495,0.494,1.2,1.7,0.68,1.7,4.2,5.9,2.3,1.0,1.3,1.9,3.2,8.8,1.21,9.8
15,1979-1980,Kent Benson,C,25,23-26,DET,17,,29.5,5.1,11.0,0.46,0.1,0.2,0.25,5.0,10.8,0.464,0.463,1.9,2.6,0.75,1.8,5.3,7.1,3.0,1.1,1.1,3.0,4.0,12.1,1.0,10.8
16,1979-1980,Del Beshore,PG,23,23-26,CHI,68,0.0,12.8,1.3,3.7,0.352,0.1,0.4,0.385,1.1,3.3,0.348,0.372,0.9,1.3,0.667,0.2,0.7,0.9,2.0,0.9,0.1,1.5,1.5,3.6,1.33,1.7
17,1979-1980,Henry Bibby,PG,30,27-30,PHI,82,8.0,24.8,3.1,7.6,0.401,0.1,0.6,0.212,2.9,7.0,0.418,0.41,2.8,3.5,0.79,0.8,1.7,2.5,3.7,0.8,0.1,1.8,2.0,9.0,2.06,7.1
18,1979-1980,Larry Bird,PF,23,23-26,BOS,82,82.0,36.0,8.5,17.8,0.474,0.7,1.7,0.406,7.7,16.1,0.481,0.494,3.7,4.4,0.836,2.6,7.8,10.4,4.5,1.7,0.6,3.2,3.4,21.3,1.41,21.9
19,1979-1980,Otis Birdsong,SG,24,23-26,KCK,82,,35.2,9.5,18.9,0.505,0.1,0.4,0.278,9.4,18.4,0.511,0.508,3.5,5.0,0.694,2.1,2.0,4.0,2.5,1.7,0.3,2.2,2.8,22.7,1.14,15.3
20,1979-1980,Ron Boone,SG,33,31-34,TOT,81,,29.5,5.0,11.3,0.443,0.2,0.6,0.38,4.8,10.7,0.446,0.453,2.2,2.4,0.893,0.7,2.1,2.8,3.8,1.2,0.0,2.4,2.9,12.4,1.58,8.4
20,1979-1980,Ron Boone,SG,33,31-34,LAL,6,,17.7,2.3,6.7,0.35,0.0,0.0,0.0,2.3,6.7,0.35,0.35,1.0,1.2,0.857,0.7,1.2,1.8,1.2,0.8,0.0,2.2,2.2,5.7,0.55,0.5
20,1979-1980,Ron Boone,SG,33,31-34,UTA,75,,30.5,5.2,11.7,0.447,0.3,0.7,0.38,5.0,11.0,0.451,0.458,2.3,2.5,0.894,0.7,2.2,2.9,4.0,1.2,0.0,2.5,2.9,12.9,1.6,8.9
21,1979-1980,Lawrence Boston,PF,23,23-26,WSB,13,,9.6,1.8,4.0,0.462,0.0,0.0,0.0,1.8,4.0,0.462,0.462,0.6,1.0,0.615,1.5,1.5,3.0,0.2,0.3,0.2,0.6,1.9,4.3,0.33,2.9
22,1979-1980,Tom Boswell,PF,26,23-26,TOT,79,,26.3,4.4,7.8,0.564,0.1,0.1,0.5,4.3,7.6,0.566,0.569,2.6,3.5,0.755,1.8,3.7,5.6,2.0,0.4,0.5,2.3,3.4,11.4,0.87,9.9
22,1979-1980,Tom Boswell,PF,26,23-26,DEN,18,,29.0,4.0,7.5,0.533,0.1,0.1,0.5,3.9,7.4,0.534,0.537,3.2,3.9,0.829,2.2,4.1,6.3,2.6,0.3,0.4,2.2,3.1,11.3,1.18,11.4
22,1979-1980,Tom Boswell,PF,26,23-26,UTA,61,,25.5,4.5,7.8,0.573,0.1,0.1,0.5,4.4,7.7,0.574,0.577,2.4,3.3,0.729,1.7,3.6,5.4,1.9,0.4,0.5,2.3,3.5,11.5,0.83,9.7
23,1979-1980,Winford Boynes,SG,22,18-22,NJN,64,,17.2,3.5,7.3,0.473,0.0,0.1,0.0,3.5,7.2,0.477,0.473,1.6,2.1,0.765,0.8,1.3,2.1,1.5,0.9,0.3,1.5,2.1,8.5,1.0,5.4
24,1979-1980,Alonzo Bradley,SF,26,23-26,HOU,22,,4.4,0.8,2.2,0.354,0.0,0.0,1.0,0.7,2.1,0.34,0.365,0.3,0.4,0.667,0.1,0.2,0.3,0.1,0.1,0.0,0.4,0.4,1.9,0.25,0.1
25,1979-1980,Dudley Bradley,SG,22,18-22,IND,82,,24.7,3.4,7.4,0.452,0.0,0.1,0.4,3.3,7.4,0.452,0.453,1.7,2.1,0.782,0.8,1.9,2.7,3.1,2.6,0.6,2.0,2.4,8.4,1.55,8.6
26,1979-1980,Mike Bratz,PG,24,23-26,PHO,82,,19.4,3.3,8.4,0.392,0.3,1.0,0.244,3.0,7.3,0.413,0.407,1.7,2.0,0.87,0.6,1.4,2.0,2.7,1.1,0.1,1.6,2.0,8.5,1.69,5.4
27,1979-1980,Jim Brewer,PF,28,27-30,POR,67,,15.2,1.3,2.7,0.489,0.0,0.1,0.0,1.3,2.7,0.503,0.489,0.2,0.4,0.483,1.5,2.3,3.8,1.1,0.6,0.6,0.7,1.9,2.9,1.57,4.8
28,1979-1980,Ron Brewer,SG,24,23-26,POR,82,82.0,34.3,6.7,14.4,0.464,0.1,0.4,0.188,6.6,14.0,0.471,0.466,2.2,2.7,0.84,0.7,2.0,2.6,2.6,1.2,0.6,2.0,1.9,15.7,1.3,10.6
29,1979-1980,Junior Bridgeman,SF,26,23-26,MIL,81,,28.6,7.3,15.3,0.478,0.1,0.3,0.185,7.3,15.0,0.484,0.48,2.8,3.3,0.865,1.3,2.4,3.7,2.9,1.2,0.2,2.1,2.7,17.6,1.38,12.3
30,1979-1980,Allan Bristow,SF,28,27-30,UTA,82,,28.1,4.6,9.6,0.48,0.0,0.1,0.286,4.6,9.5,0.482,0.482,2.4,3.0,0.811,2.1,4.2,6.2,4.2,1.1,0.1,2.2,2.6,11.6,1.91,12.8
31,1979-1980,Fred Brown,SG,31,31-34,SEA,80,,21.3,5.1,10.5,0.479,0.5,1.1,0.443,4.6,9.4,0.483,0.502,1.4,1.7,0.837,0.4,1.5,1.9,2.2,0.8,0.2,1.3,1.5,12.0,1.69,8.6
32,1979-1980,John Brown,SF,28,27-30,TOT,32,,12.0,1.2,3.3,0.352,0.0,0.0,0.0,1.2,3.3,0.352,0.352,1.2,1.5,0.792,0.8,1.4,2.2,0.6,0.1,0.1,0.9,2.2,3.5,0.67,1.0
32,1979-1980,John Brown,SF,28,27-30,UTA,4,,6.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,1.0,1.0,1.0,1.3,1.0,2.3,1.0,0.0,0.0,1.3,1.0,1.0,0.77,0.2
32,1979-1980,John Brown,SF,28,27-30,ATL,28,,12.9,1.3,3.5,0.378,0.0,0.0,0.0,1.3,3.5,0.378,0.378,1.2,1.6,0.773,0.8,1.5,2.2,0.5,0.1,0.1,0.9,2.4,3.9,0.56,0.9
33,1979-1980,Roger Brown,C,29,27-30,CHI,4,0.0,9.3,0.3,0.8,0.333,0.0,0.0,0.0,0.3,0.8,0.333,0.333,0.0,0.0,0.0,0.5,2.0,2.5,0.3,0.0,0.8,0.0,1.0,0.5,0.0,2.6
34,1979-1980,Joe Bryant,PF,25,23-26,SDC,81,,28.7,3.6,8.4,0.431,0.1,0.4,0.147,3.6,8.0,0.446,0.435,2.0,2.7,0.742,2.1,4.3,6.4,1.8,1.3,0.5,2.1,3.2,9.3,0.86,8.5
35,1979-1980,Quinn Buckner,PG,25,23-26,MIL,67,,25.2,4.6,9.8,0.467,0.0,0.1,0.4,4.5,9.7,0.468,0.469,1.6,2.1,0.734,1.0,2.5,3.6,5.7,2.0,0.1,2.2,3.0,10.7,2.59,11.2
36,1979-1980,Tom Burleson,C,27,27-30,KCK,37,,7.4,1.0,2.8,0.346,0.0,0.1,0.0,1.0,2.7,0.356,0.346,0.6,1.1,0.575,0.6,1.3,1.9,0.5,0.2,0.4,0.7,1.3,2.6,0.71,1.3
37,1979-1980,Don Buse,PG,29,27-30,PHO,81,,30.9,3.2,7.3,0.443,0.2,1.0,0.241,3.0,6.3,0.475,0.459,1.0,1.6,0.664,0.9,2.0,2.9,4.0,1.6,0.1,1.1,1.4,7.7,3.64,9.1
38,1979-1980,Marty Byrnes,SF,23,23-26,LAL,32,,6.1,0.8,1.6,0.5,0.0,0.0,0.0,0.8,1.6,0.5,0.5,0.4,0.5,0.867,0.3,0.6,0.8,0.4,0.2,0.0,0.7,1.0,2.0,0.57,0.8
39,1979-1980,Corky Calhoun,SF,29,27-30,IND,7,,4.3,0.6,1.3,0.444,0.0,0.0,0.0,0.6,1.3,0.444,0.444,0.0,0.3,0.0,1.0,0.4,1.4,0.0,0.3,0.0,0.1,0.9,1.1,0.0,0.8
40,1979-1980,Mack Calvin,PG,32,31-34,UTA,48,,16.1,2.1,4.7,0.441,0.0,0.2,0.091,2.1,4.5,0.458,0.443,2.2,2.4,0.897,0.3,1.5,1.8,2.8,0.6,0.0,1.2,1.5,6.4,2.33,6.1
41,1979-1980,Austin Carr,SG,31,31-34,CLE,77,,20.7,5.1,10.9,0.465,0.0,0.1,0.333,5.0,10.8,0.466,0.466,1.6,2.2,0.738,1.1,1.1,2.1,1.9,0.5,0.0,1.4,1.6,11.8,1.36,6.9
42,1979-1980,Kenny Carr,PF,24,23-26,TOT,79,,23.3,4.8,9.7,0.492,0.0,0.1,0.0,4.8,9.7,0.495,0.492,2.2,3.3,0.658,2.5,4.9,7.4,1.0,0.8,0.7,1.9,3.1,11.8,0.53,10.7
42,1979-1980,Kenny Carr,PF,24,23-26,LAL,5,,11.4,1.4,3.2,0.438,0.0,0.0,0.0,1.4,3.2,0.438,0.438,0.4,0.4,1.0,1.0,2.4,3.4,0.2,0.4,0.2,1.8,1.2,3.2,0.11,2.6
42,1979-1980,Kenny Carr,PF,24,23-26,CLE,74,,24.1,5.0,10.2,0.493,0.0,0.1,0.0,5.0,10.1,0.496,0.493,2.3,3.5,0.655,2.6,5.1,7.7,1.0,0.9,0.7,2.0,3.2,12.3,0.5,11.0
43,1979-1980,M.L. Carr,SF,29,27-30,BOS,82,7.0,24.3,4.4,9.3,0.474,0.1,0.5,0.293,4.3,8.8,0.485,0.482,2.2,2.9,0.739,1.3,2.7,4.0,1.9,1.5,0.4,1.7,2.6,11.1,1.12,9.0
44,1979-1980,Bob Carrington,SG,26,23-26,SDC,10,,13.4,1.5,3.7,0.405,0.0,0.2,0.0,1.5,3.5,0.429,0.405,0.6,0.8,0.75,0.6,0.7,1.3,0.3,0.4,0.1,0.5,1.8,3.6,0.6,1.0
45,1979-1980,Ron Carter,SG,23,23-26,IND,13,,9.0,1.2,2.8,0.405,0.0,0.0,0.0,1.2,2.8,0.405,0.405,0.2,0.5,0.286,0.4,1.1,1.5,0.7,0.2,0.2,0.8,1.5,2.5,0.87,0.9
46,1979-1980,Bill Cartwright,C,22,18-22,NYK,82,82.0,38.4,8.1,14.8,0.547,0.0,0.0,0.0,8.1,14.8,0.547,0.547,5.5,6.9,0.797,2.4,6.5,8.9,2.0,0.6,1.2,2.7,3.4,21.7,0.74,20.2
47,1979-1980,Harvey Catchings,C,28,27-30,MIL,72,,19.0,1.3,3.4,0.398,0.0,0.0,0.0,1.3,3.4,0.399,0.398,0.5,0.9,0.629,2.3,3.4,5.7,1.1,0.3,2.3,0.9,2.7,3.2,1.22,6.5
48,1979-1980,Don Chaney,SG,33,31-34,BOS,60,0.0,8.7,1.1,3.2,0.354,0.0,0.1,0.167,1.1,3.1,0.361,0.357,0.5,0.7,0.762,0.5,0.7,1.2,0.6,0.5,0.2,0.6,1.3,2.8,1.0,1.1
49,1979-1980,Maurice Cheeks,PG,23,23-26,PHI,79,79.0,33.2,4.5,8.4,0.54,0.1,0.1,0.444,4.5,8.3,0.541,0.543,2.3,2.9,0.779,0.9,2.5,3.5,7.0,2.3,0.4,2.7,2.5,11.4,2.59,14.9
50,1979-1980,Phil Chenier,SG,29,27-30,TOT,43,,19.8,3.2,8.1,0.39,0.1,0.3,0.417,3.0,7.8,0.389,0.397,1.1,1.6,0.731,0.4,1.4,1.8,2.1,0.8,0.3,1.3,1.3,7.6,1.62,4.6
50,1979-1980,Phil Chenier,SG,29,27-30,WSB,20,,23.5,4.2,10.7,0.393,0.2,0.3,0.5,4.1,10.4,0.389,0.4,1.6,2.1,0.756,0.5,1.7,2.2,2.1,0.9,0.3,1.5,1.3,10.1,1.4,5.8
50,1979-1980,Phil Chenier,SG,29,27-30,IND,23,,16.5,2.3,5.9,0.385,0.1,0.3,0.333,2.2,5.6,0.388,0.393,0.8,1.1,0.692,0.4,1.1,1.5,2.0,0.7,0.4,1.1,1.3,5.4,1.82,3.7
51,1979-1980,Jim Chones,C,30,27-30,LAL,82,,29.2,4.5,9.3,0.489,0.0,0.0,0.0,4.5,9.2,0.491,0.489,1.5,2.1,0.74,1.7,5.1,6.9,1.8,0.7,0.8,2.1,3.3,10.6,0.86,10.0
52,1979-1980,Jim Cleamons,PG,30,27-30,TOT,79,,22.6,2.7,5.7,0.476,0.1,0.4,0.226,2.6,5.3,0.494,0.483,1.1,1.4,0.743,0.7,1.3,1.9,3.6,0.7,0.1,1.4,1.7,6.6,2.57,6.5
52,1979-1980,Jim Cleamons,PG,30,27-30,NYK,22,0.0,11.5,1.4,3.1,0.435,0.1,0.4,0.375,1.2,2.8,0.443,0.457,0.5,0.7,0.8,0.5,0.4,0.9,1.8,0.6,0.1,0.8,0.6,3.4,2.25,3.5
52,1979-1980,Jim Cleamons,PG,30,27-30,WSB,57,,26.9,3.2,6.7,0.483,0.1,0.4,0.174,3.2,6.3,0.503,0.488,1.3,1.7,0.735,0.8,1.6,2.3,4.4,0.8,0.2,1.6,2.1,7.8,2.75,7.9
53,1979-1980,Doug Collins,SG,28,27-30,PHI,36,17.0,26.8,5.3,11.4,0.466,0.0,0.0,0.0,5.3,11.4,0.467,0.466,3.1,3.4,0.911,0.8,1.8,2.6,2.8,0.8,0.2,2.3,2.1,13.8,1.22,9.4
54,1979-1980,Jeff Cook,PF,23,23-26,PHO,66,,13.7,2.0,4.2,0.469,0.0,0.0,0.0,2.0,4.1,0.474,0.469,1.6,2.0,0.806,1.4,2.3,3.7,1.3,0.4,0.3,1.1,1.5,5.5,1.18,6.0
55,1979-1980,Michael Cooper,SG,23,23-26,LAL,82,,24.1,3.7,7.0,0.524,0.1,0.2,0.25,3.6,6.8,0.534,0.529,1.4,1.7,0.776,1.2,1.6,2.8,2.7,1.0,0.5,1.7,2.6,8.8,1.59,7.9
56,1979-1980,Wayne Cooper,PF,23,23-26,GSW,79,,22.5,4.6,9.5,0.489,0.0,0.1,0.25,4.6,9.4,0.491,0.49,1.7,2.3,0.751,2.6,3.9,6.4,0.5,0.3,1.0,1.8,3.1,11.0,0.28,8.8
57,1979-1980,Hollis Copeland,SF,24,23-26,NYK,75,1.0,15.2,2.4,4.9,0.495,0.0,0.0,0.0,2.4,4.9,0.497,0.495,0.8,1.1,0.733,0.9,1.1,2.1,1.1,0.8,0.3,1.1,2.1,5.7,1.0,4.0
58,1979-1980,Dave Corzine,C,23,23-26,WSB,78,,10.6,1.2,2.8,0.417,0.0,0.0,0.0,1.2,2.8,0.417,0.417,0.6,0.9,0.662,1.3,2.1,3.5,0.8,0.1,0.4,0.8,1.5,2.9,1.0,3.5
59,1979-1980,John Coughran,SF,28,27-30,GSW,24,,6.7,1.2,3.4,0.358,0.1,0.4,0.222,1.1,3.0,0.375,0.37,0.3,0.6,0.571,0.1,0.7,0.8,0.5,0.3,0.0,0.5,1.0,2.8,1.0,0.4
60,1979-1980,Dave Cowens,C,31,31-34,BOS,66,55.0,32.7,6.4,14.1,0.453,0.0,0.2,0.083,6.4,13.9,0.458,0.453,1.4,1.8,0.779,1.9,6.2,8.1,3.1,1.0,0.9,1.6,3.3,14.2,1.94,14.3
61,1979-1980,Charlie Criss,PG,31,31-34,ATL,81,,22.1,3.1,7.1,0.431,0.0,0.2,0.059,3.1,6.9,0.442,0.432,2.1,2.6,0.811,0.3,1.1,1.4,3.0,0.9,0.0,1.6,1.6,8.3,1.88,5.9
62,1979-1980,Terry Crosby,PG,23,23-26,KCK,4,,7.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.3,0.3,1.8,0.0,0.0,1.3,1.0,1.5,1.38,0.8
63,1979-1980,Pat Cummings,C,23,23-26,MIL,71,,12.7,2.6,5.2,0.505,0.0,0.0,0.0,2.6,5.2,0.505,0.505,1.3,1.7,0.764,1.1,2.2,3.4,0.7,0.3,0.2,1.0,2.0,6.6,0.7,5.2
64,1979-1980,Bob Dandridge,SF,32,31-34,WSB,45,,32.4,7.3,16.2,0.451,0.0,0.2,0.182,7.3,16.0,0.455,0.453,2.7,3.4,0.809,1.4,4.1,5.5,4.0,0.6,0.8,2.7,2.5,17.4,1.48,13.5
65,1979-1980,Adrian Dantley,SF,24,23-26,UTA,68,,39.3,10.7,18.6,0.576,0.0,0.0,0.0,10.7,18.6,0.577,0.576,6.5,7.7,0.842,2.7,4.9,7.6,2.8,1.4,0.2,3.4,3.1,28.0,0.82,24.4
66,1979-1980,Brad Davis,PG,24,23-26,TOT,18,,14.9,1.9,3.5,0.556,0.0,0.1,0.0,1.9,3.4,0.565,0.556,0.7,0.9,0.813,0.2,0.7,0.9,2.8,0.7,0.1,0.8,1.6,4.6,3.5,4.9
66,1979-1980,Brad Davis,PG,24,23-26,IND,5,,8.6,0.4,1.4,0.286,0.0,0.0,0.0,0.4,1.4,0.286,0.286,0.6,0.8,0.75,0.0,0.4,0.4,1.0,0.6,0.0,0.6,1.4,1.4,1.67,0.2
66,1979-1980,Brad Davis,PG,24,23-26,UTA,13,,17.3,2.5,4.3,0.589,0.0,0.1,0.0,2.5,4.2,0.6,0.589,0.8,0.9,0.833,0.3,0.8,1.2,3.5,0.8,0.1,0.8,1.6,5.8,4.38,7.1
67,1979-1980,Harry Davis,SF,24,23-26,SAS,4,,7.5,1.5,3.0,0.5,0.0,0.0,0.0,1.5,3.0,0.5,0.5,0.3,0.5,0.5,0.5,1.0,1.5,0.0,0.3,0.0,0.8,2.0,3.3,0.0,0.6
68,1979-1980,Johnny Davis,PG,24,23-26,IND,82,82.0,35.5,6.0,14.1,0.428,0.0,0.5,0.095,6.0,13.6,0.44,0.43,3.7,4.3,0.864,1.2,1.5,2.8,5.4,1.3,0.3,2.5,2.2,15.9,2.16,12.3
69,1979-1980,Walter Davis,SF,25,23-26,PHO,75,,30.8,8.8,15.5,0.563,0.0,0.1,0.0,8.8,15.5,0.565,0.563,4.0,4.9,0.819,1.0,2.6,3.6,4.5,1.5,0.3,3.2,2.7,21.5,1.41,17.9
70,1979-1980,Darryl Dawkins,C,23,23-26,PHI,80,80.0,31.8,6.2,11.8,0.522,0.0,0.1,0.0,6.2,11.8,0.526,0.522,2.4,3.6,0.653,2.5,6.2,8.7,1.9,0.6,1.8,2.9,4.1,14.7,0.66,13.9
71,1979-1980,Paul Dawkins,SF,22,18-22,UTA,57,,13.6,2.5,5.3,0.47,0.0,0.1,0.2,2.5,5.2,0.475,0.472,0.6,0.8,0.688,0.7,1.5,2.2,1.4,0.6,0.2,1.3,2.0,5.5,1.08,3.6
72,1979-1980,Greg Deane,SG,22,18-22,UTA,7,,6.9,0.3,1.6,0.182,0.1,0.1,1.0,0.1,1.4,0.1,0.227,0.7,1.0,0.714,0.3,0.6,0.9,0.9,0.0,0.0,0.4,0.4,1.4,2.25,0.8
73,1979-1980,Larry Demic,PF,22,18-22,NYK,82,51.0,22.8,2.8,6.4,0.436,0.0,0.0,0.0,2.8,6.4,0.436,0.436,1.3,2.2,0.601,2.4,3.5,5.9,0.8,0.7,0.4,2.0,3.7,7.0,0.4,4.6
74,1979-1980,Coby Dietrick,C,31,31-34,CHI,79,40.0,23.2,2.9,6.3,0.454,0.0,0.1,0.111,2.9,6.2,0.46,0.455,1.1,1.5,0.763,1.3,3.3,4.6,2.7,1.1,0.6,1.4,2.9,6.9,1.93,7.8
75,1979-1980,Leon Douglas,C,25,23-26,DET,70,,25.5,3.2,6.5,0.486,0.0,0.0,0.0,3.2,6.5,0.487,0.486,1.8,2.6,0.676,2.4,4.7,7.2,1.7,0.4,0.9,1.8,3.6,8.1,0.94,8.8
76,1979-1980,John Drew,SF,25,23-26,ATL,80,,28.8,6.7,14.8,0.453,0.0,0.1,0.0,6.7,14.7,0.455,0.453,6.1,8.1,0.757,2.5,3.4,5.9,1.3,1.1,0.3,3.0,3.9,19.5,0.43,11.1
77,1979-1980,Terry Duerod,SG,23,23-26,DET,67,,19.9,4.2,8.9,0.472,0.2,0.8,0.283,4.0,8.1,0.49,0.484,0.7,1.0,0.682,0.4,1.0,1.5,1.7,0.6,0.2,1.2,1.5,9.3,1.42,5.6
78,1979-1980,Mike Dunleavy,PG,25,23-26,HOU,51,,20.3,2.9,6.3,0.464,0.1,0.4,0.15,2.8,5.9,0.485,0.469,2.2,2.6,0.828,0.5,1.5,2.0,4.1,0.8,0.1,2.2,2.4,8.0,1.86,6.6
79,1979-1980,T.R. Dunn,SG,24,23-26,POR,82,,22.5,2.9,6.7,0.436,0.0,0.0,0.0,2.9,6.7,0.438,0.436,1.0,1.4,0.757,1.6,2.3,4.0,1.8,1.2,0.4,1.1,1.8,6.9,1.64,7.2
80,1979-1980,James Edwards,C,24,23-26,IND,82,82.0,28.2,6.4,12.6,0.512,0.0,0.0,0.0,6.4,12.6,0.512,0.512,2.8,4.1,0.681,2.2,4.9,7.0,1.5,0.7,1.3,1.6,4.0,15.7,0.94,13.1
81,1979-1980,Bob Elliott,PF,24,23-26,NJN,54,,13.4,1.9,4.2,0.443,0.0,0.1,0.25,1.9,4.1,0.446,0.445,1.9,2.8,0.684,1.2,2.2,3.4,1.0,0.5,0.3,1.6,1.8,5.7,0.62,4.3
82,1979-1980,Bo Ellis,PF,25,23-26,DEN,48,,10.5,1.3,2.8,0.449,0.0,0.1,0.0,1.3,2.8,0.459,0.449,0.8,1.1,0.755,1.1,1.4,2.4,0.6,0.2,0.5,0.5,1.4,3.4,1.2,3.4
83,1979-1980,Len Elmore,C,27,27-30,KCK,58,,15.8,1.8,4.2,0.43,0.0,0.0,0.0,1.8,4.2,0.43,0.43,0.9,1.3,0.689,1.3,3.2,4.4,1.1,0.7,0.7,1.2,2.7,4.5,0.92,4.7
84,1979-1980,Alex English,SF,26,23-26,TOT,78,,30.8,7.1,14.3,0.497,0.0,0.1,0.333,7.1,14.2,0.498,0.498,2.7,3.4,0.789,3.4,4.3,7.8,2.9,0.9,0.8,2.7,2.6,16.9,1.07,16.1
