ranker,season,player,pos,age,age_group,team,g,gs,mp_per_g,fp_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,ast_tov_ratio,efficiency
17,1967-1968,Bill Bridges,PF,28,27-30,STL,82,,39.0,5.7,12.3,0.462,,,0.0,5.7,12.3,0.462,0.462,4.2,5.9,0.717,,,13.4,3.1,,,,4.5,15.6,-1.0,19.3
18,1967-1968,Tyrone Britt,SG,23,23-26,SDR,11,,7.6,1.2,3.1,0.382,,,0.0,1.2,3.1,0.382,0.382,0.2,0.3,0.667,,,1.4,1.1,,,,0.9,2.5,-1.0,2.1
19,1967-1968,Em Bryant,PG,29,27-30,NYK,77,7.0,12.6,1.5,3.8,0.385,,,0.0,1.5,3.8,0.385,0.385,0.8,1.1,0.686,,,1.7,1.7,,,,2.2,3.7,-1.0,2.3
20,1967-1968,Jim Burns,SG,22,18-22,CHI,3,,3.7,0.7,2.3,0.286,,,0.0,0.7,2.3,0.286,0.286,0.0,0.0,0.0,,,0.7,0.3,,,,0.3,1.3,-1.0,0.4
21,1967-1968,Jim Caldwell,C,25,23-26,NYK,2,0.0,3.5,0.0,0.5,0.0,,,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,,0.5,0.5,,,,0.5,0.0,-1.0,0.0
22,1967-1968,Joe Caldwell,SF,26,23-26,STL,79,,33.4,7.1,15.4,0.463,,,0.0,7.1,15.4,0.463,0.463,2.1,3.7,0.569,,,4.3,3.0,,,,2.6,16.4,-1.0,11.2
23,1967-1968,George Carter,SF,24,23-26,DET,1,,5.0,1.0,2.0,0.5,,,0.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,,,0.0,1.0,,,,0.0,3.0,-1.0,3.0
24,1967-1968,Wilt Chamberlain,C,31,31-34,PHI,82,,46.8,10.0,16.8,0.595,,,0.0,10.0,16.8,0.595,0.595,4.3,11.4,0.38,,,23.8,8.6,,,,2.0,24.3,-1.0,40.8
25,1967-1968,Len Chappell,C-PF,27,27-30,TOT,67,,15.9,3.5,6.8,0.513,,,0.0,3.5,6.8,0.513,0.513,2.1,2.9,0.711,,,5.4,0.8,,,,1.8,9.1,-1.0,9.4
25,1967-1968,Len Chappell,PF,27,27-30,CIN,10,,6.5,1.5,3.0,0.5,,,0.0,1.5,3.0,0.5,0.5,0.8,1.0,0.8,,,1.5,0.5,,,,0.6,3.8,-1.0,3.5
25,1967-1968,Len Chappell,C,27,27-30,DET,57,,17.5,3.9,7.5,0.514,,,0.0,3.9,7.5,0.514,0.514,2.3,3.2,0.707,,,6.1,0.8,,,,2.0,10.0,-1.0,10.4
26,1967-1968,Archie Clark,PG,26,23-26,LAL,81,,37.5,7.8,16.2,0.48,,,0.0,7.8,16.2,0.48,0.48,4.4,5.9,0.74,,,4.2,4.4,,,,2.9,19.9,-1.0,15.7
27,1967-1968,Barry Clemens,SF,24,23-26,CHI,78,,20.9,3.9,8.6,0.449,,,0.0,3.9,8.6,0.449,0.449,1.6,2.2,0.724,,,4.8,1.3,,,,2.9,9.3,-1.0,7.2
28,1967-1968,Larry Costello,PG,36,35-38,PHI,28,,17.6,2.4,5.3,0.453,,,0.0,2.4,5.3,0.453,0.453,2.4,2.9,0.827,,,1.8,2.4,,,,2.2,7.2,-1.0,5.8
29,1967-1968,Mel Counts,PF,26,23-26,LAL,82,,21.2,4.7,9.9,0.475,,,0.0,4.7,9.9,0.475,0.475,2.3,3.1,0.748,,,8.9,1.7,,,,3.8,11.7,-1.0,12.5
30,1967-1968,Freddie Crawford,SG,26,23-26,TOT,69,,17.1,3.2,7.3,0.442,,,0.0,3.2,7.3,0.442,0.442,1.6,2.6,0.62,,,2.8,2.0,,,,2.5,8.1,-1.0,5.3
30,1967-1968,Freddie Crawford,SG,26,23-26,NYK,31,14.0,13.7,2.1,5.7,0.367,,,0.0,2.1,5.7,0.367,0.367,1.2,1.9,0.627,,,2.7,1.5,,,,2.2,5.4,-1.0,3.1
30,1967-1968,Freddie Crawford,SG,26,23-26,LAL,38,,19.9,4.2,8.7,0.482,,,0.0,4.2,8.7,0.482,0.482,1.9,3.2,0.617,,,2.9,2.5,,,,2.7,10.3,-1.0,7.2
31,1967-1968,Billy Cunningham,SF,24,23-26,PHI,74,,28.1,7.0,15.9,0.438,,,0.0,7.0,15.9,0.438,0.438,5.0,6.9,0.723,,,7.6,2.5,,,,3.5,18.9,-1.0,14.7
32,1967-1968,Jim Davis,C,26,23-26,STL,50,,7.9,1.2,2.8,0.439,,,0.0,1.2,2.8,0.439,0.439,0.5,1.3,0.391,,,2.5,0.3,,,,1.7,2.9,-1.0,1.6
33,1967-1968,Dave DeBusschere,SF,27,27-30,DET,80,,39.1,7.2,16.2,0.442,,,0.0,7.2,16.2,0.442,0.442,3.6,5.4,0.664,,,13.5,2.3,,,,3.8,17.9,-1.0,19.1
34,1967-1968,Connie Dierking,C,31,31-34,CIN,81,,32.6,6.7,14.4,0.467,,,0.0,6.7,14.4,0.467,0.467,2.9,3.8,0.765,,,9.5,2.4,,,,3.9,16.4,-1.0,15.8
35,1967-1968,Bill Dinwiddie,SF,24,23-26,CIN,67,,13.0,2.1,5.3,0.394,,,0.0,2.1,5.3,0.394,0.394,0.9,1.5,0.608,,,3.5,0.5,,,,1.8,5.1,-1.0,3.5
36,1967-1968,Terry Dischinger,SF,27,27-30,DET,78,,24.8,5.1,10.2,0.494,,,0.0,5.1,10.2,0.494,0.494,3.0,4.0,0.762,,,6.2,1.5,,,,3.2,13.1,-1.0,11.5
37,1967-1968,Sonny Dove,PF,22,18-22,DET,28,,5.8,0.8,2.7,0.293,,,0.0,0.8,2.7,0.293,0.293,0.4,0.9,0.462,,,1.9,0.4,,,,1.0,2.0,-1.0,0.9
38,1967-1968,Johnny Egan,PG,29,27-30,BAL,67,,13.9,2.4,6.2,0.393,,,0.0,2.4,6.2,0.393,0.393,2.1,2.7,0.776,,,1.7,2.0,,,,1.9,7.0,-1.0,4.4
39,1967-1968,Joe Ellis,SF,23,23-26,SFW,51,,12.2,2.2,5.9,0.368,,,0.0,2.2,5.9,0.368,0.368,0.6,1.0,0.64,,,3.8,0.7,,,,1.6,5.0,-1.0,3.8
40,1967-1968,Leroy Ellis,C,27,27-30,BAL,78,,34.9,4.9,10.3,0.475,,,0.0,4.9,10.3,0.475,0.475,2.7,3.7,0.724,,,11.1,2.0,,,,3.3,12.4,-1.0,15.8
41,1967-1968,Wayne Embry,C,30,27-30,BOS,78,,13.9,2.5,6.2,0.4,,,0.0,2.5,6.2,0.4,0.4,1.4,2.4,0.589,,,4.1,0.7,,,,2.2,6.3,-1.0,4.2
42,1967-1968,Keith Erickson,SF,23,23-26,CHI,78,,28.9,4.8,12.1,0.401,,,0.0,4.8,12.1,0.401,0.401,2.5,3.3,0.755,,,5.4,3.4,,,,3.5,12.2,-1.0,9.4
43,1967-1968,Bob Ferry,C,30,27-30,BAL,59,,14.3,2.2,5.3,0.412,,,0.0,2.2,5.3,0.412,0.412,1.2,2.0,0.624,,,3.2,1.0,,,,1.6,5.6,-1.0,4.3
44,1967-1968,Ron Filipek,F,23,23-26,PHI,19,,3.8,0.9,2.5,0.383,,,0.0,0.9,2.5,0.383,0.383,0.4,0.7,0.5,,,1.3,0.4,,,,0.6,2.3,-1.0,1.5
45,1967-1968,Hank Finkel,C,25,23-26,SDR,53,,21.1,4.6,9.3,0.492,,,0.0,4.6,9.3,0.492,0.492,2.5,3.6,0.686,,,7.1,1.4,,,,3.3,11.6,-1.0,11.0
46,1967-1968,Jim Fox,C,24,23-26,TOT,55,,11.3,1.2,2.9,0.41,,,0.0,1.2,2.9,0.41,0.41,1.2,2.0,0.611,,,4.2,0.5,,,,1.5,3.6,-1.0,4.3
46,1967-1968,Jim Fox,C,24,23-26,CIN,31,,7.9,1.0,2.5,0.405,,,0.0,1.0,2.5,0.405,0.405,1.2,1.8,0.643,,,3.1,0.4,,,,1.1,3.2,-1.0,3.5
46,1967-1968,Jim Fox,C,24,23-26,DET,24,,15.8,1.4,3.4,0.415,,,0.0,1.4,3.4,0.415,0.415,1.3,2.2,0.577,,,5.6,0.7,,,,2.1,4.1,-1.0,5.4
47,1967-1968,Walt Frazier,PG,22,18-22,NYK,74,15.0,21.5,3.5,7.7,0.451,,,0.0,3.5,7.7,0.451,0.451,2.1,3.2,0.655,,,4.2,4.1,,,,2.7,9.0,-1.0,9.3
48,1967-1968,Dave Gambee,PF,30,27-30,SDR,80,,21.9,4.7,10.7,0.44,,,0.0,4.7,10.7,0.44,0.44,4.0,4.7,0.847,,,5.8,1.2,,,,3.2,13.4,-1.0,10.5
49,1967-1968,Gail Goodrich,SG,24,23-26,LAL,79,,26.0,5.0,10.3,0.486,,,0.0,5.0,10.3,0.486,0.486,3.8,5.0,0.77,,,2.5,2.6,,,,2.9,13.8,-1.0,9.5
50,1967-1968,Mal Graham,PG,22,18-22,BOS,48,,16.4,2.4,5.7,0.43,,,0.0,2.4,5.7,0.43,0.43,1.2,1.8,0.636,,,2.0,1.3,,,,2.6,6.0,-1.0,2.8
51,1967-1968,Gary Gray,SG,22,18-22,CIN,44,,6.3,1.1,3.0,0.366,,,0.0,1.1,3.0,0.366,0.366,0.2,0.2,0.7,,,0.5,0.6,,,,1.1,2.4,-1.0,0.5
52,1967-1968,Johnny Green,PF,34,31-34,TOT,77,,18.7,4.0,8.8,0.459,,,0.0,4.0,8.8,0.459,0.459,1.8,3.8,0.471,,,7.1,1.0,,,,2.1,9.9,-1.0,9.1
52,1967-1968,Johnny Green,PF,34,31-34,SDR,42,,25.5,5.7,12.5,0.458,,,0.0,5.7,12.5,0.458,0.458,2.4,5.0,0.472,,,10.1,1.4,,,,2.7,13.9,-1.0,13.3
52,1967-1968,Johnny Green,PF,34,31-34,PHI,35,,10.5,2.0,4.3,0.46,,,0.0,2.0,4.3,0.46,0.46,1.1,2.4,0.47,,,3.5,0.6,,,,1.5,5.1,-1.0,4.1
53,1967-1968,Hal Greer,SG,31,31-34,PHI,82,,39.8,9.5,19.8,0.478,,,0.0,9.5,19.8,0.478,0.478,5.1,6.7,0.769,,,5.4,4.5,,,,3.5,24.1,-1.0,18.6
54,1967-1968,Matt Guokas,SG,23,23-26,PHI,82,,19.7,2.3,4.8,0.483,,,0.0,2.3,4.8,0.483,0.483,1.4,1.9,0.776,,,2.3,2.3,,,,2.1,6.1,-1.0,5.6
55,1967-1968,Happy Hairston,PF,25,23-26,TOT,74,,34.0,6.5,13.3,0.487,,,0.0,6.5,13.3,0.487,0.487,4.9,7.1,0.699,,,8.3,1.3,,,,2.7,17.9,-1.0,15.8
55,1967-1968,Happy Hairston,PF,25,23-26,CIN,48,,33.9,6.6,13.1,0.503,,,0.0,6.6,13.1,0.503,0.503,4.2,6.2,0.686,,,7.4,1.2,,,,2.6,17.4,-1.0,14.9
55,1967-1968,Happy Hairston,PF,25,23-26,DET,26,,34.3,6.3,13.7,0.459,,,0.0,6.3,13.7,0.459,0.459,6.2,8.7,0.717,,,10.1,1.4,,,,2.8,18.8,-1.0,17.6
56,1967-1968,Dennis Hamilton,PF,23,23-26,LAL,44,,8.6,1.2,2.5,0.5,,,0.0,1.2,2.5,0.5,0.5,0.3,0.3,1.0,,,1.6,0.7,,,,1.0,2.8,-1.0,2.8
57,1967-1968,Reggie Harding,C,25,23-26,CHI,14,,21.8,1.7,5.1,0.338,,,0.0,1.7,5.1,0.338,0.338,1.2,2.4,0.515,,,6.7,1.3,,,,2.5,4.6,-1.0,5.5
58,1967-1968,Clem Haskins,PG,24,23-26,CHI,76,,19.4,3.6,8.6,0.42,,,0.0,3.6,8.6,0.42,0.42,1.8,2.7,0.658,,,3.0,2.2,,,,2.3,8.9,-1.0,5.9
59,1967-1968,John Havlicek,SG,27,27-30,BOS,82,,35.6,8.1,18.9,0.429,,,0.0,8.1,18.9,0.429,0.429,4.5,5.5,0.812,,,6.7,4.7,,,,2.9,20.7,-1.0,17.4
60,1967-1968,Tom Hawkins,PF,31,31-34,LAL,78,,31.6,5.0,10.0,0.499,,,0.0,5.0,10.0,0.499,0.499,1.6,2.9,0.546,,,5.9,1.5,,,,3.7,11.6,-1.0,9.0
61,1967-1968,Walt Hazzard,PG,25,23-26,SEA,79,,33.7,9.3,21.0,0.441,,,0.0,9.3,21.0,0.441,0.441,5.4,7.0,0.774,,,4.2,6.2,,,,3.1,24.0,-1.0,18.0
62,1967-1968,Fred Hetzel,SF,25,23-26,SFW,77,,31.1,6.9,16.7,0.414,,,0.0,6.9,16.7,0.414,0.414,5.1,6.2,0.833,,,7.1,1.7,,,,3.4,19.0,-1.0,13.5
63,1967-1968,Bailey Howell,PF,31,31-34,BOS,82,,34.2,7.8,16.3,0.481,,,0.0,7.8,16.3,0.481,0.481,4.1,5.6,0.727,,,9.8,1.6,,,,3.5,19.8,-1.0,17.7
64,1967-1968,Lou Hudson,SG,23,23-26,STL,46,,21.0,4.9,10.9,0.454,,,0.0,4.9,10.9,0.454,0.454,2.6,3.6,0.732,,,4.2,1.4,,,,2.5,12.5,-1.0,8.6
65,1967-1968,Darrall Imhoff,C,29,27-30,LAL,82,,27.7,3.6,7.5,0.478,,,0.0,3.6,7.5,0.478,0.478,2.2,3.5,0.619,,,10.9,2.5,,,,3.2,9.3,-1.0,14.3
66,1967-1968,Al Jackson,G,24,23-26,CIN,2,,8.5,0.0,1.5,0.0,,,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,,0.0,0.5,,,,3.0,0.0,-1.0,-4.0
67,1967-1968,Luke Jackson,PF,26,23-26,PHI,82,,31.3,4.9,11.3,0.433,,,0.0,4.9,11.3,0.433,0.433,2.0,2.8,0.719,,,10.6,1.7,,,,3.5,11.8,-1.0,13.4
68,1967-1968,Phil Jackson,PF,22,18-22,NYK,75,5.0,14.6,2.4,6.1,0.4,,,0.0,2.4,6.1,0.4,0.4,1.3,2.2,0.589,,,4.5,0.7,,,,2.8,6.2,-1.0,4.0
69,1967-1968,Gus Johnson,SF,29,27-30,BAL,60,,37.9,8.0,17.2,0.467,,,0.0,8.0,17.2,0.467,0.467,3.0,4.5,0.667,,,13.0,2.7,,,,3.7,19.1,-1.0,20.4
70,1967-1968,Neil Johnson,PF,24,23-26,NYK,43,1.0,6.7,1.0,2.5,0.415,,,0.0,1.0,2.5,0.415,0.415,0.5,1.1,0.479,,,1.7,0.8,,,,1.5,2.6,-1.0,1.5
71,1967-1968,Johnny Jones,SF,24,23-26,BOS,51,,9.3,1.7,5.0,0.34,,,0.0,1.7,5.0,0.34,0.34,0.8,1.3,0.618,,,2.2,0.5,,,,1.2,4.2,-1.0,1.9
72,1967-1968,Nick Jones,PG,22,18-22,SDR,42,,14.4,2.0,5.5,0.371,,,0.0,2.0,5.5,0.371,0.371,1.3,1.6,0.797,,,1.6,2.1,,,,2.0,5.4,-1.0,3.3
73,1967-1968,Sam Jones,SG,34,31-34,BOS,73,,33.0,8.5,18.5,0.461,,,0.0,8.5,18.5,0.461,0.461,4.3,5.2,0.827,,,4.9,3.0,,,,2.5,21.3,-1.0,15.8
74,1967-1968,Wali Jones,PG,25,23-26,PHI,77,,26.7,5.4,13.5,0.397,,,0.0,5.4,13.5,0.397,0.397,2.1,2.6,0.787,,,2.8,3.2,,,,2.9,12.8,-1.0,7.3
75,1967-1968,Toby Kimball,PF,25,23-26,SDR,81,,31.1,4.4,11.0,0.396,,,0.0,4.4,11.0,0.396,0.396,2.2,3.8,0.592,,,11.7,1.8,,,,3.4,11.0,-1.0,12.9
76,1967-1968,Jim King,PG,26,23-26,SFW,54,,32.3,6.3,14.8,0.425,,,0.0,6.3,14.8,0.425,0.425,4.0,5.0,0.81,,,4.5,4.2,,,,3.2,16.6,-1.0,12.6
77,1967-1968,Don Kojis,SF,29,27-30,SDR,69,,36.9,7.7,17.2,0.446,,,0.0,7.7,17.2,0.446,0.446,4.3,6.0,0.726,,,10.3,2.6,,,,3.8,19.7,-1.0,17.6
78,1967-1968,Howard Komives,PG,26,23-26,NYK,78,6.0,21.3,3.0,8.1,0.369,,,0.0,3.0,8.1,0.369,0.369,1.7,2.1,0.82,,,2.2,3.2,,,,2.2,7.7,-1.0,5.4
79,1967-1968,Tommy Kron,SG,24,23-26,SEA,76,,23.6,3.6,9.2,0.396,,,0.0,3.6,9.2,0.396,0.396,2.4,3.1,0.79,,,4.7,3.7,,,,3.0,9.7,-1.0,8.8
80,1967-1968,Rudy LaRusso,PF,30,27-30,SFW,79,,35.7,7.6,17.6,0.433,,,0.0,7.6,17.6,0.433,0.433,6.6,8.4,0.79,,,9.4,2.3,,,,4.3,21.8,-1.0,17.4
81,1967-1968,Dave Lattin,PF,24,23-26,SFW,44,,5.8,0.8,2.3,0.363,,,0.0,0.8,2.3,0.363,0.363,0.5,0.8,0.697,,,2.4,0.3,,,,2.1,2.2,-1.0,1.0
82,1967-1968,Clyde Lee,C,23,23-26,SFW,82,,32.9,4.5,10.9,0.417,,,0.0,4.5,10.9,0.417,0.417,2.8,4.1,0.684,,,13.9,1.6,,,,4.0,11.9,-1.0,15.7
83,1967-1968,George Lee,F-G,31,31-34,SFW,10,,10.6,0.8,3.5,0.229,,,0.0,0.8,3.5,0.229,0.229,1.7,2.4,0.708,,,2.7,0.4,,,,1.6,3.3,-1.0,1.4
84,1967-1968,George Lehmann,PG,25,23-26,STL,55,,9.0,1.1,3.1,0.343,,,0.0,1.1,3.1,0.343,0.343,0.6,0.8,0.814,,,0.8,1.7,,,,1.0,2.8,-1.0,2.1
85,1967-1968,Bobby Lewis,SG,22,18-22,SFW,41,,8.3,1.4,3.7,0.391,,,0.0,1.4,3.7,0.391,0.391,1.5,1.9,0.772,,,1.4,1.0,,,,1.0,4.4,-1.0,3.1
86,1967-1968,Paul Long,SG,23,23-26,DET,16,,5.8,1.4,3.2,0.451,,,0.0,1.4,3.2,0.451,0.451,0.7,0.9,0.733,,,0.9,0.8,,,,0.8,3.6,-1.0,2.5
87,1967-1968,Plummer Lott,SF,22,18-22,SEA,44,,10.9,1.0,3.4,0.311,,,0.0,1.0,3.4,0.311,0.311,0.4,0.7,0.613,,,2.1,0.8,,,,1.5,2.5,-1.0,1.2
88,1967-1968,Kevin Loughery,PG,27,27-30,BAL,77,,29.8,5.9,14.6,0.406,,,0.0,5.9,14.6,0.406,0.406,4.0,5.1,0.778,,,3.2,3.3,,,,3.9,15.9,-1.0,8.7
89,1967-1968,Bob Love,SF,25,23-26,CIN,72,,14.8,2.7,6.3,0.424,,,0.0,2.7,6.3,0.424,0.424,1.1,1.6,0.684,,,2.9,0.8,,,,2.0,6.4,-1.0,4.0
90,1967-1968,Jerry Lucas,PF,27,27-30,CIN,82,,44.1,8.6,16.6,0.519,,,0.0,8.6,16.6,0.519,0.519,4.2,5.4,0.778,,,19.0,3.1,,,,3.0,21.5,-1.0,31.4
91,1967-1968,Ed Manning,PF,24,23-26,BAL,71,,13.4,1.6,3.6,0.432,,,0.0,1.6,3.6,0.432,0.432,0.8,1.4,0.606,,,5.3,0.5,,,,2.2,4.0,-1.0,5.0
92,1967-1968,Jack Marin,SF,23,23-26,BAL,82,,24.8,5.2,11.4,0.46,,,0.0,5.2,11.4,0.46,0.46,3.0,3.8,0.796,,,5.8,1.3,,,,3.0,13.5,-1.0,10.6
93,1967-1968,Jon McGlocklin,SG,24,23-26,SDR,65,,28.9,4.9,11.6,0.417,,,0.0,4.9,11.6,0.417,0.417,2.4,2.8,0.867,,,3.1,2.7,,,,1.8,12.1,-1.0,9.0
94,1967-1968,Stan McKenzie,SG,23,23-26,BAL,50,,13.1,1.5,3.6,0.401,,,0.0,1.5,3.6,0.401,0.401,1.2,1.8,0.659,,,2.4,0.5,,,,2.0,4.1,-1.0,2.3
95,1967-1968,McCoy McLemore,SF,25,23-26,CHI,76,,27.6,4.9,12.4,0.398,,,0.0,4.9,12.4,0.398,0.398,2.8,3.6,0.779,,,5.7,1.7,,,,2.9,12.7,-1.0,8.9
96,1967-1968,Bill Melchionni,PG,23,23-26,PHI,71,,10.7,2.1,4.7,0.435,,,0.0,2.1,4.7,0.435,0.435,0.5,0.7,0.702,,,1.5,1.5,,,,1.1,4.6,-1.0,3.7
97,1967-1968,Tom Meschery,SF,29,27-30,SEA,82,,34.8,5.8,12.3,0.469,,,0.0,5.8,12.3,0.469,0.469,3.0,4.2,0.707,,,10.2,2.4,,,,3.9,14.5,-1.0,15.5
98,1967-1968,Eddie Miles,SG,27,27-30,DET,76,,30.3,7.4,15.5,0.475,,,0.0,7.4,15.5,0.475,0.475,3.7,4.9,0.764,,,3.5,2.8,,,,2.6,18.5,-1.0,12.9
99,1967-1968,Jay Miller,SF,24,23-26,STL,8,,6.5,1.0,3.9,0.258,,,0.0,1.0,3.9,0.258,0.258,0.5,0.9,0.571,,,0.9,0.1,,,,1.4,2.5,-1.0,-1.2
100,1967-1968,Earl Monroe,SG,23,23-26,BAL,82,,36.7,9.0,20.0,0.453,,,0.0,9.0,20.0,0.453,0.453,6.2,7.9,0.781,,,5.7,4.3,,,,3.4,24.3,-1.0,18.2
101,1967-1968,Erwin Mueller,C-PF,23,23-26,TOT,74,,24.2,3.0,6.6,0.456,,,0.0,3.0,6.6,0.456,0.456,1.4,2.5,0.578,,,5.3,2.1,,,,2.2,7.5,-1.0,8.0
101,1967-1968,Erwin Mueller,PF,23,23-26,CHI,35,,23.3,2.6,6.7,0.387,,,0.0,2.6,6.7,0.387,0.387,1.3,2.3,0.561,,,4.8,2.2,,,,2.2,6.5,-1.0,6.2
101,1967-1968,Erwin Mueller,C,23,23-26,LAL,39,,24.9,3.4,6.5,0.52,,,0.0,3.4,6.5,0.52,0.52,1.6,2.6,0.592,,,5.7,2.0,,,,2.2,8.3,-1.0,9.7
102,1967-1968,Jeff Mullins,SG,25,23-26,SFW,79,,35.5,7.7,17.6,0.439,,,0.0,7.7,17.6,0.439,0.439,3.5,4.4,0.794,,,5.7,4.4,,,,3.4,18.9,-1.0,14.8
103,1967-1968,Dorie Murrey,PF,24,23-26,SEA,81,,18.4,2.6,6.0,0.436,,,0.0,2.6,6.0,0.436,0.436,2.1,3.0,0.689,,,7.4,0.8,,,,3.4,7.3,-1.0,7.8
104,1967-1968,Don Nelson,SF,27,27-30,BOS,82,,18.3,3.8,7.7,0.494,,,0.0,3.8,7.7,0.494,0.494,2.4,3.3,0.728,,,5.3,1.3,,,,2.2,10.0,-1.0,9.6
105,1967-1968,Don Ohl,PG,31,31-34,TOT,70,,27.4,5.6,12.7,0.441,,,0.0,5.6,12.7,0.441,0.441,2.8,3.6,0.776,,,2.5,2.2,,,,2.6,14.0,-1.0,8.2
105,1967-1968,Don Ohl,PG,31,31-34,BAL,39,,28.1,5.9,13.7,0.433,,,0.0,5.9,13.7,0.433,0.433,2.9,3.8,0.77,,,2.9,2.2,,,,2.3,14.8,-1.0,8.9
105,1967-1968,Don Ohl,PG,31,31-34,STL,31,,26.5,5.2,11.5,0.454,,,0.0,5.2,11.5,0.454,0.454,2.7,3.4,0.783,,,2.0,2.4,,,,3.0,13.1,-1.0,7.5
