ranker,season,player,pos,age,age_group,team,g,gs,mp_per_g,fp_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,ast_tov_ratio,efficiency
16,1969-1970,John Block,PF,25,23-26,SDR,82,,26.2,5.5,12.5,0.442,,,0.0,5.5,12.5,0.442,0.442,3.5,4.5,0.782,,,7.4,1.7,,,,3.4,14.5,-1.0,12.2
17,1969-1970,Tom Boerwinkle,C,24,23-26,CHI,81,,28.8,4.3,9.6,0.449,,,0.0,4.3,9.6,0.449,0.449,1.9,2.8,0.664,,,12.5,2.8,,,,3.1,10.4,-1.0,16.4
18,1969-1970,Bob Boozer,PF,32,31-34,SEA,82,,31.1,6.0,12.3,0.491,,,0.0,6.0,12.3,0.491,0.491,3.2,3.9,0.822,,,8.7,1.3,,,,2.9,15.2,-1.0,15.3
19,1969-1970,Nate Bowman,C,26,23-26,NYK,81,1.0,9.2,1.2,2.9,0.417,,,0.0,1.2,2.9,0.417,0.417,0.5,1.0,0.519,,,3.2,0.6,,,,2.3,2.9,-1.0,2.2
20,1969-1970,Bill Bradley,SF,26,23-26,NYK,67,64.0,31.3,6.2,13.4,0.46,,,0.0,6.2,13.4,0.46,0.46,2.2,2.6,0.824,,,3.6,4.0,,,,3.3,14.5,-1.0,11.2
21,1969-1970,Bill Bridges,PF,30,27-30,ATL,82,,39.9,5.4,11.4,0.475,,,0.0,5.4,11.4,0.475,0.475,4.0,5.5,0.734,,,14.4,4.2,,,,3.6,14.8,-1.0,22.3
22,1969-1970,Em Bryant,PG,31,31-34,BOS,71,,22.8,3.0,7.3,0.404,,,0.0,3.0,7.3,0.404,0.404,1.9,2.5,0.746,,,3.8,3.3,,,,2.8,7.8,-1.0,7.2
23,1969-1970,Joe Caldwell,SG,28,27-30,ATL,82,,34.8,8.2,16.2,0.507,,,0.0,8.2,16.2,0.507,0.507,4.6,6.7,0.688,,,5.0,3.5,,,,3.1,21.1,-1.0,16.4
24,1969-1970,Fred Carter,SG,24,23-26,BAL,76,,16.0,2.1,5.8,0.358,,,0.0,2.1,5.8,0.358,0.358,1.1,1.5,0.69,,,2.5,1.6,,,,1.8,5.2,-1.0,3.4
25,1969-1970,Wilt Chamberlain,C,33,31-34,LAL,12,,42.1,10.8,18.9,0.568,,,0.0,10.8,18.9,0.568,0.568,5.8,13.1,0.446,,,18.4,4.1,,,,2.6,27.3,-1.0,31.8
26,1969-1970,Jerry Chambers,SF,26,23-26,PHO,79,,14.4,3.6,8.3,0.43,,,0.0,3.6,8.3,0.43,0.43,1.2,1.6,0.728,,,2.8,0.7,,,,2.1,8.3,-1.0,4.6
27,1969-1970,Don Chaney,SG,23,23-26,BOS,63,,13.3,1.8,5.1,0.359,,,0.0,1.8,5.1,0.359,0.359,1.3,1.7,0.752,,,2.4,1.1,,,,1.9,5.0,-1.0,2.9
28,1969-1970,Len Chappell,SF,29,27-30,MIL,75,,15.1,3.2,7.0,0.465,,,0.0,3.2,7.0,0.465,0.465,1.8,2.8,0.64,,,3.7,0.7,,,,1.7,8.3,-1.0,6.2
29,1969-1970,Archie Clark,PG,28,27-30,PHI,76,,36.5,7.8,15.8,0.496,,,0.0,7.8,15.8,0.496,0.496,4.1,5.2,0.785,,,4.0,5.0,,,,2.6,19.7,-1.0,17.0
30,1969-1970,Barry Clemens,SF,26,23-26,SEA,78,,19.1,3.5,7.6,0.454,,,0.0,3.5,7.6,0.454,0.454,1.4,1.8,0.793,,,4.1,1.5,,,,2.4,8.3,-1.0,7.0
31,1969-1970,Mel Counts,C,28,27-30,LAL,81,,27.1,5.4,12.6,0.427,,,0.0,5.4,12.6,0.427,0.427,1.9,2.5,0.776,,,8.4,2.0,,,,3.8,12.6,-1.0,11.4
32,1969-1970,Bob Cousy,PG,41,39+,CIN,7,,4.9,0.1,0.4,0.333,,,0.0,0.1,0.4,0.333,0.333,0.4,0.4,1.0,,,0.7,1.4,,,,1.6,0.7,-1.0,0.9
33,1969-1970,Freddie Crawford,SG,28,27-30,MIL,77,,17.3,3.2,6.6,0.48,,,0.0,3.2,6.6,0.48,0.48,1.3,1.9,0.682,,,2.4,2.9,,,,2.4,7.6,-1.0,6.5
34,1969-1970,Billy Cunningham,SF,26,23-26,PHI,81,,39.4,9.9,21.1,0.469,,,0.0,9.9,21.1,0.469,0.469,6.3,8.6,0.729,,,13.6,4.3,,,,4.1,26.1,-1.0,26.4
35,1969-1970,Dick Cunningham,C,23,23-26,MIL,60,,6.9,0.9,2.4,0.369,,,0.0,0.9,2.4,0.369,0.369,0.4,0.6,0.667,,,2.7,0.5,,,,1.2,2.1,-1.0,2.4
36,1969-1970,Bob Dandridge,SF,22,18-22,MIL,81,,30.4,5.4,11.0,0.485,,,0.0,5.4,11.0,0.485,0.485,2.5,3.3,0.754,,,7.7,3.6,,,,3.4,13.2,-1.0,14.7
37,1969-1970,Jim Davis,C,28,27-30,ATL,82,,32.0,5.3,11.5,0.464,,,0.0,5.3,11.5,0.464,0.464,2.9,3.9,0.755,,,9.7,2.9,,,,4.1,13.6,-1.0,14.9
38,1969-1970,Mike Davis,SG,23,23-26,BAL,56,,23.8,4.6,10.5,0.444,,,0.0,4.6,10.5,0.444,0.444,2.7,3.4,0.776,,,2.3,2.0,,,,3.1,11.9,-1.0,6.5
39,1969-1970,Dave DeBusschere,PF,29,27-30,NYK,79,79.0,33.3,6.2,13.7,0.451,,,0.0,6.2,13.7,0.451,0.451,2.2,3.2,0.688,,,10.0,2.5,,,,3.1,14.6,-1.0,15.5
40,1969-1970,Connie Dierking,C,33,31-34,CIN,76,,32.2,6.9,16.4,0.419,,,0.0,6.9,16.4,0.419,0.419,3.0,4.0,0.752,,,8.2,2.2,,,,3.6,16.7,-1.0,13.0
41,1969-1970,Terry Dischinger,SF,29,27-30,DET,75,,23.4,4.6,8.7,0.526,,,0.0,4.6,8.7,0.526,0.526,2.3,3.2,0.722,,,4.9,1.4,,,,2.8,11.4,-1.0,9.9
42,1969-1970,Johnny Egan,PG,31,31-34,LAL,72,,22.6,3.0,6.8,0.438,,,0.0,3.0,6.8,0.438,0.438,1.4,1.7,0.818,,,1.4,3.0,,,,2.4,7.3,-1.0,5.2
43,1969-1970,Joe Ellis,SF,25,23-26,SFW,76,,31.3,6.6,16.1,0.41,,,0.0,6.6,16.1,0.41,0.41,2.6,3.6,0.741,,,7.8,1.8,,,,3.7,15.8,-1.0,11.2
44,1969-1970,Leroy Ellis,C,29,27-30,BAL,72,,16.2,2.7,5.8,0.469,,,0.0,2.7,5.8,0.469,0.469,1.2,1.6,0.741,,,5.2,0.7,,,,1.8,6.6,-1.0,7.2
45,1969-1970,Keith Erickson,SF,25,23-26,LAL,68,,25.8,3.8,8.3,0.458,,,0.0,3.8,8.3,0.458,0.458,1.3,1.8,0.746,,,4.5,3.1,,,,2.6,8.9,-1.0,8.9
46,1969-1970,Hank Finkel,C,27,27-30,BOS,80,,23.3,3.9,8.5,0.454,,,0.0,3.9,8.5,0.454,0.454,2.0,2.9,0.67,,,7.7,1.3,,,,3.7,9.7,-1.0,9.5
47,1969-1970,Fred Foster,SF,23,23-26,CIN,74,,28.1,6.2,13.9,0.449,,,0.0,6.2,13.9,0.449,0.449,2.4,3.3,0.724,,,4.2,1.4,,,,2.8,14.8,-1.0,9.0
48,1969-1970,Jim Fox,C,26,23-26,PHO,81,,25.2,5.1,9.7,0.524,,,0.0,5.1,9.7,0.524,0.524,2.7,3.5,0.77,,,7.0,1.1,,,,3.2,12.9,-1.0,12.4
49,1969-1970,Walt Frazier,PG,24,23-26,NYK,77,77.0,39.5,7.8,15.0,0.518,,,0.0,7.8,15.0,0.518,0.518,5.3,7.1,0.748,,,6.0,8.2,,,,2.6,20.9,-1.0,23.5
50,1969-1970,Dave Gambee,SF,32,31-34,SFW,73,,13.0,2.5,6.4,0.399,,,0.0,2.5,6.4,0.399,0.399,2.1,2.5,0.839,,,3.3,0.8,,,,2.4,7.2,-1.0,4.6
51,1969-1970,Dick Garrett,SG,23,23-26,LAL,73,,31.8,4.8,11.2,0.434,,,0.0,4.8,11.2,0.434,0.434,1.9,2.2,0.852,,,3.2,2.5,,,,3.2,11.6,-1.0,7.4
52,1969-1970,Herm Gilliam,SG,23,23-26,CIN,57,,20.4,3.1,7.7,0.406,,,0.0,3.1,7.7,0.406,0.406,1.2,1.6,0.747,,,3.8,3.1,,,,2.9,7.5,-1.0,6.5
53,1969-1970,Gail Goodrich,PG,26,23-26,PHO,81,,39.9,7.0,15.4,0.454,,,0.0,7.0,15.4,0.454,0.454,6.0,7.5,0.808,,,4.2,7.5,,,,3.1,20.0,-1.0,18.7
54,1969-1970,Bob Greacen,SF,22,18-22,MIL,41,,7.1,1.1,2.7,0.404,,,0.0,1.1,2.7,0.404,0.404,0.4,0.7,0.643,,,1.4,0.7,,,,1.2,2.6,-1.0,1.6
55,1969-1970,Johnny Green,PF,36,35-38,CIN,78,,29.2,6.2,11.0,0.559,,,0.0,6.2,11.0,0.559,0.559,3.3,5.5,0.592,,,10.8,1.4,,,,3.4,15.6,-1.0,17.4
56,1969-1970,Lamar Green,PF,22,18-22,PHO,58,,12.1,1.7,4.0,0.432,,,0.0,1.7,4.0,0.432,0.432,0.7,1.2,0.586,,,4.8,0.3,,,,2.0,4.2,-1.0,4.5
57,1969-1970,Hal Greer,SG,33,31-34,PHI,80,,37.8,8.8,19.4,0.455,,,0.0,8.8,19.4,0.455,0.455,4.4,5.4,0.815,,,4.7,5.1,,,,3.8,22.0,-1.0,16.4
58,1969-1970,Gary Gregor,SF,24,23-26,ATL,81,,19.8,3.5,8.2,0.433,,,0.0,3.5,8.2,0.433,0.433,1.1,1.4,0.779,,,4.9,0.8,,,,2.0,8.1,-1.0,6.8
59,1969-1970,Richie Guerin,SG,37,35-38,ATL,8,,8.0,0.4,1.4,0.273,,,0.0,0.4,1.4,0.273,0.273,0.1,0.1,1.0,,,0.3,1.5,,,,1.1,0.9,-1.0,0.6
60,1969-1970,Matt Guokas,SG,25,23-26,PHI,80,,19.5,2.4,5.2,0.454,,,0.0,2.4,5.2,0.454,0.454,1.3,1.9,0.711,,,2.7,2.8,,,,2.5,6.1,-1.0,5.7
61,1969-1970,Al Hairston,SG,24,23-26,SEA,3,,6.7,1.0,2.7,0.375,,,0.0,1.0,2.7,0.375,0.375,0.3,0.3,1.0,,,1.7,2.0,,,,1.0,2.3,-1.0,3.3
62,1969-1970,Happy Hairston,PF,27,27-30,TOT,70,,34.7,6.9,13.9,0.496,,,0.0,6.9,13.9,0.496,0.496,4.7,5.9,0.789,,,11.1,1.7,,,,3.3,18.5,-1.0,19.8
62,1969-1970,Happy Hairston,PF,27,27-30,DET,15,,18.8,3.8,6.9,0.553,,,0.0,3.8,6.9,0.553,0.553,3.0,4.2,0.714,,,5.9,0.7,,,,2.4,10.6,-1.0,10.5
62,1969-1970,Happy Hairston,PF,27,27-30,LAL,55,,39.0,7.7,15.8,0.49,,,0.0,7.7,15.8,0.49,0.49,5.1,6.4,0.803,,,12.5,2.0,,,,3.5,20.6,-1.0,22.2
63,1969-1970,Shaler Halimon,SG,24,23-26,CHI,38,,13.6,2.5,6.4,0.393,,,0.0,2.5,6.4,0.393,0.393,1.3,1.9,0.671,,,1.8,1.8,,,,1.5,6.3,-1.0,3.9
64,1969-1970,Art Harris,SG,23,23-26,TOT,81,,19.2,3.5,8.9,0.394,,,0.0,3.5,8.9,0.394,0.394,1.1,1.7,0.642,,,2.0,2.9,,,,2.7,8.1,-1.0,4.3
64,1969-1970,Art Harris,SG,23,23-26,SEA,5,,35.6,5.6,14.6,0.384,,,0.0,5.6,14.6,0.384,0.384,0.8,1.8,0.444,,,3.8,4.0,,,,2.2,12.0,-1.0,7.6
64,1969-1970,Art Harris,SG,23,23-26,PHO,76,,18.1,3.4,8.6,0.395,,,0.0,3.4,8.6,0.395,0.395,1.1,1.6,0.656,,,1.9,2.8,,,,2.8,7.8,-1.0,4.0
65,1969-1970,Clem Haskins,SG,26,23-26,CHI,82,,39.2,8.1,18.1,0.45,,,0.0,8.1,18.1,0.45,0.45,4.0,5.2,0.783,,,4.6,7.6,,,,2.9,20.3,-1.0,18.4
66,1969-1970,John Havlicek,SG,29,27-30,BOS,81,,41.6,9.1,19.6,0.464,,,0.0,9.1,19.6,0.464,0.464,6.0,7.1,0.844,,,7.8,6.8,,,,2.6,24.2,-1.0,24.6
67,1969-1970,Connie Hawkins,SF,27,27-30,PHO,81,,40.9,8.8,17.9,0.49,,,0.0,8.8,17.9,0.49,0.49,7.1,9.1,0.779,,,10.4,4.8,,,,3.5,24.6,-1.0,25.2
68,1969-1970,Elvin Hayes,C,24,23-26,SDR,82,,44.7,11.1,24.6,0.452,,,0.0,11.1,24.6,0.452,0.452,5.2,7.6,0.688,,,16.9,2.0,,,,3.3,27.5,-1.0,27.2
69,1969-1970,Walt Hazzard,PG,27,27-30,ATL,82,,33.6,6.0,12.9,0.467,,,0.0,6.0,12.9,0.467,0.467,3.3,4.0,0.809,,,4.0,6.8,,,,3.2,15.3,-1.0,15.3
70,1969-1970,Brian Heaney,G,23,23-26,BAL,14,,5.0,0.9,1.7,0.542,,,0.0,0.9,1.7,0.542,0.542,0.1,0.3,0.5,,,0.3,0.4,,,,1.2,2.0,-1.0,0.5
71,1969-1970,Fred Hetzel,SF,27,27-30,PHI,63,,12.0,2.5,5.1,0.483,,,0.0,2.5,5.1,0.483,0.483,1.1,1.3,0.835,,,3.3,0.7,,,,1.7,6.1,-1.0,5.6
72,1969-1970,Bill Hewitt,PF,25,23-26,TOT,65,,19.7,1.7,4.6,0.369,,,0.0,1.7,4.6,0.369,0.369,0.8,1.4,0.574,,,5.4,1.0,,,,2.0,4.2,-1.0,5.1
72,1969-1970,Bill Hewitt,PF,25,23-26,LAL,20,,23.9,1.3,4.4,0.284,,,0.0,1.3,4.4,0.284,0.284,0.8,1.6,0.516,,,7.1,1.4,,,,2.0,3.3,-1.0,5.9
72,1969-1970,Bill Hewitt,PF,25,23-26,DET,45,,17.8,1.9,4.7,0.405,,,0.0,1.9,4.7,0.405,0.405,0.8,1.4,0.603,,,4.7,0.8,,,,2.0,4.6,-1.0,4.7
73,1969-1970,Bill Hosket,PF,23,23-26,NYK,36,0.0,6.5,1.3,2.5,0.505,,,0.0,1.3,2.5,0.505,0.505,0.7,0.9,0.788,,,1.8,0.5,,,,1.0,3.3,-1.0,3.2
74,1969-1970,Bailey Howell,PF,33,31-34,BOS,82,,25.3,4.9,11.4,0.429,,,0.0,4.9,11.4,0.429,0.429,2.9,3.8,0.763,,,6.7,1.5,,,,3.2,12.6,-1.0,10.2
75,1969-1970,Lou Hudson,SF,25,23-26,ATL,80,,38.6,10.4,19.6,0.531,,,0.0,10.4,19.6,0.531,0.531,4.6,5.6,0.824,,,4.7,3.5,,,,2.8,25.4,-1.0,20.6
76,1969-1970,Darrall Imhoff,C,31,31-34,PHI,79,,31.3,5.4,10.1,0.54,,,0.0,5.4,10.1,0.54,0.54,2.7,4.2,0.65,,,9.5,2.7,,,,3.7,13.6,-1.0,15.9
77,1969-1970,Luke Jackson,PF,28,27-30,PHI,37,,15.8,1.9,4.9,0.392,,,0.0,1.9,4.9,0.392,0.392,1.6,2.2,0.741,,,5.4,1.4,,,,2.2,5.5,-1.0,6.5
78,1969-1970,Gus Johnson,PF,31,31-34,BAL,78,,37.4,7.4,16.4,0.451,,,0.0,7.4,16.4,0.451,0.451,2.5,3.5,0.724,,,13.9,3.4,,,,3.4,17.3,-1.0,21.2
79,1969-1970,Neil Johnson,PF,26,23-26,PHO,28,,4.9,0.7,2.1,0.333,,,0.0,0.7,2.1,0.333,0.333,0.3,0.4,0.667,,,1.7,0.4,,,,1.4,1.7,-1.0,0.9
80,1969-1970,Rich Johnson,C,23,23-26,BOS,65,,13.8,2.6,5.6,0.463,,,0.0,2.6,5.6,0.463,0.463,0.7,1.1,0.657,,,3.2,0.5,,,,2.4,5.8,-1.0,3.7
81,1969-1970,Wali Jones,PG,27,27-30,PHI,78,,22.3,4.7,10.9,0.43,,,0.0,4.7,10.9,0.43,0.43,2.4,2.9,0.841,,,2.2,3.5,,,,2.7,11.8,-1.0,8.1
82,1969-1970,Bob Kauffman,PF,23,23-26,CHI,64,,12.1,1.5,3.5,0.425,,,0.0,1.5,3.5,0.425,0.425,1.4,1.9,0.715,,,3.3,1.2,,,,1.8,4.3,-1.0,4.5
83,1969-1970,Joe Kennedy,SF,23,23-26,SEA,14,,5.9,0.2,2.4,0.088,,,0.0,0.2,2.4,0.088,0.088,0.1,0.1,1.0,,,1.4,0.5,,,,0.5,0.6,-1.0,-0.2
84,1969-1970,Toby Kimball,PF,27,27-30,SDR,77,,21.1,2.8,6.6,0.429,,,0.0,2.8,6.6,0.429,0.429,1.4,2.4,0.578,,,8.1,1.2,,,,2.4,7.1,-1.0,9.2
85,1969-1970,Jim King,PG,28,27-30,TOT,34,,11.5,1.6,3.8,0.411,,,0.0,1.6,3.8,0.411,0.411,1.0,1.2,0.805,,,1.8,1.5,,,,1.4,4.1,-1.0,3.6
85,1969-1970,Jim King,PG,28,27-30,SFW,3,,35.0,6.3,15.3,0.413,,,0.0,6.3,15.3,0.413,0.413,3.7,4.7,0.786,,,5.3,3.3,,,,2.7,16.3,-1.0,12.2
85,1969-1970,Jim King,PG,28,27-30,CIN,31,,9.2,1.1,2.7,0.41,,,0.0,1.1,2.7,0.41,0.41,0.7,0.9,0.815,,,1.5,1.4,,,,1.3,2.9,-1.0,2.7
86,1969-1970,Don Kojis,SF,31,31-34,SDR,56,,28.2,6.0,13.5,0.447,,,0.0,6.0,13.5,0.447,0.447,3.2,4.3,0.751,,,6.9,1.4,,,,2.4,15.3,-1.0,12.6
87,1969-1970,Howard Komives,PG,28,27-30,DET,82,,29.5,4.4,10.7,0.413,,,0.0,4.4,10.7,0.413,0.413,2.3,2.9,0.812,,,2.4,3.8,,,,3.0,11.2,-1.0,7.5
88,1969-1970,Steve Kuberski,PF,22,18-22,BOS,51,,15.6,2.5,6.6,0.388,,,0.0,2.5,6.6,0.388,0.388,1.3,1.8,0.696,,,5.0,0.6,,,,1.7,6.4,-1.0,5.7
89,1969-1970,Stu Lantz,PG,23,23-26,SDR,82,,30.1,5.5,12.5,0.443,,,0.0,5.5,12.5,0.443,0.443,3.4,4.4,0.77,,,3.1,3.5,,,,2.9,14.5,-1.0,10.2
90,1969-1970,Clyde Lee,C,25,23-26,SFW,82,,32.2,4.4,10.0,0.44,,,0.0,4.4,10.0,0.44,0.44,2.2,3.7,0.593,,,11.3,1.0,,,,3.2,11.0,-1.0,13.0
91,1969-1970,Bobby Lewis,SG,24,23-26,SFW,73,,18.5,2.9,7.6,0.382,,,0.0,2.9,7.6,0.382,0.382,1.4,2.1,0.658,,,2.2,2.7,,,,2.3,7.2,-1.0,4.4
92,1969-1970,Paul Long,SG,25,23-26,DET,25,,5.2,1.1,2.5,0.452,,,0.0,1.1,2.5,0.452,0.452,1.1,1.5,0.711,,,0.4,0.7,,,,0.9,3.3,-1.0,1.7
93,1969-1970,Kevin Loughery,SG,29,27-30,BAL,55,,37.0,8.7,19.7,0.441,,,0.0,8.7,19.7,0.441,0.441,4.6,5.4,0.849,,,3.1,5.3,,,,3.3,21.9,-1.0,15.2
94,1969-1970,Bob Love,PF,27,27-30,CHI,82,,38.1,7.8,16.7,0.466,,,0.0,7.8,16.7,0.466,0.466,5.4,6.4,0.842,,,8.7,1.8,,,,3.2,21.0,-1.0,18.4
95,1969-1970,Jerry Lucas,PF,29,27-30,TOT,67,,36.1,6.0,11.9,0.507,,,0.0,6.0,11.9,0.507,0.507,3.0,3.8,0.784,,,14.2,2.6,,,,2.4,15.1,-1.0,22.8
95,1969-1970,Jerry Lucas,PF,29,27-30,CIN,4,,29.5,4.5,8.8,0.514,,,0.0,4.5,8.8,0.514,0.514,1.3,1.8,0.714,,,11.3,2.3,,,,1.3,10.3,-1.0,17.8
95,1969-1970,Jerry Lucas,PF,29,27-30,SFW,63,,36.5,6.1,12.1,0.507,,,0.0,6.1,12.1,0.507,0.507,3.1,3.9,0.786,,,14.4,2.6,,,,2.5,15.4,-1.0,23.1
96,1969-1970,Mike Lynn,SF,24,23-26,LAL,44,,9.2,1.0,3.0,0.331,,,0.0,1.0,3.0,0.331,0.331,0.7,1.1,0.646,,,1.5,0.7,,,,2.0,2.7,-1.0,0.5
97,1969-1970,Ed Manning,SF-PF,26,23-26,TOT,67,,11.6,1.8,4.8,0.371,,,0.0,1.8,4.8,0.371,0.371,0.6,0.8,0.75,,,3.5,0.5,,,,1.8,4.2,-1.0,3.2
97,1969-1970,Ed Manning,PF,26,23-26,BAL,29,,5.6,1.1,2.3,0.485,,,0.0,1.1,2.3,0.485,0.485,0.2,0.3,0.625,,,1.2,0.1,,,,1.1,2.4,-1.0,1.3
97,1969-1970,Ed Manning,SF,26,23-26,CHI,38,,16.2,2.3,6.7,0.341,,,0.0,2.3,6.7,0.341,0.341,1.0,1.3,0.771,,,5.2,0.9,,,,2.3,5.6,-1.0,4.7
98,1969-1970,Jack Marin,SF,25,23-26,BAL,82,,35.9,8.1,16.6,0.489,,,0.0,8.1,16.6,0.489,0.489,3.5,4.1,0.844,,,6.5,2.6,,,,3.0,19.7,-1.0,16.7
99,1969-1970,Don May,SF,24,23-26,NYK,37,0.0,6.4,1.1,2.7,0.386,,,0.0,1.1,2.7,0.386,0.386,0.5,0.5,0.947,,,1.4,0.5,,,,1.1,2.6,-1.0,1.8
100,1969-1970,Willie McCarter,SG,23,23-26,LAL,40,,21.5,3.3,8.7,0.378,,,0.0,3.3,8.7,0.378,0.378,1.1,1.5,0.717,,,2.1,2.3,,,,1.8,7.7,-1.0,4.5
101,1969-1970,Jon McGlocklin,SG,26,23-26,MIL,82,,36.2,7.8,14.7,0.53,,,0.0,7.8,14.7,0.53,0.53,2.1,2.4,0.854,,,3.1,3.7,,,,2.0,17.6,-1.0,15.2
102,1969-1970,Stan McKenzie,SF,25,23-26,PHO,58,,9.1,1.4,3.6,0.393,,,0.0,1.4,3.6,0.393,0.393,1.0,1.3,0.795,,,1.6,0.9,,,,1.2,3.8,-1.0,2.6
103,1969-1970,McCoy McLemore,SF,27,27-30,DET,73,,19.5,3.2,6.8,0.466,,,0.0,3.2,6.8,0.466,0.466,1.6,2.0,0.821,,,4.6,1.1,,,,2.2,8.0,-1.0,7.5
104,1969-1970,Tom Meschery,SF,31,31-34,SEA,80,,28.7,4.9,10.2,0.482,,,0.0,4.9,10.2,0.482,0.482,2.5,3.1,0.79,,,8.3,2.0,,,,4.0,12.3,-1.0,12.7
105,1969-1970,Eddie Miles,SG,29,27-30,TOT,47,,27.6,5.1,11.5,0.44,,,0.0,5.1,11.5,0.44,0.44,2.8,3.7,0.76,,,3.8,1.8,,,,2.3,13.0,-1.0,9.0
105,1969-1970,Eddie Miles,SG,29,27-30,DET,44,,28.3,5.3,12.1,0.435,,,0.0,5.3,12.1,0.435,0.435,3.0,3.9,0.765,,,3.9,1.9,,,,2.3,13.5,-1.0,9.3
105,1969-1970,Eddie Miles,SG,29,27-30,BAL,3,,17.3,2.3,3.3,0.7,,,0.0,2.3,3.3,0.7,0.7,1.0,1.7,0.6,,,1.3,1.3,,,,2.7,5.7,-1.0,3.9
