ranker,season,player,pos,age,age_group,team,g,gs,mp_per_g,fp_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,ast_tov_ratio,efficiency
11,1974-1975,Mike Bantom,SF,23,23-26,PHO,82,,27.3,5.1,11.1,0.461,,,0.0,5.1,11.1,0.461,0.461,2.3,3.2,0.714,2.6,4.2,6.7,1.9,0.8,0.6,,3.3,12.5,-1.0,12.3
12,1974-1975,Jim Barnett,SG,30,27-30,TOT,73,,24.3,3.9,8.9,0.437,,,0.0,3.9,8.9,0.437,0.437,2.7,3.3,0.836,0.8,1.6,2.5,2.4,0.6,0.2,,2.2,10.5,-1.0,8.4
12,1974-1975,Jim Barnett,SG,30,27-30,NOJ,45,,27.5,4.8,10.7,0.448,,,0.0,4.8,10.7,0.448,0.448,3.5,4.2,0.83,1.0,1.8,2.8,3.0,0.8,0.4,,2.4,13.0,-1.0,11.0
12,1974-1975,Jim Barnett,SG,30,27-30,NYK,28,4.0,19.2,2.5,6.1,0.407,,,0.0,2.5,6.1,0.407,0.407,1.5,1.8,0.86,0.5,1.3,1.8,1.4,0.4,0.0,,1.8,6.5,-1.0,4.4
13,1974-1975,Rick Barry,SF,30,27-30,GSW,80,,40.4,12.9,27.7,0.464,,,0.0,12.9,27.7,0.464,0.464,4.9,5.5,0.904,1.2,4.6,5.7,6.2,2.9,0.4,,2.8,30.6,-1.0,27.6
14,1974-1975,Butch Beard,PG,27,27-30,GSW,82,,30.7,5.0,9.4,0.528,,,0.0,5.0,9.4,0.528,0.528,2.8,3.4,0.832,1.4,2.4,3.9,4.2,1.6,0.1,,3.6,12.8,-1.0,14.0
15,1974-1975,Zelmo Beaty,C,35,35-38,LAL,69,,17.6,2.0,4.5,0.439,,,0.0,2.0,4.5,0.439,0.439,1.6,2.0,0.8,1.3,3.4,4.7,1.1,0.7,0.4,,1.9,5.5,-1.0,7.6
16,1974-1975,Ron Behagen,PF,24,23-26,KCO,81,,27.2,4.1,10.3,0.399,,,0.0,4.1,10.3,0.399,0.399,2.5,3.3,0.754,1.8,5.5,7.3,1.9,0.7,0.5,,3.7,10.7,-1.0,10.4
17,1974-1975,Dennis Bell,SF,23,23-26,NYK,52,0.0,8.9,1.3,3.5,0.376,,,0.0,1.3,3.5,0.376,0.376,0.4,0.7,0.556,0.9,1.1,2.0,0.5,0.4,0.2,,1.0,3.0,-1.0,2.6
18,1974-1975,Walt Bellamy,C,35,35-38,NOJ,1,,14.0,2.0,2.0,1.0,,,0.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,,2.0,6.0,-1.0,9.0
19,1974-1975,Leon Benbow,SG,24,23-26,CHI,39,1.0,6.5,0.9,2.4,0.372,,,0.0,0.9,2.4,0.372,0.372,0.4,0.5,0.833,0.4,0.6,1.0,0.6,0.3,0.2,,1.1,2.2,-1.0,1.6
20,1974-1975,Henry Bibby,PG,25,23-26,TOT,75,,18.7,3.6,8.3,0.436,,,0.0,3.6,8.3,0.436,0.436,1.8,2.5,0.725,0.6,1.2,1.8,2.4,0.7,0.0,,2.1,9.0,-1.0,6.4
20,1974-1975,Henry Bibby,PG,25,23-26,NYK,47,5.0,18.6,3.8,8.5,0.448,,,0.0,3.8,8.5,0.448,0.448,1.5,2.0,0.719,0.6,1.2,1.9,2.2,0.6,0.1,,2.0,9.1,-1.0,6.7
20,1974-1975,Henry Bibby,PG,25,23-26,NOJ,28,,18.7,3.3,7.8,0.416,,,0.0,3.3,7.8,0.416,0.416,2.4,3.3,0.731,0.6,1.1,1.8,2.7,0.9,0.0,,2.2,8.9,-1.0,6.7
21,1974-1975,Dave Bing,PG,31,31-34,DET,79,,40.8,7.3,16.9,0.434,,,0.0,7.3,16.9,0.434,0.434,4.3,5.4,0.809,1.1,2.5,3.6,7.7,1.5,0.3,,2.8,19.0,-1.0,18.6
22,1974-1975,John Block,PF,30,27-30,TOT,54,,17.4,2.9,6.4,0.46,,,0.0,2.9,6.4,0.46,0.46,2.1,2.7,0.792,1.3,3.0,4.3,0.9,0.8,0.6,,2.2,8.0,-1.0,8.3
22,1974-1975,John Block,PF,30,27-30,NOJ,4,,14.3,2.3,7.3,0.31,,,0.0,2.3,7.3,0.31,0.31,2.3,2.5,0.9,1.5,3.0,4.5,1.8,1.0,0.3,,2.8,6.8,-1.0,6.4
22,1974-1975,John Block,PF,30,27-30,CHI,50,13.0,17.6,3.0,6.3,0.473,,,0.0,3.0,6.3,0.473,0.473,2.1,2.7,0.784,1.3,3.0,4.3,0.9,0.8,0.6,,2.2,8.1,-1.0,8.6
23,1974-1975,Tom Boerwinkle,C,29,27-30,CHI,80,5.0,14.7,1.7,3.4,0.487,,,0.0,1.7,3.4,0.487,0.487,0.9,1.2,0.768,1.3,3.4,4.8,3.4,0.3,0.6,,2.0,4.2,-1.0,9.3
24,1974-1975,Freddie Boyd,PG,24,23-26,PHI,66,13.0,20.6,3.1,7.5,0.414,,,0.0,3.1,7.5,0.414,0.414,0.8,1.7,0.478,0.2,1.1,1.3,2.4,0.7,0.1,,2.0,7.0,-1.0,4.2
25,1974-1975,Ken Boyd,SF,22,18-22,NOJ,6,,4.2,1.2,2.2,0.538,,,0.0,1.2,2.2,0.538,0.538,0.8,1.8,0.455,0.5,0.3,0.8,0.3,0.5,0.0,,0.3,3.2,-1.0,2.5
26,1974-1975,Steve Bracey,SG,24,23-26,GSW,42,,8.1,1.3,3.1,0.415,,,0.0,1.3,3.1,0.415,0.415,0.6,0.9,0.658,0.2,0.7,0.9,1.2,0.3,0.0,,1.0,3.2,-1.0,2.5
27,1974-1975,Bill Bradley,SF,31,31-34,NYK,79,79.0,35.3,5.7,13.1,0.436,,,0.0,5.7,13.1,0.436,0.436,1.8,2.1,0.873,0.8,2.4,3.2,3.1,0.9,0.2,,3.6,13.3,-1.0,9.4
28,1974-1975,Jim Brewer,PF,23,23-26,CLE,82,,24.3,3.5,7.8,0.455,,,0.0,3.5,7.8,0.455,0.455,1.3,1.9,0.648,2.5,3.7,6.2,1.6,0.9,0.5,,1.8,8.4,-1.0,10.9
29,1974-1975,Bill Bridges,PF,35,35-38,TOT,32,,13.0,1.1,2.9,0.376,,,0.0,1.1,2.9,0.376,0.376,0.5,1.1,0.5,2.0,2.2,4.2,1.0,0.3,0.2,,2.0,2.7,-1.0,4.0
29,1974-1975,Bill Bridges,PF,35,35-38,LAL,17,,18.1,1.2,3.4,0.351,,,0.0,1.2,3.4,0.351,0.351,0.9,1.8,0.533,2.7,2.8,5.5,1.6,0.4,0.3,,2.7,3.3,-1.0,5.3
29,1974-1975,Bill Bridges,PF,35,35-38,GSW,15,,7.2,1.0,2.4,0.417,,,0.0,1.0,2.4,0.417,0.417,0.1,0.3,0.25,1.2,1.5,2.7,0.3,0.3,0.0,,1.3,2.1,-1.0,2.5
30,1974-1975,John Brisker,SG,27,27-30,SEA,21,,13.1,2.9,6.7,0.426,,,0.0,2.9,6.7,0.426,0.426,2.0,2.3,0.857,0.7,0.9,1.6,0.9,0.3,0.1,,1.6,7.7,-1.0,4.9
31,1974-1975,Allan Bristow,SF,23,23-26,PHI,72,3.0,15.3,2.3,5.5,0.415,,,0.0,2.3,5.5,0.415,0.415,1.7,2.1,0.791,1.5,2.0,3.5,1.4,0.3,0.0,,1.4,6.2,-1.0,6.4
32,1974-1975,Gary Brokaw,SG,21,18-22,MIL,73,,22.5,3.2,7.0,0.455,,,0.0,3.2,7.0,0.455,0.455,1.7,2.5,0.685,0.5,1.5,2.0,3.0,0.4,0.2,,2.4,8.1,-1.0,6.7
33,1974-1975,Fred Brown,SG,26,23-26,SEA,81,,33.0,9.1,19.0,0.48,,,0.0,9.1,19.0,0.48,0.48,2.8,3.4,0.831,1.4,2.8,4.2,3.5,2.3,0.2,,2.8,21.0,-1.0,17.9
34,1974-1975,John Brown,SF,23,23-26,ATL,73,,27.2,4.3,9.4,0.461,,,0.0,4.3,9.4,0.461,0.461,2.5,3.4,0.74,2.5,3.5,5.9,1.8,0.7,0.2,,3.1,11.2,-1.0,10.7
35,1974-1975,Tom Burleson,C,22,18-22,SEA,82,,23.0,3.9,9.4,0.417,,,0.0,3.9,9.4,0.417,0.417,2.2,3.2,0.687,1.9,5.1,7.0,1.4,0.8,1.9,,2.7,10.1,-1.0,12.0
36,1974-1975,Corky Calhoun,SF,24,23-26,TOT,70,,19.7,1.9,4.5,0.415,,,0.0,1.9,4.5,0.415,0.415,0.8,1.1,0.753,1.6,2.3,3.8,1.1,0.8,0.4,,2.6,4.6,-1.0,5.2
36,1974-1975,Corky Calhoun,SF,24,23-26,PHO,13,,8.3,0.9,2.5,0.375,,,0.0,0.9,2.5,0.375,0.375,1.1,1.2,0.933,1.1,1.5,2.5,0.3,0.5,0.2,,1.5,2.9,-1.0,3.2
36,1974-1975,Corky Calhoun,SF,24,23-26,LAL,57,,22.3,2.1,5.0,0.42,,,0.0,2.1,5.0,0.42,0.42,0.8,1.1,0.71,1.7,2.5,4.1,1.3,0.9,0.4,,2.8,5.0,-1.0,5.7
37,1974-1975,Austin Carr,SG,26,23-26,CLE,41,,26.4,6.1,13.1,0.468,,,0.0,6.1,13.1,0.468,0.468,2.2,2.6,0.84,1.2,1.4,2.6,3.8,1.2,0.0,,1.4,14.5,-1.0,13.3
38,1974-1975,Fred Carter,PG,29,27-30,PHI,77,75.0,39.6,9.3,20.8,0.447,,,0.0,9.3,20.8,0.447,0.447,3.3,4.5,0.738,0.9,3.5,4.4,4.4,1.1,0.3,,3.3,21.9,-1.0,16.1
39,1974-1975,Harvey Catchings,C,23,23-26,PHI,37,0.0,14.3,1.1,2.0,0.554,,,0.0,1.1,2.0,0.554,0.554,0.4,0.7,0.64,1.3,2.8,4.1,0.6,0.3,1.6,,2.2,2.6,-1.0,5.8
40,1974-1975,Don Chaney,SG,28,27-30,BOS,82,,26.9,3.9,9.1,0.428,,,0.0,3.9,9.1,0.428,0.428,1.6,2.0,0.806,2.1,2.4,4.5,2.2,1.5,0.8,,3.0,9.5,-1.0,9.9
41,1974-1975,Ken Charles,SG,23,23-26,BUF,79,,21.4,3.0,6.5,0.466,,,0.0,3.0,6.5,0.466,0.466,1.5,1.8,0.822,0.9,1.2,2.1,2.2,1.1,0.3,,2.1,7.6,-1.0,7.4
42,1974-1975,Phil Chenier,SG,24,23-26,WSB,77,,37.3,9.0,19.9,0.45,,,0.0,9.0,19.9,0.45,0.45,3.9,4.7,0.825,1.0,2.8,3.8,3.2,2.3,0.8,,2.1,21.8,-1.0,18.1
43,1974-1975,Jim Chones,C,25,23-26,CLE,72,,33.7,6.2,12.7,0.487,,,0.0,6.2,12.7,0.487,0.487,2.1,3.1,0.679,2.2,7.2,9.4,1.8,0.7,1.7,,3.4,14.5,-1.0,17.2
44,1974-1975,Archie Clark,PG,33,31-34,SEA,77,,32.2,5.9,11.9,0.495,,,0.0,5.9,11.9,0.495,0.495,2.1,2.5,0.834,0.8,2.3,3.1,5.6,1.4,0.1,,2.4,13.9,-1.0,15.3
45,1974-1975,Jim Cleamons,PG,25,23-26,CLE,74,,36.4,5.0,10.4,0.48,,,0.0,5.0,10.4,0.48,0.48,1.9,2.4,0.796,1.3,3.1,4.4,5.1,1.1,0.3,,2.6,11.9,-1.0,14.3
46,1974-1975,Barry Clemens,SF,31,31-34,POR,77,,12.4,2.2,4.6,0.473,,,0.0,2.2,4.6,0.473,0.473,0.6,0.8,0.75,0.4,1.7,2.1,1.0,0.9,0.0,,1.8,4.9,-1.0,4.5
47,1974-1975,Ben Clyde,SF,22,18-22,BOS,25,,6.3,1.2,2.9,0.431,,,0.0,1.2,2.9,0.431,0.431,0.3,0.4,0.778,0.6,1.0,1.6,0.2,0.2,0.1,,1.4,2.8,-1.0,1.7
48,1974-1975,E.C. Coleman,PF,24,23-26,NOJ,77,,28.3,3.3,7.4,0.445,,,0.0,3.3,7.4,0.445,0.445,1.5,2.2,0.699,2.5,4.7,7.1,1.4,1.1,0.5,,3.6,8.1,-1.0,9.8
49,1974-1975,Doug Collins,SG,23,23-26,PHI,81,76.0,34.8,6.9,14.2,0.488,,,0.0,6.9,14.2,0.488,0.488,4.1,4.8,0.844,1.3,2.6,3.9,2.6,1.3,0.2,,3.6,17.9,-1.0,14.3
50,1974-1975,Mel Counts,C,33,31-34,NOJ,75,,18.9,2.9,6.6,0.438,,,0.0,2.9,6.6,0.438,0.438,1.1,1.5,0.761,1.4,4.5,5.9,2.4,0.7,0.6,,2.6,6.9,-1.0,9.8
51,1974-1975,Dave Cowens,C,26,23-26,BOS,65,,40.5,8.8,18.4,0.475,,,0.0,8.8,18.4,0.475,0.475,2.9,3.8,0.783,3.5,11.2,14.7,4.6,1.3,1.1,,3.7,20.4,-1.0,27.9
52,1974-1975,Billy Cunningham,SF,31,31-34,PHI,80,73.0,35.7,7.6,17.8,0.428,,,0.0,7.6,17.8,0.428,0.428,4.3,5.6,0.777,1.6,7.5,9.1,5.5,1.1,0.4,,3.4,19.5,-1.0,20.7
53,1974-1975,Dick Cunningham,C,28,27-30,MIL,2,,4.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,,0.5,0.0,-1.0,1.0
54,1974-1975,Mike D'Antoni,SG,23,23-26,KCO,67,,11.3,1.0,2.6,0.399,,,0.0,1.0,2.6,0.399,0.399,0.4,0.5,0.778,0.2,1.0,1.1,1.6,1.0,0.2,,1.6,2.5,-1.0,3.1
55,1974-1975,Bob Dandridge,SF,27,27-30,MIL,80,,37.9,8.6,18.3,0.473,,,0.0,8.6,18.3,0.473,0.473,2.6,3.3,0.805,1.8,5.1,6.9,3.0,1.5,0.6,,4.1,19.9,-1.0,17.4
56,1974-1975,Jesse Dark,SG,23,23-26,NYK,47,0.0,8.5,1.6,3.3,0.471,,,0.0,1.6,3.3,0.471,0.471,0.5,0.9,0.55,0.3,0.5,0.8,0.6,0.1,0.0,,1.0,3.6,-1.0,2.0
57,1974-1975,Dwight Davis,PF,25,23-26,CLE,78,,25.2,3.8,8.5,0.443,,,0.0,3.8,8.5,0.443,0.443,2.3,3.1,0.718,1.4,4.6,5.9,1.9,0.6,0.5,,3.3,9.8,-1.0,9.9
58,1974-1975,Jim Davis,C,33,31-34,DET,79,,13.6,1.5,3.3,0.454,,,0.0,1.5,3.3,0.454,0.454,1.1,1.5,0.726,1.2,2.4,3.6,1.1,0.6,0.5,,1.6,4.1,-1.0,6.1
59,1974-1975,Mel Davis,PF,24,23-26,NYK,62,15.0,14.6,2.5,6.4,0.39,,,0.0,2.5,6.4,0.39,0.39,0.8,1.1,0.686,1.1,4.0,5.2,0.9,0.3,0.1,,1.7,5.7,-1.0,6.3
60,1974-1975,Mickey Davis,SF,24,23-26,MIL,75,,14.4,2.3,4.8,0.479,,,0.0,2.3,4.8,0.479,0.479,1.0,1.2,0.886,0.9,2.3,3.2,1.1,0.4,0.1,,1.4,5.7,-1.0,6.4
61,1974-1975,Rod Derline,SG,22,18-22,SEA,58,,11.5,2.4,5.7,0.428,,,0.0,2.4,5.7,0.428,0.428,0.7,1.0,0.768,0.2,0.8,1.0,0.8,0.4,0.1,,0.8,5.6,-1.0,3.5
62,1974-1975,Derrek Dickey,PF,23,23-26,GSW,80,,23.2,3.4,7.1,0.482,,,0.0,3.4,7.1,0.482,0.482,0.8,1.2,0.667,2.4,4.5,6.9,1.6,0.7,0.2,,2.5,7.7,-1.0,10.5
63,1974-1975,Ernie DiGregorio,PG,24,23-26,BUF,31,,23.0,3.3,7.5,0.44,,,0.0,3.3,7.5,0.44,0.44,1.1,1.5,0.778,0.2,1.3,1.5,4.9,0.6,0.0,,2.0,7.8,-1.0,8.2
64,1974-1975,Steve Downing,C,24,23-26,BOS,3,,3.0,0.0,0.7,0.0,,,0.0,0.0,0.7,0.0,0.0,0.0,0.7,0.0,0.0,0.7,0.7,0.0,0.0,0.0,,0.0,0.0,-1.0,-0.7
65,1974-1975,John Drew,PF,20,18-22,ATL,78,,29.3,6.8,15.8,0.428,,,0.0,6.8,15.8,0.428,0.428,5.0,7.0,0.713,4.6,6.1,10.7,1.8,1.5,0.5,,3.5,18.5,-1.0,18.5
66,1974-1975,Terry Driscoll,PF,27,27-30,MIL,11,,4.7,0.3,1.2,0.231,,,0.0,0.3,1.2,0.231,0.231,0.1,0.2,0.5,0.6,0.8,1.5,0.3,0.1,0.0,,0.6,0.6,-1.0,0.9
67,1974-1975,Charles Dudley,PG,24,23-26,GSW,67,,11.3,1.5,3.2,0.47,,,0.0,1.5,3.2,0.47,0.47,1.0,1.4,0.722,0.9,1.3,2.2,1.5,0.6,0.0,,1.6,4.1,-1.0,4.7
68,1974-1975,Ken Durrett,SF,26,23-26,TOT,48,,9.3,1.4,3.5,0.404,,,0.0,1.4,3.5,0.404,0.404,0.6,1.1,0.596,0.7,1.4,2.1,0.4,0.2,0.2,,1.5,3.4,-1.0,2.2
68,1974-1975,Ken Durrett,SF,26,23-26,KCO,21,,8.3,1.5,3.7,0.41,,,0.0,1.5,3.7,0.41,0.41,0.5,1.0,0.55,0.7,1.2,1.9,0.4,0.2,0.2,,1.4,3.6,-1.0,2.2
68,1974-1975,Ken Durrett,SF,26,23-26,PHI,27,0.0,10.0,1.3,3.3,0.398,,,0.0,1.3,3.3,0.398,0.398,0.7,1.2,0.625,0.8,1.5,2.3,0.4,0.1,0.1,,1.6,3.3,-1.0,2.1
69,1974-1975,Dennis DuVal,PG,22,18-22,WSB,37,,3.7,0.6,1.8,0.369,,,0.0,0.6,1.8,0.369,0.369,0.3,0.5,0.667,0.2,0.4,0.6,0.4,0.4,0.1,,0.9,1.6,-1.0,0.8
70,1974-1975,Al Eberhard,SF,22,18-22,DET,34,,8.1,0.9,2.5,0.365,,,0.0,0.9,2.5,0.365,0.365,0.5,0.6,0.81,0.5,0.9,1.4,0.5,0.4,0.0,,1.0,2.3,-1.0,1.9
71,1974-1975,Leroy Ellis,PF,34,31-34,PHI,82,69.0,26.6,3.5,7.6,0.461,,,0.0,3.5,7.6,0.461,0.461,0.9,1.2,0.727,2.4,4.7,7.1,1.4,0.5,0.7,,2.2,7.9,-1.0,11.0
72,1974-1975,Keith Erickson,SF,30,27-30,PHO,49,,30.0,4.8,11.4,0.425,,,0.0,4.8,11.4,0.425,0.425,2.7,3.2,0.833,1.4,3.5,5.0,3.5,1.0,0.2,,3.1,12.3,-1.0,11.8
73,1974-1975,Hank Finkel,C,32,31-34,BOS,62,,8.4,0.8,2.1,0.403,,,0.0,0.8,2.1,0.403,0.403,0.4,0.7,0.535,0.5,1.3,1.8,0.5,0.1,0.0,,1.2,2.0,-1.0,1.6
74,1974-1975,Chris Ford,SG,26,23-26,DET,80,,24.5,2.6,5.4,0.474,,,0.0,2.6,5.4,0.474,0.474,0.8,1.2,0.663,1.2,2.2,3.4,2.9,1.4,0.3,,2.3,5.9,-1.0,8.4
75,1974-1975,Fred Foster,SF,28,27-30,CLE,73,,15.6,3.0,7.1,0.417,,,0.0,3.0,7.1,0.417,0.417,0.9,1.3,0.711,0.8,0.7,1.5,1.4,0.3,0.0,,1.8,6.9,-1.0,3.8
76,1974-1975,Jim Fox,C,31,31-34,SEA,75,,23.5,3.4,7.2,0.469,,,0.0,3.4,7.2,0.469,0.469,2.3,2.8,0.802,1.7,4.8,6.5,1.8,0.6,0.2,,2.2,9.0,-1.0,11.6
77,1974-1975,Walt Frazier,PG,29,27-30,NYK,78,78.0,41.1,8.6,17.8,0.483,,,0.0,8.6,17.8,0.483,0.483,4.2,5.1,0.828,1.2,4.8,6.0,6.1,2.4,0.2,,2.6,21.5,-1.0,23.5
78,1974-1975,Bernie Fryer,SG,25,23-26,NOJ,31,,13.9,1.5,3.4,0.443,,,0.0,1.5,3.4,0.443,0.443,1.1,1.4,0.767,0.5,1.0,1.5,1.7,0.7,0.0,,1.7,4.1,-1.0,4.1
79,1974-1975,Rowland Garrett,SF,24,23-26,CHI,70,3.0,16.9,3.3,6.8,0.481,,,0.0,3.3,6.8,0.481,0.481,1.1,1.4,0.794,1.1,2.4,3.5,0.6,0.3,0.2,,1.8,7.6,-1.0,6.6
80,1974-1975,John Gianelli,C,24,23-26,NYK,80,79.0,35.0,4.3,9.1,0.472,,,0.0,4.3,9.1,0.472,0.472,1.7,2.4,0.692,2.7,5.9,8.6,2.0,0.5,1.5,,3.3,10.3,-1.0,14.1
81,1974-1975,Dick Gibbs,SF,26,23-26,WSB,59,,7.2,1.3,3.2,0.389,,,0.0,1.3,3.2,0.389,0.389,0.8,1.1,0.75,0.4,0.6,1.0,0.3,0.2,0.1,,1.0,3.3,-1.0,1.7
82,1974-1975,Herm Gilliam,SG,28,27-30,ATL,60,,23.2,5.2,12.3,0.427,,,0.0,5.2,12.3,0.427,0.427,1.6,1.9,0.832,1.3,2.1,3.4,2.8,1.3,0.2,,2.1,12.0,-1.0,10.2
83,1974-1975,Gail Goodrich,SG,31,31-34,LAL,72,,37.1,9.1,19.8,0.459,,,0.0,9.1,19.8,0.459,0.459,4.4,5.3,0.841,1.3,1.7,3.0,5.8,1.4,0.1,,3.0,22.6,-1.0,18.3
84,1974-1975,Leonard Gray,PF,23,23-26,SEA,75,,30.4,5.0,10.3,0.489,,,0.0,5.0,10.3,0.489,0.489,1.4,1.9,0.722,1.8,4.6,6.4,2.2,0.8,0.3,,3.9,11.5,-1.0,11.5
85,1974-1975,Lamar Green,C,27,27-30,NOJ,15,,18.7,1.6,4.7,0.343,,,0.0,1.6,4.7,0.343,0.343,0.6,1.3,0.45,1.9,5.4,7.3,1.1,0.3,0.3,,2.5,3.8,-1.0,6.5
86,1974-1975,Matt Guokas,SG,30,27-30,CHI,82,12.0,25.5,3.1,6.1,0.51,,,0.0,3.1,6.1,0.51,0.51,1.0,1.3,0.757,0.3,1.4,1.7,2.2,0.5,0.2,,1.9,7.2,-1.0,6.6
87,1974-1975,Happy Hairston,PF,32,31-34,LAL,74,,30.9,3.7,7.2,0.506,,,0.0,3.7,7.2,0.506,0.506,2.9,3.7,0.801,4.1,8.7,12.8,2.3,0.7,0.1,,2.9,10.3,-1.0,19.0
88,1974-1975,Phil Hankinson,SF,23,23-26,BOS,3,,8.0,2.0,3.7,0.545,,,0.0,2.0,3.7,0.545,0.545,0.0,0.0,0.0,0.3,2.0,2.3,0.7,0.3,0.0,,1.0,4.0,-1.0,4.6
89,1974-1975,Bernie Harris,PF,24,23-26,BUF,11,,2.3,0.2,1.0,0.182,,,0.0,0.2,1.0,0.182,0.182,0.1,0.2,0.5,0.2,0.5,0.7,0.1,0.0,0.1,,0.0,0.5,-1.0,0.5
90,1974-1975,Clem Haskins,SG,31,31-34,WSB,70,,10.0,1.6,4.1,0.397,,,0.0,1.6,4.1,0.397,0.397,0.8,0.9,0.841,0.4,0.7,1.1,1.1,0.3,0.1,,1.0,4.0,-1.0,3.0
91,1974-1975,John Havlicek,SF,34,31-34,BOS,82,,38.2,7.8,17.2,0.455,,,0.0,7.8,17.2,0.455,0.455,3.5,4.0,0.87,1.9,4.0,5.9,5.3,1.3,0.2,,2.8,19.2,-1.0,19.2
92,1974-1975,Steve Hawes,C,24,23-26,HOU,55,,16.3,2.5,5.1,0.502,,,0.0,2.5,5.1,0.502,0.502,0.8,1.0,0.818,1.5,3.5,5.0,1.6,0.7,0.7,,1.8,5.9,-1.0,9.3
