ranker,season,player,pos,age,age_group,team,g,gs,mp_per_g,fp_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,ast_tov_ratio,efficiency
21,1986-1987,Joe Binion,PF,25,23-26,POR,11,0,4.6,0.4,0.9,0.4,0.0,0.0,0.0,0.4,0.9,0.4,0.4,0.5,0.9,0.6,0.7,0.9,1.6,0.1,0.2,0.2,0.3,0.5,1.3,0.33,1.7
22,1986-1987,Larry Bird,SF,30,27-30,BOS,74,73,40.6,10.6,20.2,0.525,1.2,3.0,0.4,9.4,17.2,0.547,0.555,5.6,6.1,0.91,1.7,7.5,9.2,7.6,1.8,0.9,3.2,2.5,28.1,2.37,31.8
23,1986-1987,Otis Birdsong,SG,31,31-34,NJN,7,6,18.1,2.7,6.0,0.452,0.0,0.1,0.0,2.7,5.9,0.463,0.452,0.9,1.3,0.667,0.4,0.6,1.0,2.4,0.4,0.0,1.3,2.3,6.3,1.85,2.8
24,1986-1987,Uwe Blab,C,24,23-26,DAL,30,0,5.3,0.7,1.7,0.392,0.0,0.0,0.0,0.7,1.7,0.392,0.392,0.4,0.9,0.464,0.4,0.8,1.2,0.4,0.1,0.3,0.5,1.1,1.8,0.8,0.7
25,1986-1987,Rolando Blackman,SG,27,27-30,DAL,80,80,34.5,7.8,15.8,0.495,0.1,0.2,0.333,7.8,15.6,0.497,0.497,5.2,5.9,0.884,1.2,2.3,3.5,3.3,0.8,0.3,2.2,1.8,21.0,1.5,16.2
26,1986-1987,Manute Bol,C,24,23-26,WSB,82,12,18.9,1.3,2.8,0.446,0.0,0.0,0.0,1.3,2.8,0.448,0.446,0.5,0.8,0.672,1.0,3.4,4.4,0.1,0.2,3.7,0.7,2.3,3.1,0.14,6.7
27,1986-1987,Sam Bowie,C,25,23-26,POR,5,5,32.6,6.0,13.2,0.455,0.0,0.0,0.0,6.0,13.2,0.455,0.455,4.0,6.0,0.667,2.8,3.8,6.6,1.8,0.2,2.0,3.0,3.8,16.0,0.6,10.6
28,1986-1987,Dudley Bradley,SG,29,27-30,MIL,68,2,13.2,1.1,3.1,0.357,0.2,0.7,0.26,0.9,2.4,0.387,0.387,0.7,0.9,0.81,0.5,1.0,1.5,1.0,1.5,0.1,0.5,1.7,3.1,2.0,2.8
29,1986-1987,Adrian Branch,SF,23,23-26,LAL,32,0,6.8,1.5,3.0,0.5,0.0,0.1,0.0,1.5,2.9,0.511,0.5,1.3,1.7,0.778,0.7,0.9,1.7,0.5,0.5,0.1,0.8,1.2,4.3,0.62,3.2
30,1986-1987,Randy Breuer,C,26,23-26,MIL,76,10,19.3,3.2,6.5,0.485,0.0,0.0,0.0,3.2,6.5,0.485,0.485,1.6,2.7,0.584,1.7,2.9,4.6,0.6,0.7,0.8,1.3,3.0,7.9,0.46,5.9
31,1986-1987,Frank Brickowski,PF-C,27,27-30,TOT,44,0,11.1,1.4,2.8,0.508,0.0,0.1,0.0,1.4,2.7,0.525,0.508,1.1,1.6,0.714,1.1,1.5,2.6,0.4,0.5,0.1,0.7,2.7,4.0,0.57,2.3
31,1986-1987,Frank Brickowski,PF,27,27-30,LAL,37,0,10.9,1.4,2.5,0.564,0.0,0.0,0.0,1.4,2.5,0.564,0.564,1.1,1.6,0.678,1.1,1.5,2.6,0.3,0.4,0.1,0.7,2.8,3.9,0.43,2.2
31,1986-1987,Frank Brickowski,C,27,27-30,SAS,7,0,11.9,1.4,4.3,0.333,0.0,0.6,0.0,1.4,3.7,0.385,0.333,1.4,1.6,0.909,1.1,1.6,2.7,0.7,0.9,0.3,1.0,1.9,4.3,0.7,2.9
32,1986-1987,Junior Bridgeman,SF,33,31-34,MIL,34,4,12.3,2.3,5.0,0.462,0.0,0.2,0.167,2.3,4.9,0.473,0.465,0.5,0.6,0.8,0.4,1.1,1.5,1.0,0.3,0.1,0.4,1.5,5.1,2.5,3.3
33,1986-1987,Mike Brittain,C,23,23-26,SAS,6,0,4.8,0.7,1.5,0.444,0.0,0.0,0.0,0.7,1.5,0.444,0.444,0.2,0.3,0.5,0.3,0.3,0.7,0.3,0.2,0.0,0.3,0.5,1.5,1.0,1.0
34,1986-1987,Michael Brooks,SF,28,27-30,IND,10,0,14.8,1.3,3.7,0.351,0.0,0.0,0.0,1.3,3.7,0.351,0.351,0.7,1.0,0.7,0.9,1.9,2.8,1.1,0.9,0.0,1.1,1.9,3.3,1.0,2.4
35,1986-1987,Mike Brown,C,23,23-26,CHI,62,3,13.2,1.7,3.2,0.527,0.0,0.0,0.0,1.7,3.2,0.527,0.527,0.7,1.2,0.639,1.1,2.3,3.5,0.4,0.3,0.1,1.0,2.1,4.2,0.4,3.4
36,1986-1987,Tony Brown,SG,26,23-26,NJN,77,67,30.4,4.6,10.5,0.442,0.1,0.3,0.25,4.6,10.3,0.447,0.445,2.0,2.7,0.738,1.1,1.8,2.8,3.4,1.2,0.2,2.0,3.5,11.3,1.7,6.8
37,1986-1987,Michael Cage,PF,25,23-26,LAC,80,76,36.5,5.7,11.0,0.521,0.0,0.0,0.0,5.7,10.9,0.522,0.521,4.3,5.8,0.73,4.4,7.1,11.5,1.6,1.2,0.8,2.1,2.8,15.7,0.76,19.1
38,1986-1987,Tony Campbell,SF,24,23-26,DET,40,0,8.3,1.4,3.6,0.393,0.0,0.1,0.0,1.4,3.6,0.401,0.393,0.6,1.0,0.615,0.5,0.9,1.5,0.5,0.3,0.0,0.9,1.0,3.5,0.56,1.3
39,1986-1987,Rick Carlisle,SG,27,27-30,BOS,42,0,7.1,0.7,2.2,0.326,0.1,0.4,0.313,0.6,1.8,0.329,0.353,0.4,0.5,0.75,0.2,0.5,0.7,0.8,0.2,0.0,0.6,0.7,1.9,1.33,0.7
40,1986-1987,Antoine Carr,PF,25,23-26,ATL,65,2,10.7,2.1,4.1,0.506,0.0,0.0,0.333,2.0,4.0,0.508,0.508,1.1,1.6,0.709,0.9,1.5,2.4,0.5,0.2,0.7,0.6,2.2,5.3,0.83,3.8
41,1986-1987,Kenny Carr,PF,31,31-34,POR,49,43,29.4,4.1,8.1,0.504,0.0,0.0,0.0,4.1,8.1,0.506,0.504,2.6,3.4,0.746,2.7,7.5,10.2,1.7,0.6,0.3,2.1,3.2,10.8,0.81,13.5
42,1986-1987,Joe Barry Carroll,C,28,27-30,GSW,81,81,33.6,8.5,18.0,0.472,0.0,0.0,0.0,8.5,18.0,0.472,0.472,4.2,5.3,0.787,2.1,5.1,7.3,2.6,1.1,1.5,2.8,3.1,21.2,0.93,17.2
43,1986-1987,Bill Cartwright,C,29,27-30,NYK,58,50,34.3,5.8,10.9,0.531,0.0,0.0,0.0,5.8,10.9,0.531,0.531,6.0,7.6,0.79,2.3,5.4,7.7,1.7,0.7,0.4,2.2,3.2,17.5,0.77,15.9
44,1986-1987,Terry Catledge,PF,23,23-26,WSB,78,77,27.6,5.3,10.7,0.495,0.0,0.1,0.0,5.3,10.7,0.497,0.495,2.6,4.3,0.594,3.2,4.0,7.2,0.7,0.6,0.2,1.9,2.5,13.1,0.37,10.3
45,1986-1987,Tom Chambers,PF,27,27-30,SEA,82,82,36.8,8.0,17.6,0.456,0.7,1.8,0.372,7.4,15.9,0.466,0.475,6.5,7.7,0.849,2.0,4.7,6.6,3.0,1.0,0.6,3.3,3.7,23.3,0.91,16.7
46,1986-1987,Maurice Cheeks,PG,30,27-30,PHI,68,68,38.6,6.1,11.6,0.527,0.1,0.3,0.235,6.0,11.3,0.533,0.529,3.3,4.3,0.777,0.7,2.5,3.2,7.9,2.6,0.2,2.5,1.6,15.6,3.16,18.9
47,1986-1987,Fred Cofield,PG,25,23-26,CHI,5,0,5.4,0.4,2.2,0.182,0.0,0.2,0.0,0.4,2.0,0.2,0.182,0.0,0.0,0.0,0.2,0.8,1.0,0.8,0.4,0.0,0.2,0.2,0.8,4.0,0.8
48,1986-1987,Ben Coleman,C,25,23-26,NJN,68,7,15.1,2.7,4.6,0.581,0.0,0.0,0.0,2.7,4.6,0.583,0.581,1.3,1.8,0.727,1.5,2.8,4.2,0.5,0.5,0.5,1.4,2.9,6.6,0.36,5.6
49,1986-1987,Don Collins,SF,28,27-30,MIL,6,0,9.5,1.7,4.7,0.357,0.0,0.0,0.0,1.7,4.7,0.357,0.357,0.8,1.2,0.714,1.8,0.7,2.5,0.3,0.3,0.2,0.8,1.8,4.2,0.37,1.5
50,1986-1987,Steve Colter,PG,24,23-26,TOT,70,31,18.9,2.4,5.7,0.426,0.1,0.2,0.235,2.4,5.4,0.434,0.431,1.2,1.5,0.766,0.3,1.2,1.5,3.0,0.8,0.2,1.0,1.4,6.1,3.0,5.6
50,1986-1987,Steve Colter,PG,24,23-26,CHI,27,18,17.5,1.8,5.3,0.345,0.0,0.3,0.0,1.8,4.9,0.368,0.345,1.2,1.4,0.846,0.3,1.2,1.6,3.5,0.7,0.2,1.2,1.4,4.9,2.92,4.6
50,1986-1987,Steve Colter,PG,24,23-26,PHI,43,13,19.7,2.8,5.9,0.471,0.1,0.2,0.5,2.7,5.7,0.47,0.478,1.1,1.6,0.721,0.3,1.2,1.5,2.7,0.9,0.1,0.9,1.4,6.8,3.0,6.1
51,1986-1987,Darwin Cook,SG,28,27-30,WSB,82,2,17.3,3.2,7.6,0.426,0.0,0.3,0.087,3.2,7.3,0.439,0.428,1.0,1.3,0.796,0.6,1.2,1.8,1.8,1.2,0.2,1.2,1.7,7.5,1.5,4.9
52,1986-1987,Michael Cooper,SG,30,27-30,LAL,82,2,27.5,3.9,9.0,0.438,1.1,2.8,0.385,2.8,6.2,0.461,0.498,1.5,1.8,0.851,0.7,2.4,3.1,4.5,1.0,0.5,1.2,2.4,10.5,3.75,10.6
53,1986-1987,Wayne Cooper,C,30,27-30,DEN,69,64,22.6,3.4,7.6,0.448,0.0,0.0,0.0,3.4,7.6,0.451,0.448,1.1,1.6,0.725,2.3,4.5,6.9,1.0,0.2,1.5,1.1,3.7,8.0,0.91,8.1
54,1986-1987,Tyrone Corbin,SF,24,23-26,TOT,63,15,18.6,2.5,6.0,0.409,0.0,0.1,0.25,2.5,6.0,0.411,0.411,1.4,2.0,0.734,1.4,2.0,3.4,1.5,0.9,0.1,1.0,2.0,6.4,1.5,5.2
54,1986-1987,Tyrone Corbin,SF,24,23-26,SAS,31,15,23.6,3.6,8.5,0.428,0.0,0.0,0.0,3.6,8.5,0.428,0.428,1.6,2.2,0.731,1.7,2.2,3.8,2.6,1.2,0.1,1.5,2.6,8.9,1.73,7.0
54,1986-1987,Tyrone Corbin,SF,24,23-26,CLE,32,0,13.7,1.3,3.7,0.368,0.0,0.1,0.25,1.3,3.5,0.372,0.372,1.3,1.8,0.737,1.1,1.9,3.0,0.5,0.5,0.1,0.6,1.5,4.0,0.83,3.1
55,1986-1987,Dave Corzine,C,30,27-30,CHI,82,39,27.9,3.6,7.5,0.475,0.0,0.1,0.0,3.6,7.5,0.479,0.475,1.2,1.6,0.736,2.4,4.2,6.6,2.5,0.5,1.1,1.4,2.5,8.3,1.79,10.8
56,1986-1987,Pat Cummings,PF,30,27-30,NYK,49,11,21.6,3.5,7.8,0.45,0.0,0.0,0.0,3.5,7.8,0.45,0.45,1.6,2.2,0.718,2.5,3.9,6.4,0.8,0.5,0.1,1.7,3.0,8.6,0.47,6.8
57,1986-1987,Terry Cummings,PF,25,23-26,MIL,82,77,33.8,8.9,17.4,0.511,0.0,0.0,0.0,8.9,17.4,0.512,0.511,3.0,4.6,0.662,2.6,5.9,8.5,2.8,1.6,1.0,2.1,3.6,20.8,1.33,18.9
58,1986-1987,Earl Cureton,C,29,27-30,TOT,78,47,25.3,3.1,6.5,0.476,0.0,0.0,0.0,3.1,6.5,0.478,0.476,1.1,1.9,0.539,2.7,3.1,5.8,1.6,0.4,0.7,1.0,2.4,7.3,1.6,8.2
58,1986-1987,Earl Cureton,C,29,27-30,CHI,43,36,25.7,3.0,6.4,0.467,0.0,0.0,0.0,3.0,6.4,0.469,0.467,0.9,1.7,0.534,2.6,2.7,5.3,1.6,0.3,0.6,1.0,2.4,6.9,1.6,7.1
58,1986-1987,Earl Cureton,C,29,27-30,LAC,35,11,24.8,3.3,6.7,0.487,0.0,0.0,0.0,3.3,6.7,0.489,0.487,1.2,2.3,0.544,2.8,3.6,6.4,1.5,0.5,0.9,1.0,2.5,7.7,1.5,9.0
59,1986-1987,Dell Curry,SG,22,18-22,UTA,67,0,9.5,2.1,4.9,0.426,0.3,0.9,0.283,1.8,4.0,0.459,0.452,0.4,0.6,0.789,0.4,0.7,1.2,0.9,0.4,0.1,0.7,1.3,4.9,1.29,2.5
60,1986-1987,Quintin Dailey,SG,26,23-26,LAC,49,5,18.9,4.1,10.0,0.407,0.0,0.2,0.1,4.1,9.8,0.414,0.408,2.4,3.2,0.768,0.7,1.0,1.7,1.6,0.9,0.2,1.4,2.3,10.6,1.14,4.6
61,1986-1987,Adrian Dantley,SF,31,31-34,DET,81,81,33.8,7.4,13.9,0.534,0.0,0.1,0.167,7.4,13.8,0.536,0.534,6.7,8.2,0.812,1.3,2.8,4.1,2.0,0.8,0.1,2.2,2.4,21.5,0.91,15.9
62,1986-1987,Brad Daugherty,C,21,18-22,CLE,80,80,33.7,6.1,11.3,0.538,0.0,0.0,0.0,6.1,11.3,0.538,0.538,3.5,5.0,0.696,1.9,6.2,8.1,3.8,0.6,0.8,3.1,3.1,15.7,1.23,16.1
63,1986-1987,Brad Davis,PG,31,31-34,DAL,82,6,19.3,2.4,5.3,0.456,0.4,1.3,0.302,2.0,4.0,0.506,0.493,1.8,2.1,0.86,0.3,1.1,1.4,4.5,0.8,0.1,1.4,1.9,7.0,3.21,7.3
64,1986-1987,Walter Davis,SG,32,31-34,PHO,79,79,33.5,9.9,19.2,0.514,0.3,1.0,0.259,9.6,18.2,0.529,0.521,3.6,4.2,0.862,1.1,1.9,3.1,4.6,1.2,0.1,2.9,2.3,23.6,1.59,17.5
65,1986-1987,Darryl Dawkins,C,30,27-30,NJN,6,2,17.7,3.3,5.3,0.625,0.0,0.0,0.0,3.3,5.3,0.625,0.625,2.8,4.0,0.708,1.5,1.7,3.2,0.3,0.3,0.5,2.5,4.2,9.5,0.12,3.9
66,1986-1987,Johnny Dawkins,PG,23,23-26,SAS,81,14,20.8,4.1,9.4,0.437,0.2,0.6,0.298,4.0,8.9,0.446,0.446,1.9,2.4,0.801,0.7,1.4,2.1,3.6,0.8,0.0,1.5,1.5,10.3,2.4,8.0
67,1986-1987,Darren Daye,SF,26,23-26,TOT,62,2,11.8,1.6,3.3,0.5,0.0,0.0,0.0,1.6,3.3,0.5,0.5,0.5,1.0,0.523,0.6,1.4,2.0,1.2,0.4,0.1,0.9,1.6,3.8,1.33,2.8
67,1986-1987,Darren Daye,SF,26,23-26,CHI,1,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,-1.0
67,1986-1987,Darren Daye,SF,26,23-26,BOS,61,2,11.9,1.7,3.3,0.5,0.0,0.0,0.0,1.7,3.3,0.5,0.5,0.6,1.1,0.523,0.6,1.4,2.0,1.2,0.4,0.1,0.9,1.6,3.9,1.33,3.0
68,1986-1987,James Donaldson,C,29,27-30,DAL,82,82,36.9,3.8,6.5,0.586,0.0,0.0,0.0,3.8,6.5,0.586,0.586,3.3,4.0,0.812,3.6,8.3,11.9,0.8,0.6,1.7,1.3,2.3,10.8,0.62,18.8
69,1986-1987,Bruce Douglas,SG,22,18-22,SAC,8,1,12.3,0.9,3.0,0.292,0.0,0.1,0.0,0.9,2.9,0.304,0.292,0.0,0.5,0.0,0.6,1.1,1.8,2.1,1.1,0.0,1.1,1.1,1.8,1.91,2.0
70,1986-1987,Greg Dreiling,C,24,23-26,IND,24,0,5.3,0.7,1.5,0.432,0.0,0.0,0.0,0.7,1.5,0.432,0.432,0.4,0.5,0.833,0.5,1.3,1.8,0.3,0.1,0.1,0.3,1.8,1.8,1.0,1.1
71,1986-1987,Larry Drew,PG,28,27-30,LAC,60,22,26.1,4.9,11.4,0.432,0.2,1.2,0.167,4.7,10.2,0.463,0.441,2.3,2.8,0.837,0.4,1.3,1.7,5.4,1.0,0.0,2.5,1.8,12.4,2.16,9.2
72,1986-1987,Clyde Drexler,SG,24,23-26,POR,82,82,38.0,8.6,17.2,0.502,0.1,0.6,0.234,8.5,16.6,0.511,0.506,4.4,5.7,0.76,2.8,3.5,6.3,6.9,2.5,0.9,3.1,3.4,21.7,2.23,21.9
73,1986-1987,Kevin Duckworth,C,22,18-22,TOT,65,1,13.5,2.0,4.2,0.476,0.0,0.0,0.0,2.0,4.2,0.478,0.476,1.4,2.1,0.687,1.2,2.3,3.4,0.4,0.3,0.3,1.2,3.0,5.4,0.33,2.7
73,1986-1987,Kevin Duckworth,C,22,18-22,SAS,14,1,8.7,1.3,3.2,0.4,0.0,0.0,0.0,1.3,3.2,0.4,0.4,0.6,1.0,0.643,0.9,1.3,2.2,0.4,0.4,0.2,0.3,1.9,3.2,1.33,1.9
73,1986-1987,Kevin Duckworth,C,22,18-22,POR,51,0,14.8,2.2,4.5,0.491,0.0,0.0,0.0,2.2,4.5,0.493,0.491,1.6,2.4,0.692,1.2,2.5,3.8,0.5,0.3,0.4,1.5,3.2,6.0,0.33,3.2
74,1986-1987,Joe Dumars,SG,23,23-26,DET,79,75,30.9,4.7,9.5,0.493,0.1,0.3,0.409,4.6,9.2,0.495,0.499,2.3,3.1,0.748,0.6,1.5,2.1,4.5,1.1,0.1,2.2,2.5,11.8,2.05,9.3
75,1986-1987,T.R. Dunn,SG,31,31-34,DEN,81,53,23.9,1.5,3.4,0.428,0.0,0.0,0.0,1.5,3.4,0.431,0.428,0.4,0.7,0.655,1.1,2.1,3.3,1.8,1.2,0.3,0.4,2.0,3.4,4.5,5.4
76,1986-1987,Mark Eaton,C,30,27-30,UTA,79,79,31.7,3.0,7.4,0.4,0.0,0.0,0.0,3.0,7.4,0.4,0.4,1.8,2.7,0.657,2.7,6.2,8.8,1.3,0.5,4.1,1.8,3.5,7.7,0.72,11.8
77,1986-1987,Jerry Eaves,PG,27,27-30,SAC,3,0,8.7,0.3,2.7,0.125,0.0,0.0,0.0,0.3,2.7,0.125,0.125,0.7,0.7,1.0,0.3,0.0,0.3,0.0,0.3,0.0,0.7,2.0,1.3,0.0,-3.2
78,1986-1987,Franklin Edwards,PG,27,27-30,SAC,8,0,15.3,1.1,4.0,0.281,0.0,0.5,0.0,1.1,3.5,0.321,0.281,1.3,1.8,0.714,0.3,1.0,1.3,3.6,0.6,0.0,2.1,0.9,3.5,1.71,2.6
79,1986-1987,James Edwards,C,31,31-34,PHO,14,9,21.7,4.1,7.9,0.518,0.0,0.0,0.0,4.1,7.9,0.518,0.518,3.9,5.0,0.771,1.4,2.9,4.3,1.4,0.4,0.5,1.1,3.0,12.0,1.27,9.6
80,1986-1987,Craig Ehlo,SG,25,23-26,CLE,44,15,20.2,2.3,5.4,0.414,0.1,0.7,0.172,2.1,4.8,0.448,0.425,1.6,2.3,0.707,1.3,2.4,3.7,2.1,0.9,0.7,1.4,1.8,6.2,1.5,6.6
81,1986-1987,Dale Ellis,SG,26,23-26,SEA,82,76,37.5,9.6,18.5,0.516,1.0,2.9,0.358,8.5,15.6,0.546,0.545,4.7,6.0,0.787,2.3,3.2,5.5,2.9,1.3,0.4,2.9,3.3,24.9,1.0,18.6
82,1986-1987,Chris Engler,C,27,27-30,TOT,30,0,6.5,0.8,1.7,0.451,0.0,0.0,0.0,0.8,1.7,0.451,0.451,0.4,0.5,0.75,0.8,1.1,1.9,0.3,0.2,0.4,0.4,1.1,1.9,0.75,2.2
82,1986-1987,Chris Engler,C,27,27-30,POR,7,0,2.4,0.6,1.1,0.5,0.0,0.0,0.0,0.6,1.1,0.5,0.5,0.4,0.4,1.0,0.9,0.3,1.1,0.1,0.1,0.1,0.3,0.0,1.6,0.33,2.2
82,1986-1987,Chris Engler,C,27,27-30,MIL,5,0,9.6,0.6,2.4,0.25,0.0,0.0,0.0,0.6,2.4,0.25,0.25,0.2,0.2,1.0,0.6,2.6,3.2,0.6,0.2,0.2,0.0,2.0,1.4,0.0,1.8
82,1986-1987,Chris Engler,C,27,27-30,NJN,18,0,7.2,0.9,1.7,0.516,0.0,0.0,0.0,0.9,1.7,0.516,0.516,0.4,0.7,0.667,0.8,1.1,1.8,0.2,0.2,0.5,0.6,1.3,2.2,0.33,1.9
83,1986-1987,Alex English,SF,33,31-34,DEN,82,82,37.6,11.8,23.4,0.503,0.0,0.2,0.267,11.7,23.2,0.504,0.504,5.0,5.9,0.844,1.8,2.4,4.2,5.1,0.9,0.3,2.6,2.6,28.6,1.96,21.4
84,1986-1987,Julius Erving,SG,36,35-38,PHI,60,60,32.0,6.7,14.2,0.471,0.2,0.9,0.264,6.4,13.3,0.484,0.479,3.2,3.9,0.813,1.9,2.5,4.4,3.2,1.3,1.6,2.6,2.3,16.8,1.23,14.2
85,1986-1987,Mike Evans,SG,31,31-34,DEN,81,4,19.3,4.1,9.0,0.458,0.7,2.1,0.314,3.5,6.9,0.502,0.495,1.2,1.5,0.78,0.4,1.1,1.6,2.3,1.0,0.1,1.3,1.8,10.1,1.77,6.8
