ranker,season,player,pos,age,age_group,team,g,gs,mp_per_g,fp_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,ast_tov_ratio,efficiency
16,2017-2018,Giannis Antetokounmpo,PF,23,23-26,MIL,75,75,36.7,9.9,18.7,0.529,0.6,1.9,0.307,9.3,16.8,0.554,0.545,6.5,8.5,0.76,2.1,8.0,10.0,4.8,1.5,1.4,3.0,3.1,26.9,1.6,27.7
17,2017-2018,Carmelo Anthony,PF,33,31-34,OKC,78,78,32.1,6.1,15.0,0.404,2.2,6.1,0.357,3.9,8.9,0.437,0.476,1.9,2.5,0.767,0.9,4.9,5.8,1.3,0.6,0.6,1.3,2.5,16.2,1.0,11.2
18,2017-2018,OG Anunoby,SF,20,18-22,TOR,74,62,20.0,2.2,4.7,0.471,1.0,2.7,0.371,1.2,2.0,0.604,0.577,0.5,0.8,0.629,0.6,1.9,2.5,0.7,0.7,0.2,0.6,1.8,5.9,1.17,4.8
19,2017-2018,Ryan Arcidiacono,PG,23,23-26,CHI,24,0,12.7,0.7,1.7,0.415,0.4,1.3,0.29,0.3,0.4,0.8,0.524,0.2,0.3,0.833,0.0,1.0,1.0,1.5,0.5,0.0,0.5,0.8,2.0,3.0,2.6
20,2017-2018,Trevor Ariza,SF,32,31-34,HOU,67,67,33.9,4.0,9.7,0.412,2.5,6.9,0.368,1.5,2.8,0.519,0.542,1.1,1.3,0.854,0.5,3.9,4.4,1.6,1.5,0.2,0.8,2.0,11.7,2.0,10.7
21,2017-2018,Darrell Arthur,PF,29,27-30,DEN,19,1,7.4,1.2,2.5,0.468,0.4,1.2,0.348,0.7,1.3,0.583,0.553,0.1,0.2,0.667,0.2,0.6,0.8,0.5,0.4,0.2,0.8,1.2,2.8,0.62,1.3
22,2017-2018,Jamel Artis,SG,25,23-26,ORL,15,1,18.6,2.1,5.3,0.392,0.5,1.9,0.276,1.5,3.3,0.46,0.443,0.5,0.8,0.583,0.3,2.3,2.5,1.2,0.1,0.2,0.5,0.7,5.1,2.4,4.4
23,2017-2018,Ömer Aşık,C,31,31-34,TOT,18,0,10.1,0.5,1.2,0.409,0.0,0.0,0.0,0.5,1.2,0.409,0.409,0.2,0.7,0.308,0.5,2.1,2.6,0.2,0.1,0.2,0.5,1.1,1.2,0.4,1.5
23,2017-2018,Ömer Aşık,C,31,31-34,NOP,14,0,8.6,0.5,1.1,0.438,0.0,0.0,0.0,0.5,1.1,0.438,0.438,0.3,0.9,0.333,0.5,2.1,2.6,0.1,0.1,0.1,0.4,1.0,1.3,0.25,1.6
23,2017-2018,Ömer Aşık,C,31,31-34,CHI,4,0,15.3,0.5,1.5,0.333,0.0,0.0,0.0,0.5,1.5,0.333,0.333,0.0,0.3,0.0,0.5,2.0,2.5,0.3,0.3,0.5,1.0,1.5,1.0,0.3,0.8
24,2017-2018,D.J. Augustin,PG,30,27-30,ORL,75,36,23.5,3.3,7.2,0.452,1.5,3.6,0.419,1.7,3.6,0.485,0.557,2.2,2.5,0.868,0.4,1.7,2.1,3.8,0.7,0.0,1.6,1.3,10.2,2.37,9.7
25,2017-2018,Luke Babbitt,SF,28,27-30,TOT,50,14,14.3,1.8,4.3,0.423,1.2,3.1,0.385,0.6,1.2,0.525,0.563,0.3,0.4,0.773,0.1,1.8,1.9,0.6,0.2,0.1,0.4,1.1,5.2,1.5,3.9
25,2017-2018,Luke Babbitt,SF,28,27-30,ATL,37,9,15.4,2.2,4.5,0.476,1.3,3.0,0.441,0.8,1.5,0.544,0.622,0.5,0.6,0.773,0.1,2.1,2.2,0.7,0.2,0.1,0.4,1.3,6.1,1.75,5.2
25,2017-2018,Luke Babbitt,SF,28,27-30,MIA,13,5,11.2,0.8,3.6,0.234,0.8,3.5,0.244,0.0,0.2,0.0,0.351,0.0,0.0,0.0,0.2,1.0,1.2,0.4,0.1,0.2,0.3,0.5,2.5,1.33,0.8
26,2017-2018,Dwayne Bacon,SG,22,18-22,CHO,53,6,13.5,1.4,3.6,0.375,0.2,0.8,0.256,1.2,2.8,0.409,0.404,0.4,0.5,0.8,0.1,2.3,2.3,0.7,0.3,0.0,0.4,0.9,3.3,1.75,3.0
27,2017-2018,Ron Baker,SG,24,23-26,NYK,29,1,13.3,0.7,2.0,0.339,0.4,1.1,0.333,0.3,0.9,0.346,0.432,0.7,0.9,0.769,0.2,0.9,1.0,1.6,0.9,0.2,0.6,1.1,2.4,2.67,2.9
28,2017-2018,Wade Baldwin,PG,21,18-22,POR,7,0,11.4,2.0,3.0,0.667,0.6,0.7,0.8,1.4,2.3,0.625,0.762,0.9,1.4,0.6,0.1,1.0,1.1,0.7,0.3,0.1,0.6,1.7,5.4,1.17,3.8
29,2017-2018,Lonzo Ball,PG,20,18-22,LAL,52,50,34.2,3.9,10.8,0.36,1.7,5.7,0.305,2.2,5.2,0.42,0.44,0.6,1.4,0.451,1.3,5.6,6.9,7.2,1.7,0.8,2.6,2.3,10.2,2.77,14.2
30,2017-2018,J.J. Barea,PG,33,31-34,DAL,69,11,23.2,4.4,10.0,0.439,1.7,4.5,0.367,2.7,5.5,0.499,0.522,1.2,1.5,0.784,0.2,2.7,2.9,6.3,0.5,0.0,2.1,1.2,11.6,3.0,12.1
31,2017-2018,Harrison Barnes,PF,25,23-26,DAL,77,77,34.2,7.0,15.7,0.445,1.5,4.3,0.357,5.4,11.4,0.478,0.494,3.4,4.1,0.827,1.0,5.1,6.1,2.0,0.6,0.2,1.5,1.2,18.9,1.33,15.7
32,2017-2018,Will Barton,SG,27,27-30,DEN,81,40,33.1,5.7,12.7,0.452,1.9,5.2,0.37,3.8,7.5,0.51,0.528,2.2,2.8,0.805,0.9,4.2,5.0,4.1,1.0,0.6,1.8,2.1,15.7,2.28,14.9
33,2017-2018,Nicolas Batum,SG,29,27-30,CHO,64,64,31.0,4.2,10.2,0.415,1.4,4.3,0.336,2.8,5.9,0.473,0.486,1.7,2.0,0.831,0.9,3.9,4.8,5.5,1.0,0.4,2.0,1.1,11.6,2.75,13.9
34,2017-2018,Jerryd Bayless,SG,29,27-30,PHI,39,11,23.7,2.8,6.7,0.416,1.4,3.7,0.37,1.4,3.0,0.474,0.519,0.9,1.1,0.795,0.4,1.7,2.1,1.4,0.6,0.2,1.2,2.3,7.9,1.17,4.6
35,2017-2018,Aron Baynes,C,31,31-34,BOS,81,67,18.3,2.6,5.5,0.471,0.0,0.3,0.143,2.6,5.2,0.487,0.474,0.7,1.0,0.756,1.6,3.8,5.4,1.1,0.3,0.6,1.0,2.5,6.0,1.1,6.7
36,2017-2018,Kent Bazemore,SG,28,27-30,ATL,65,65,27.5,4.4,10.4,0.42,1.7,4.2,0.394,2.7,6.2,0.438,0.5,2.5,3.1,0.796,0.4,3.4,3.8,3.5,1.5,0.7,2.4,2.3,12.9,1.46,11.1
37,2017-2018,Bradley Beal,SG,24,23-26,WAS,82,82,36.3,8.3,18.1,0.46,2.4,6.5,0.375,5.9,11.6,0.507,0.527,3.6,4.5,0.791,0.7,3.7,4.4,4.5,1.2,0.4,2.6,2.0,22.6,1.73,17.8
38,2017-2018,Malik Beasley,SG,21,18-22,DEN,62,0,9.4,1.2,2.9,0.41,0.5,1.3,0.341,0.7,1.5,0.469,0.489,0.4,0.5,0.667,0.2,0.9,1.1,0.5,0.2,0.1,0.4,0.6,3.2,1.25,2.3
39,2017-2018,Michael Beasley,PF,29,27-30,NYK,74,30,22.3,5.5,10.9,0.507,0.5,1.2,0.395,5.1,9.7,0.52,0.528,1.7,2.1,0.78,1.3,4.3,5.6,1.7,0.5,0.6,1.9,2.0,13.2,0.89,11.9
40,2017-2018,Marco Belinelli,SG,31,31-34,TOT,80,2,24.3,4.2,9.6,0.441,1.9,4.9,0.377,2.4,4.6,0.509,0.539,1.9,2.0,0.908,0.3,1.6,1.9,1.9,0.8,0.2,1.2,1.1,12.1,1.58,9.1
40,2017-2018,Marco Belinelli,SG,31,31-34,ATL,52,1,23.3,3.8,9.3,0.41,1.8,4.8,0.372,2.1,4.6,0.45,0.505,1.9,2.1,0.927,0.3,1.7,1.9,2.0,0.9,0.1,1.0,0.8,11.4,2.0,8.8
40,2017-2018,Marco Belinelli,SG,31,31-34,PHI,28,1,26.3,4.9,10.0,0.495,2.0,5.3,0.385,2.9,4.7,0.618,0.597,1.7,1.9,0.87,0.2,1.6,1.8,1.6,0.7,0.3,1.4,1.8,13.6,1.14,9.5
41,2017-2018,Jordan Bell,C,23,23-26,GSW,57,13,14.2,2.0,3.2,0.627,0.0,0.1,0.0,2.0,3.2,0.641,0.627,0.5,0.8,0.682,1.1,2.6,3.6,1.8,0.6,1.0,0.9,1.6,4.6,2.0,7.6
42,2017-2018,DeAndre' Bembry,SF,23,23-26,ATL,26,3,17.5,2.0,4.9,0.414,0.4,1.2,0.367,1.6,3.8,0.429,0.457,0.7,1.3,0.576,0.3,2.5,2.8,1.9,0.8,0.5,1.8,1.5,5.2,1.06,4.4
43,2017-2018,Dragan Bender,PF,20,18-22,PHO,82,37,25.2,2.3,5.9,0.386,1.4,3.9,0.366,0.8,2.0,0.426,0.508,0.5,0.6,0.765,0.5,3.9,4.4,1.6,0.3,0.6,1.4,2.0,6.5,1.14,6.3
44,2017-2018,Dāvis Bertāns,PF,25,23-26,SAS,77,10,14.1,2.1,4.8,0.44,1.2,3.3,0.373,0.9,1.5,0.588,0.568,0.5,0.6,0.816,0.2,1.8,2.0,1.0,0.3,0.4,0.5,1.2,5.9,2.0,5.1
45,2017-2018,Patrick Beverley,SG,29,27-30,LAC,11,11,30.4,4.4,10.8,0.403,2.2,5.5,0.4,2.2,5.4,0.407,0.504,1.3,1.5,0.824,1.5,2.6,4.1,2.9,1.7,0.5,2.3,3.1,12.2,1.26,9.4
46,2017-2018,Khem Birch,C,25,23-26,ORL,42,0,13.8,1.6,3.0,0.54,0.0,0.0,0.0,1.6,3.0,0.54,0.54,1.0,1.5,0.689,1.7,2.6,4.3,0.8,0.4,0.5,0.5,1.3,4.2,1.6,6.5
47,2017-2018,Jabari Bird,SG,23,23-26,BOS,13,1,8.8,1.2,2.0,0.577,0.2,0.5,0.429,0.9,1.5,0.632,0.635,0.5,1.0,0.462,0.5,1.0,1.5,0.6,0.2,0.1,0.6,0.5,3.0,1.0,3.0
48,2017-2018,Bismack Biyombo,C,25,23-26,ORL,82,25,18.2,2.2,4.3,0.52,0.0,0.0,0.0,2.2,4.3,0.521,0.52,1.2,1.9,0.65,1.8,4.0,5.7,0.8,0.3,1.2,1.0,1.9,5.7,0.8,8.0
49,2017-2018,Nemanja Bjelica,PF,29,27-30,MIN,67,21,20.5,2.6,5.5,0.461,1.1,2.7,0.415,1.4,2.8,0.505,0.563,0.5,0.7,0.8,0.8,3.3,4.1,1.3,0.7,0.2,0.8,2.1,6.8,1.62,7.1
50,2017-2018,Tarik Black,C,26,23-26,HOU,51,2,10.5,1.5,2.5,0.591,0.0,0.2,0.091,1.5,2.3,0.638,0.594,0.6,1.2,0.46,1.2,2.0,3.2,0.3,0.4,0.6,0.7,2.1,3.5,0.43,3.6
51,2017-2018,Antonio Blakeney,SG,21,18-22,CHI,19,0,16.5,2.8,7.5,0.371,0.8,2.7,0.288,2.0,4.8,0.418,0.423,1.6,2.1,0.769,0.2,1.5,1.7,1.1,0.4,0.1,0.6,1.0,7.9,1.83,4.4
52,2017-2018,Eric Bledsoe,PG,28,27-30,TOT,74,74,31.4,6.3,13.4,0.473,1.7,4.9,0.347,4.6,8.5,0.545,0.536,3.4,4.3,0.795,0.7,3.1,3.8,5.0,2.0,0.6,2.9,2.5,17.7,1.72,15.7
52,2017-2018,Eric Bledsoe,PG,28,27-30,PHO,3,3,27.7,5.3,13.3,0.4,1.3,4.3,0.308,4.0,9.0,0.444,0.45,3.7,4.7,0.786,1.0,1.3,2.3,3.0,1.3,0.7,3.3,2.0,15.7,0.91,8.7
52,2017-2018,Eric Bledsoe,PG,28,27-30,MIL,71,71,31.5,6.4,13.4,0.476,1.7,4.9,0.349,4.7,8.5,0.55,0.54,3.4,4.3,0.795,0.7,3.2,3.9,5.1,2.0,0.6,2.9,2.5,17.8,1.76,16.1
53,2017-2018,Vander Blue,SG,25,23-26,LAL,5,0,9.0,0.2,1.0,0.2,0.0,0.4,0.0,0.2,0.6,0.333,0.2,0.2,0.4,0.5,0.0,0.2,0.2,0.6,0.2,0.0,0.6,0.4,0.6,1.0,-0.4
54,2017-2018,Bogdan Bogdanović,SG,25,23-26,SAC,78,52,27.9,4.4,9.9,0.446,1.7,4.2,0.392,2.8,5.7,0.485,0.529,1.3,1.5,0.84,0.4,2.5,2.9,3.3,0.9,0.2,1.6,2.2,11.8,2.06,9.6
55,2017-2018,Bojan Bogdanović,SF,28,27-30,IND,80,80,30.8,5.1,10.7,0.474,1.9,4.8,0.402,3.1,5.8,0.534,0.565,2.2,2.6,0.868,0.4,3.0,3.4,1.5,0.7,0.1,1.3,1.6,14.3,1.15,11.1
56,2017-2018,Andrew Bogut,C,33,31-34,LAL,24,5,9.0,0.7,1.0,0.68,0.0,0.0,0.0,0.7,1.0,0.68,0.68,0.1,0.1,1.0,1.1,2.2,3.3,0.6,0.2,0.5,0.8,1.7,1.5,0.75,3.3
57,2017-2018,Joel Bolomboy,PF,24,23-26,MIL,6,0,6.3,0.5,1.0,0.5,0.0,0.2,0.0,0.5,0.8,0.6,0.5,0.5,1.0,0.5,1.0,0.7,1.7,0.0,0.3,0.0,0.3,0.5,1.5,0.0,1.7
58,2017-2018,Devin Booker,SG,21,18-22,PHO,54,54,34.5,8.4,19.5,0.432,2.7,7.1,0.383,5.7,12.4,0.46,0.501,5.4,6.1,0.878,0.5,4.0,4.5,4.7,0.9,0.3,3.6,3.1,24.9,1.31,16.8
59,2017-2018,Trevor Booker,PF,30,27-30,TOT,68,7,17.0,2.6,5.0,0.516,0.1,0.5,0.242,2.5,4.6,0.545,0.528,1.0,1.4,0.71,1.7,3.0,4.7,1.2,0.4,0.3,0.9,1.8,6.3,1.33,7.4
59,2017-2018,Trevor Booker,PF,30,27-30,BRK,18,6,21.9,4.3,8.3,0.513,0.2,0.7,0.25,4.1,7.7,0.536,0.523,1.3,2.4,0.558,2.1,4.5,6.6,2.1,0.4,0.3,1.7,2.4,10.1,1.24,10.3
59,2017-2018,Trevor Booker,PF,30,27-30,PHI,33,0,15.0,1.8,3.3,0.56,0.1,0.2,0.286,1.8,3.1,0.578,0.569,1.0,1.2,0.821,1.4,2.3,3.7,0.8,0.5,0.3,0.6,1.5,4.7,1.33,6.2
59,2017-2018,Trevor Booker,PF,30,27-30,IND,17,1,15.8,2.3,4.9,0.464,0.2,0.8,0.214,2.1,4.1,0.514,0.482,0.6,0.6,0.909,1.9,2.6,4.5,1.0,0.2,0.3,0.5,1.5,5.4,2.0,6.8
60,2017-2018,Chris Boucher,PF,25,23-26,GSW,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
61,2017-2018,Avery Bradley,SG,27,27-30,TOT,46,46,31.2,5.6,13.6,0.414,1.6,4.4,0.369,4.0,9.2,0.436,0.474,1.4,1.8,0.768,0.5,2.0,2.5,2.0,1.1,0.2,2.2,2.0,14.3,0.91,7.5
61,2017-2018,Avery Bradley,SG,27,27-30,DET,40,40,31.7,5.8,14.3,0.409,1.9,4.9,0.381,4.0,9.4,0.423,0.474,1.5,2.0,0.763,0.5,1.9,2.4,2.1,1.2,0.2,2.3,2.0,15.0,0.91,7.6
61,2017-2018,Avery Bradley,SG,27,27-30,LAC,6,6,27.5,4.3,9.2,0.473,0.2,1.5,0.111,4.2,7.7,0.543,0.482,0.3,0.3,1.0,0.5,3.2,3.7,1.8,0.8,0.2,1.3,2.0,9.2,1.38,7.5
62,2017-2018,Tony Bradley,C,20,18-22,UTA,9,0,3.2,0.3,1.2,0.273,0.0,0.1,0.0,0.3,1.1,0.3,0.273,0.2,0.2,1.0,0.4,0.8,1.2,0.1,0.0,0.0,0.0,0.1,0.9,0.0,1.2
63,2017-2018,Corey Brewer,SF-SG,31,31-34,TOT,72,18,16.8,2.0,4.4,0.449,0.4,1.5,0.282,1.5,2.9,0.539,0.498,0.9,1.3,0.722,0.6,1.5,2.1,0.9,1.1,0.2,0.7,1.9,5.3,1.29,4.2
63,2017-2018,Corey Brewer,SF,31,31-34,LAL,54,2,12.9,1.4,3.2,0.453,0.1,0.8,0.186,1.3,2.4,0.543,0.477,0.6,0.9,0.667,0.4,1.3,1.7,0.8,0.8,0.1,0.7,1.5,3.7,1.14,2.8
63,2017-2018,Corey Brewer,SG,31,31-34,OKC,18,16,28.6,3.6,8.0,0.444,1.3,3.7,0.343,2.3,4.3,0.532,0.524,1.7,2.2,0.795,1.1,2.3,3.4,1.3,2.1,0.3,0.6,3.1,10.1,2.17,8.6
64,2017-2018,Malcolm Brogdon,PG,25,23-26,MIL,48,20,29.9,5.1,10.5,0.485,1.3,3.4,0.385,3.8,7.1,0.532,0.547,1.6,1.8,0.882,0.5,2.8,3.3,3.2,0.9,0.3,1.4,2.7,13.0,2.29,11.0
65,2017-2018,Aaron Brooks,PG,33,31-34,MIN,32,1,5.9,0.9,2.2,0.406,0.3,1.0,0.355,0.5,1.2,0.447,0.486,0.3,0.3,0.727,0.2,0.3,0.5,0.6,0.2,0.0,0.3,0.9,2.3,2.0,1.1
66,2017-2018,Dillon Brooks,SF,22,18-22,MEM,82,74,28.7,4.1,9.4,0.44,1.1,3.2,0.356,3.0,6.2,0.484,0.501,1.5,2.0,0.747,0.6,2.5,3.1,1.6,0.9,0.2,1.5,2.8,11.0,1.07,6.7
67,2017-2018,MarShon Brooks,SG,29,27-30,MEM,7,1,27.6,7.3,14.6,0.5,2.7,4.6,0.594,4.6,10.0,0.457,0.593,2.9,3.3,0.87,1.1,1.9,3.0,3.6,1.6,0.4,2.3,0.9,20.1,1.57,17.8
68,2017-2018,Anthony Brown,SF,25,23-26,MIN,1,0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0
69,2017-2018,Bobby Brown,PG,33,31-34,HOU,20,0,5.8,1.0,2.9,0.328,0.6,2.0,0.275,0.4,0.9,0.444,0.422,0.1,0.1,0.5,0.0,0.4,0.4,0.6,0.2,0.0,0.5,0.3,2.5,1.2,1.0
70,2017-2018,Jaylen Brown,SG,21,18-22,BOS,70,70,30.7,5.3,11.5,0.465,1.7,4.4,0.395,3.6,7.1,0.507,0.54,2.1,3.3,0.644,0.9,4.0,4.9,1.6,1.0,0.4,1.8,2.6,14.5,0.89,10.6
71,2017-2018,Lorenzo Brown,PG,27,27-30,TOR,14,0,9.9,1.0,2.4,0.412,0.1,0.9,0.167,0.9,1.6,0.545,0.441,0.1,0.1,1.0,0.1,1.0,1.1,0.9,0.4,0.0,0.2,0.5,2.3,4.5,2.6
72,2017-2018,Markel Brown,SG,26,23-26,HOU,4,0,7.8,0.5,1.8,0.286,0.3,1.3,0.2,0.3,0.5,0.5,0.357,0.0,0.0,0.0,0.3,1.0,1.3,0.5,0.0,0.0,0.5,1.5,1.3,1.0,-0.2
73,2017-2018,Sterling Brown,SG,22,18-22,MIL,54,4,14.4,1.5,3.8,0.4,0.6,1.7,0.352,0.9,2.1,0.439,0.478,0.4,0.4,0.875,0.5,2.1,2.6,0.5,0.6,0.2,0.5,1.5,4.0,1.0,3.6
74,2017-2018,Nicolás Brussino,SF,24,23-26,ATL,4,0,2.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.3
75,2017-2018,Thomas Bryant,C,20,18-22,LAL,15,0,4.8,0.5,1.4,0.381,0.1,0.7,0.1,0.5,0.7,0.636,0.405,0.3,0.6,0.556,0.2,0.9,1.1,0.4,0.1,0.1,0.1,0.4,1.5,4.0,1.5
76,2017-2018,Reggie Bullock,SF,26,23-26,DET,62,52,27.9,4.3,8.8,0.489,2.0,4.5,0.445,2.3,4.3,0.536,0.603,0.6,0.8,0.796,0.4,2.0,2.5,1.5,0.8,0.2,0.8,1.1,11.3,1.88,9.7
77,2017-2018,Trey Burke,PG,25,23-26,NYK,36,9,21.8,5.4,10.7,0.503,1.1,2.9,0.362,4.3,7.8,0.556,0.552,1.0,1.6,0.649,0.4,1.6,2.0,4.7,0.7,0.1,1.2,1.2,12.8,3.92,12.0
78,2017-2018,Alec Burks,SG,26,23-26,UTA,64,1,16.5,2.7,6.5,0.411,0.7,2.2,0.331,1.9,4.3,0.452,0.467,1.7,1.9,0.863,0.3,2.7,3.0,1.0,0.6,0.1,0.9,1.2,7.7,1.11,6.3
79,2017-2018,Jimmy Butler,SG,28,27-30,MIN,59,59,36.7,7.4,15.6,0.474,1.2,3.4,0.35,6.2,12.2,0.509,0.512,6.2,7.2,0.854,1.3,4.0,5.3,4.9,2.0,0.4,1.8,1.3,22.2,2.72,22.5
80,2017-2018,Dwight Buycks,PG,28,27-30,DET,29,0,14.7,2.8,6.8,0.414,0.5,1.6,0.333,2.3,5.3,0.438,0.452,1.2,1.4,0.878,0.4,1.0,1.4,2.0,0.7,0.1,1.3,1.3,7.4,1.54,4.8
81,2017-2018,Bruno Caboclo,SF,22,18-22,TOT,12,0,8.9,0.8,2.6,0.29,0.3,1.4,0.176,0.5,1.2,0.429,0.339,0.4,0.5,0.833,0.6,1.3,1.8,0.3,0.3,0.3,0.3,0.7,2.2,1.0,2.0
81,2017-2018,Bruno Caboclo,SF,22,18-22,TOR,2,0,3.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0
81,2017-2018,Bruno Caboclo,SF,22,18-22,SAC,10,0,10.0,0.9,2.9,0.31,0.3,1.5,0.2,0.6,1.4,0.429,0.362,0.5,0.6,0.833,0.7,1.4,2.1,0.3,0.2,0.4,0.4,0.7,2.6,0.75,2.4
82,2017-2018,José Calderón,PG,36,35-38,CLE,57,32,16.0,1.6,3.2,0.503,0.8,1.7,0.464,0.8,1.5,0.545,0.624,0.4,0.5,0.8,0.2,1.2,1.5,2.1,0.5,0.0,0.7,1.4,4.5,3.0,4.8
83,2017-2018,Kentavious Caldwell-Pope,SG,24,23-26,LAL,74,74,33.2,4.6,10.8,0.426,2.1,5.6,0.383,2.4,5.2,0.473,0.526,2.1,2.6,0.789,0.8,4.4,5.2,2.2,1.4,0.2,1.3,2.0,13.4,1.69,12.4
84,2017-2018,Isaiah Canaan,PG-SG,26,23-26,TOT,20,1,21.1,2.6,6.9,0.38,1.1,3.3,0.333,1.5,3.6,0.423,0.46,2.3,2.6,0.902,0.3,2.0,2.3,3.8,0.8,0.1,1.5,1.8,8.6,2.53,7.7
