ranker,season,player,pos,age,age_group,team,g,gs,mp_per_g,fp_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,ast_tov_ratio,efficiency
31,1976-1977,Bill Bradley,SF,33,31-34,NYK,67,5.0,15.3,1.9,4.1,0.464,,,0.0,1.9,4.1,0.464,0.464,0.5,0.6,0.81,0.4,1.1,1.5,1.9,0.4,0.1,,1.8,4.3,-1.0,4.1
32,1976-1977,Jim Brewer,PF,25,23-26,CLE,81,,33.0,3.7,8.1,0.451,,,0.0,3.7,8.1,0.451,0.451,1.2,2.2,0.545,3.4,6.0,9.4,2.4,1.2,1.0,,2.6,8.5,-1.0,14.5
33,1976-1977,Junior Bridgeman,SF,23,23-26,MIL,82,,29.4,6.0,13.3,0.449,,,0.0,6.0,13.3,0.449,0.449,2.4,2.8,0.864,1.6,3.5,5.1,2.5,1.0,0.3,,2.7,14.4,-1.0,12.9
34,1976-1977,Allan Bristow,SF,25,23-26,SAS,82,,24.6,4.5,9.1,0.489,,,0.0,4.5,9.1,0.489,0.489,2.5,3.1,0.798,1.5,2.8,4.2,2.9,1.1,0.0,,2.4,11.4,-1.0,12.0
35,1976-1977,Gary Brokaw,SG,23,23-26,TOT,80,,18.6,3.0,7.1,0.429,,,0.0,3.0,7.1,0.429,0.429,2.0,2.7,0.744,0.3,1.3,1.5,2.9,0.5,0.5,,2.1,8.1,-1.0,6.6
35,1976-1977,Gary Brokaw,SG,23,23-26,MIL,41,,21.7,3.2,7.9,0.401,,,0.0,3.2,7.9,0.401,0.401,2.6,3.3,0.766,0.2,1.3,1.6,2.7,0.5,0.6,,2.1,8.9,-1.0,6.8
35,1976-1977,Gary Brokaw,SG,23,23-26,CLE,39,,15.3,2.9,6.2,0.467,,,0.0,2.9,6.2,0.467,0.467,1.5,2.1,0.707,0.3,1.2,1.5,3.0,0.4,0.3,,2.0,7.2,-1.0,6.5
36,1976-1977,Fred Brown,SG,28,27-30,SEA,72,,29.1,7.4,15.5,0.479,,,0.0,7.4,15.5,0.479,0.479,2.3,2.6,0.884,0.9,2.3,3.2,2.4,1.7,0.3,,1.9,17.2,-1.0,14.5
37,1976-1977,John Brown,SF,25,23-26,ATL,77,,18.2,2.1,4.5,0.457,,,0.0,2.1,4.5,0.457,0.457,1.6,1.9,0.807,1.0,2.1,3.1,1.3,0.6,0.1,,2.8,5.7,-1.0,5.3
38,1976-1977,Roger Brown,C,26,23-26,DET,43,,7.5,0.5,1.3,0.375,,,0.0,0.5,1.3,0.375,0.375,0.4,0.6,0.692,0.7,1.4,2.1,0.3,0.3,0.4,,1.6,1.4,-1.0,1.9
39,1976-1977,Joe Bryant,PF,22,18-22,PHI,61,0.0,10.0,1.8,3.9,0.446,,,0.0,1.8,3.9,0.446,0.446,0.9,1.1,0.757,0.7,1.2,1.9,0.8,0.6,0.2,,1.4,4.4,-1.0,4.2
40,1976-1977,Quinn Buckner,PG,22,18-22,MIL,79,,26.5,3.8,8.7,0.434,,,0.0,3.8,8.7,0.434,0.434,1.1,1.9,0.539,1.2,2.2,3.3,4.7,2.4,0.3,,3.7,8.6,-1.0,9.9
41,1976-1977,Ticky Burden,SG,23,23-26,NYK,61,2.0,10.0,2.4,5.8,0.42,,,0.0,2.4,5.8,0.42,0.42,0.8,1.4,0.6,0.4,0.7,1.1,1.0,0.8,0.0,,1.4,5.7,-1.0,3.2
42,1976-1977,Tom Burleson,C,24,23-26,SEA,82,82.0,22.0,3.5,8.0,0.442,,,0.0,3.5,8.0,0.442,0.442,2.7,3.7,0.731,2.2,4.5,6.7,1.1,0.9,1.4,,3.2,9.7,-1.0,11.1
43,1976-1977,Don Buse,PG,26,23-26,IND,81,,36.4,3.3,7.9,0.416,,,0.0,3.3,7.9,0.416,0.416,1.4,1.8,0.786,0.8,2.5,3.3,8.5,3.5,0.2,,1.6,8.0,-1.0,16.9
44,1976-1977,Corky Calhoun,SF,26,23-26,POR,70,,10.6,1.2,2.6,0.464,,,0.0,1.2,2.6,0.464,0.464,0.9,1.2,0.776,0.6,1.5,2.1,0.5,0.3,0.1,,1.8,3.4,-1.0,2.9
45,1976-1977,Mack Calvin,PG,29,27-30,TOT,76,,18.9,2.9,7.2,0.404,,,0.0,2.9,7.2,0.404,0.404,3.8,4.4,0.849,0.5,0.8,1.3,3.2,0.8,0.0,,1.7,9.6,-1.0,8.3
45,1976-1977,Mack Calvin,PG,29,27-30,LAL,12,,17.3,2.3,6.8,0.329,,,0.0,2.3,6.8,0.329,0.329,3.4,4.0,0.854,0.5,0.8,1.3,1.8,0.9,0.1,,1.3,7.9,-1.0,5.6
45,1976-1977,Mack Calvin,PG,29,27-30,SAS,35,,17.3,2.7,6.8,0.392,,,0.0,2.7,6.8,0.392,0.392,3.5,4.2,0.842,0.3,0.6,0.9,3.0,0.7,0.0,,1.7,8.8,-1.0,6.9
45,1976-1977,Mack Calvin,PG,29,27-30,DEN,29,,21.6,3.4,7.8,0.444,,,0.0,3.4,7.8,0.444,0.444,4.2,5.0,0.854,0.7,1.0,1.7,4.0,0.9,0.0,,1.8,11.1,-1.0,10.7
46,1976-1977,Austin Carr,SG,28,27-30,CLE,82,,29.4,6.8,14.9,0.457,,,0.0,6.8,14.9,0.457,0.457,2.6,3.3,0.795,1.5,1.5,2.9,2.7,0.7,0.1,,2.7,16.2,-1.0,11.1
47,1976-1977,M.L. Carr,SF,26,23-26,DET,82,,32.2,5.4,11.4,0.476,,,0.0,5.4,11.4,0.476,0.476,2.5,3.4,0.735,2.6,5.1,7.7,2.2,2.0,0.7,,3.5,13.3,-1.0,15.5
48,1976-1977,Fred Carter,SG,31,31-34,TOT,61,,18.2,3.4,8.2,0.418,,,0.0,3.4,8.2,0.418,0.418,1.1,1.6,0.708,0.9,1.0,1.9,2.0,0.6,0.1,,2.0,8.0,-1.0,5.3
48,1976-1977,Fred Carter,SG,31,31-34,PHI,14,0.0,16.9,3.1,7.2,0.426,,,0.0,3.1,7.2,0.426,0.426,0.7,1.4,0.526,0.7,1.0,1.7,1.5,0.8,0.1,,2.1,6.9,-1.0,4.1
48,1976-1977,Fred Carter,SG,31,31-34,MIL,47,,18.6,3.5,8.5,0.416,,,0.0,3.5,8.5,0.416,0.416,1.2,1.6,0.753,1.0,1.0,2.0,2.2,0.6,0.1,,2.0,8.3,-1.0,5.8
49,1976-1977,Cornelius Cash,PF,24,23-26,DET,6,,8.2,1.5,3.8,0.391,,,0.0,1.5,3.8,0.391,0.391,0.5,1.0,0.5,1.3,1.3,2.7,0.2,0.3,0.2,,1.3,3.5,-1.0,2.8
50,1976-1977,Harvey Catchings,C,25,23-26,PHI,53,25.0,16.3,1.2,2.3,0.504,,,0.0,1.2,2.3,0.504,0.504,0.6,0.9,0.702,1.2,3.2,4.4,0.6,0.4,1.5,,2.5,3.0,-1.0,6.0
51,1976-1977,Don Chaney,SG,30,27-30,LAL,81,,29.7,2.6,6.4,0.408,,,0.0,2.6,6.4,0.408,0.408,0.9,1.2,0.745,1.5,2.6,4.1,3.8,1.7,0.4,,2.8,6.1,-1.0,9.2
52,1976-1977,Ken Charles,SG,25,23-26,ATL,82,,30.3,4.3,10.4,0.414,,,0.0,4.3,10.4,0.414,0.414,2.5,3.1,0.801,0.5,1.5,2.0,3.6,1.7,0.5,,2.9,11.1,-1.0,9.3
53,1976-1977,Phil Chenier,SG,26,23-26,WSB,78,,36.4,8.4,18.9,0.444,,,0.0,8.4,18.9,0.444,0.444,3.5,4.1,0.841,0.7,3.1,3.8,3.8,1.5,0.5,,2.1,20.2,-1.0,16.6
54,1976-1977,Jim Chones,C,27,27-30,CLE,82,,29.0,5.5,11.9,0.463,,,0.0,5.5,11.9,0.463,0.463,1.9,2.6,0.731,2.5,5.9,8.4,1.3,0.4,0.9,,3.1,12.9,-1.0,13.7
55,1976-1977,Jim Cleamons,PG,27,27-30,CLE,60,,34.1,4.3,9.9,0.434,,,0.0,4.3,9.9,0.434,0.434,1.9,2.5,0.757,1.7,2.9,4.6,5.1,1.1,0.4,,2.1,10.4,-1.0,13.3
56,1976-1977,E.C. Coleman,PF,26,23-26,NOJ,77,,30.8,3.8,8.2,0.462,,,0.0,3.8,8.2,0.462,0.462,1.1,1.5,0.732,1.9,5.2,7.1,1.3,0.8,0.4,,3.6,8.6,-1.0,9.8
57,1976-1977,Doug Collins,SG,25,23-26,PHI,58,47.0,35.1,7.3,14.2,0.518,,,0.0,7.3,14.2,0.518,0.518,3.6,4.3,0.84,1.1,2.3,3.4,4.7,1.2,0.3,,3.0,18.3,-1.0,17.3
58,1976-1977,Norm Cook,SF,21,18-22,BOS,25,,5.5,1.1,2.9,0.375,,,0.0,1.1,2.9,0.375,0.375,0.4,0.7,0.529,0.4,0.7,1.1,0.2,0.4,0.1,,1.1,2.5,-1.0,1.1
59,1976-1977,Dave Cowens,C,28,27-30,BOS,50,,37.8,6.6,15.1,0.434,,,0.0,6.6,15.1,0.434,0.434,3.2,4.0,0.818,2.9,11.0,13.9,5.0,0.9,1.0,,3.6,16.4,-1.0,24.3
60,1976-1977,Mike D'Antoni,SG,25,23-26,SAS,2,,4.5,0.5,1.5,0.333,,,0.0,0.5,1.5,0.333,0.333,0.5,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,,1.5,1.5,-1.0,0.5
61,1976-1977,Louie Dampier,PG,32,31-34,SAS,80,,20.4,2.9,6.3,0.46,,,0.0,2.9,6.3,0.46,0.46,0.8,1.1,0.744,0.3,0.7,1.0,2.9,0.6,0.2,,1.2,6.6,-1.0,6.4
62,1976-1977,Bob Dandridge,SF,29,27-30,MIL,70,,35.7,8.4,17.9,0.467,,,0.0,8.4,17.9,0.467,0.467,4.0,5.2,0.771,2.1,4.2,6.3,3.8,1.4,0.4,,3.2,20.8,-1.0,18.8
63,1976-1977,Mel Daniels,C,32,31-34,NYN,11,,11.5,1.2,3.2,0.371,,,0.0,1.2,3.2,0.371,0.371,1.2,2.1,0.565,0.9,2.2,3.1,0.5,0.3,1.0,,2.6,3.5,-1.0,2.9
64,1976-1977,Adrian Dantley,SF,21,18-22,BUF,77,,36.6,7.1,13.6,0.52,,,0.0,7.1,13.6,0.52,0.52,6.2,7.6,0.818,3.3,4.4,7.6,1.9,1.2,0.2,,2.8,20.3,-1.0,20.5
65,1976-1977,Dwight Davis,PF,27,27-30,GSW,33,,16.7,1.7,3.8,0.444,,,0.0,1.7,3.8,0.444,0.444,1.5,2.2,0.681,1.0,1.8,2.9,0.9,0.3,0.2,,2.8,4.8,-1.0,3.5
66,1976-1977,Johnny Davis,SG,21,18-22,POR,79,,18.4,3.0,6.7,0.441,,,0.0,3.0,6.7,0.441,0.441,2.1,2.6,0.794,0.8,0.8,1.6,1.9,0.5,0.1,,1.6,8.0,-1.0,6.3
67,1976-1977,Mel Davis,PF,26,23-26,TOT,56,,19.5,3.0,8.3,0.362,,,0.0,3.0,8.3,0.362,0.362,1.1,1.6,0.703,1.8,3.5,5.2,1.3,0.6,0.1,,2.3,7.1,-1.0,6.2
67,1976-1977,Mel Davis,PF,26,23-26,NYK,22,7.0,15.5,1.9,5.0,0.373,,,0.0,1.9,5.0,0.373,0.373,1.0,1.4,0.71,1.4,3.2,4.5,1.1,0.4,0.0,,2.0,4.7,-1.0,5.2
67,1976-1977,Mel Davis,PF,26,23-26,NYN,34,,22.1,3.7,10.4,0.359,,,0.0,3.7,10.4,0.359,0.359,1.2,1.8,0.7,2.0,3.7,5.7,1.4,0.6,0.1,,2.5,8.7,-1.0,6.7
68,1976-1977,Mickey Davis,SF,26,23-26,MIL,19,,8.7,1.5,3.6,0.426,,,0.0,1.5,3.6,0.426,0.426,1.2,1.3,0.92,0.6,0.9,1.5,1.1,0.3,0.2,,0.6,4.3,-1.0,4.6
69,1976-1977,Ron Davis,SF,22,18-22,ATL,7,,9.6,1.1,5.0,0.229,,,0.0,1.1,5.0,0.229,0.229,0.6,1.9,0.308,0.3,0.7,1.0,0.3,1.0,0.0,,1.3,2.9,-1.0,-1.3
70,1976-1977,Darryl Dawkins,C,20,18-22,PHI,59,0.0,11.6,2.3,3.6,0.628,,,0.0,2.3,3.6,0.628,0.628,0.7,1.3,0.506,1.0,2.9,3.9,0.4,0.2,0.8,,2.2,5.3,-1.0,6.5
71,1976-1977,Randy Denton,C,27,27-30,ATL,45,,15.6,2.3,5.7,0.402,,,0.0,2.3,5.7,0.402,0.402,0.7,1.0,0.702,1.8,3.0,4.8,0.7,0.3,0.4,,2.2,5.3,-1.0,5.6
72,1976-1977,Henry Dickerson,PG,25,23-26,ATL,6,,10.5,1.0,2.0,0.5,,,0.0,1.0,2.0,0.5,0.5,0.8,1.3,0.625,0.0,0.3,0.3,1.8,0.2,0.0,,2.2,2.8,-1.0,1.4
73,1976-1977,Derrek Dickey,PF,25,23-26,GSW,49,,17.5,3.2,7.0,0.458,,,0.0,3.2,7.0,0.458,0.458,0.9,1.2,0.738,2.0,2.9,4.9,1.3,0.4,0.2,,2.1,7.4,-1.0,8.0
74,1976-1977,Coby Dietrick,C,28,27-30,SAS,82,,21.6,3.5,7.6,0.46,,,0.0,3.5,7.6,0.46,0.46,1.5,2.0,0.717,1.4,3.2,4.5,1.8,1.1,0.7,,3.3,8.4,-1.0,8.6
75,1976-1977,Ernie DiGregorio,PG,26,23-26,BUF,81,,28.0,4.5,10.8,0.417,,,0.0,4.5,10.8,0.417,0.417,1.7,1.8,0.945,0.6,1.6,2.3,4.7,0.7,0.0,,1.9,10.7,-1.0,10.1
76,1976-1977,Leon Douglas,C,22,18-22,DET,82,,19.8,3.0,6.2,0.479,,,0.0,3.0,6.2,0.479,0.479,1.5,2.8,0.555,2.2,4.2,6.4,0.8,0.5,1.0,,3.6,7.5,-1.0,8.1
77,1976-1977,John Drew,SF,22,18-22,ATL,74,,36.3,9.3,19.1,0.487,,,0.0,9.3,19.1,0.487,0.487,5.6,7.8,0.714,3.8,5.3,9.1,1.8,1.4,0.4,,3.7,24.2,-1.0,21.2
78,1976-1977,Charles Dudley,PG,26,23-26,GSW,79,,21.3,2.8,5.3,0.523,,,0.0,2.8,5.3,0.523,0.523,1.6,2.6,0.635,1.5,2.2,3.7,4.4,0.8,0.1,,2.1,7.2,-1.0,10.6
79,1976-1977,Mike Dunleavy,PG,22,18-22,PHI,32,0.0,11.2,1.9,4.5,0.414,,,0.0,1.9,4.5,0.414,0.414,1.1,1.4,0.756,0.3,0.8,1.1,1.8,0.4,0.1,,2.0,4.8,-1.0,3.3
80,1976-1977,Jim Eakins,C,30,27-30,KCK,82,,16.3,1.8,4.1,0.449,,,0.0,1.8,4.1,0.449,0.449,2.3,2.7,0.847,1.4,3.0,4.4,1.5,0.4,0.6,,2.4,6.0,-1.0,7.8
81,1976-1977,Al Eberhard,SF,24,23-26,DET,68,,17.9,2.7,5.6,0.476,,,0.0,2.7,5.6,0.476,0.476,1.6,2.0,0.79,1.1,2.1,3.3,0.7,0.7,0.2,,2.9,6.9,-1.0,5.6
82,1976-1977,Len Elmore,C,24,23-26,IND,6,,7.7,1.2,2.8,0.412,,,0.0,1.2,2.8,0.412,0.412,0.7,0.8,0.8,1.2,1.3,2.5,0.3,0.0,0.7,,1.8,3.0,-1.0,3.0
83,1976-1977,Darrell Elston,SG,24,23-26,IND,5,,8.0,0.4,2.8,0.143,,,0.0,0.4,2.8,0.143,0.143,0.2,0.4,0.5,0.2,1.0,1.2,0.4,0.2,0.0,,1.2,1.0,-1.0,-1.0
84,1976-1977,Alex English,SF,23,23-26,MIL,60,,10.8,2.2,4.6,0.477,,,0.0,2.2,4.6,0.477,0.477,0.8,1.0,0.767,1.1,1.7,2.8,0.4,0.3,0.3,,1.3,5.2,-1.0,5.1
85,1976-1977,Keith Erickson,SF,32,31-34,PHO,50,,19.0,2.8,5.9,0.483,,,0.0,2.8,5.9,0.483,0.483,0.7,1.0,0.74,0.7,2.2,2.9,2.1,0.6,0.1,,2.4,6.4,-1.0,6.3
86,1976-1977,Julius Erving,SF,26,23-26,PHI,82,77.0,35.9,8.4,16.7,0.499,,,0.0,8.4,16.7,0.499,0.499,4.9,6.3,0.777,2.3,6.1,8.5,3.7,1.9,1.4,,3.1,21.6,-1.0,24.3
87,1976-1977,Butch Feher,SG,22,18-22,PHO,48,,10.1,1.8,3.4,0.531,,,0.0,1.8,3.4,0.531,0.531,1.6,2.1,0.768,0.4,1.2,1.5,0.8,0.2,0.1,,1.0,5.2,-1.0,4.7
88,1976-1977,Eric Fernsten,C,23,23-26,CHI,5,0.0,12.2,0.6,3.0,0.2,,,0.0,0.6,3.0,0.2,0.2,1.6,2.2,0.727,1.8,1.4,3.2,1.2,0.2,0.6,,1.8,2.8,-1.0,3.2
89,1976-1977,Mike Flynn,SG,23,23-26,IND,73,,18.1,3.4,7.8,0.436,,,0.0,3.4,7.8,0.436,0.436,1.4,1.9,0.711,1.0,1.5,2.6,2.5,0.8,0.1,,1.5,8.2,-1.0,7.8
90,1976-1977,Chris Ford,SG,28,27-30,DET,82,82.0,31.0,5.3,11.2,0.476,,,0.0,5.3,11.2,0.476,0.476,1.6,2.1,0.771,1.2,2.1,3.3,4.1,2.2,0.3,,2.3,12.3,-1.0,13.5
91,1976-1977,Don Ford,PF,24,23-26,LAL,82,82.0,21.7,3.2,7.0,0.46,,,0.0,3.2,7.0,0.46,0.46,0.9,1.2,0.716,1.3,3.0,4.3,1.6,0.7,0.3,,2.1,7.3,-1.0,8.0
92,1976-1977,Fred Foster,SF,30,27-30,BUF,59,,11.7,1.7,4.2,0.401,,,0.0,1.7,4.2,0.401,0.401,0.5,0.7,0.682,0.6,0.7,1.3,0.8,0.3,0.0,,1.6,3.9,-1.0,2.0
93,1976-1977,Jim Fox,C,33,31-34,NYN,71,,16.4,2.6,5.6,0.462,,,0.0,2.6,5.6,0.462,0.462,1.3,1.6,0.833,1.4,3.2,4.6,0.7,0.3,0.4,,2.2,6.5,-1.0,7.0
94,1976-1977,Walt Frazier,PG,31,31-34,NYK,76,67.0,35.4,7.0,14.3,0.489,,,0.0,7.0,14.3,0.489,0.489,3.4,4.4,0.771,0.7,3.2,3.9,5.3,1.7,0.1,,2.6,17.4,-1.0,17.5
95,1976-1977,World B. Free,SG,23,23-26,PHI,78,37.0,28.9,6.0,13.1,0.457,,,0.0,6.0,13.1,0.457,0.457,4.3,5.9,0.72,1.2,1.8,3.0,3.4,1.0,0.3,,2.7,16.3,-1.0,12.6
96,1976-1977,Terry Furlow,SG,22,18-22,PHI,32,0.0,5.4,1.1,3.1,0.34,,,0.0,1.1,3.1,0.34,0.34,0.5,0.6,0.889,0.6,0.7,1.2,0.6,0.2,0.1,,0.3,2.6,-1.0,2.3
97,1976-1977,Mike Gale,SG,26,23-26,SAS,82,,31.7,4.3,9.2,0.468,,,0.0,4.3,9.2,0.468,0.468,1.7,2.0,0.82,0.7,2.7,3.3,5.8,2.3,0.6,,2.7,10.3,-1.0,14.4
98,1976-1977,Rowland Garrett,SF,26,23-26,TOT,62,,9.6,1.7,3.9,0.444,,,0.0,1.7,3.9,0.444,0.444,0.7,0.8,0.804,0.6,1.2,1.8,0.4,0.3,0.2,,1.3,4.1,-1.0,3.2
